634206780	20160307	201603	2016	2016.1836	CAN	CANADA	CAN								MOS	MUSLIM				MOS					0	020	020	02	1	3.0	16	7	16	-0.790110873087204	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Arlington Cemetery, Washington, United States	US	USWA	48.1795	-122.143	1514083	3	Arlington Cemetery, Washington, United States	US	USWA	48.1795	-122.143	1514083	20170307	http://www.b985.com/news/national-govt--politics/gold-star-father-khizr-khan-cancels-trip-canada-says-travel-privileges-under-review/zYdd1iUwnkwIXLuizK2PQK/
634206783	20160307	201603	2016	2016.1836	CAN	CANADA	CAN								MOS	MUSLIM				MOS					0	172	172	17	4	-5.0	36	9	36	-0.770750167449001	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Arlington Cemetery, Washington, United States	US	USWA	48.1795	-122.143	1514083	3	Arlington Cemetery, Washington, United States	US	USWA	48.1795	-122.143	1514083	20170307	http://www.b985.com/news/national-govt--politics/gold-star-father-khizr-khan-cancels-trip-canada-says-travel-privileges-under-review/zYdd1iUwnkwIXLuizK2PQK/
634206845	20170205	201702	2017	2017.0959	EUR	EUROPEAN	EUR																		1	120	120	12	3	-4.0	6	2	6	-0.47392126741282	1	United Kingdom	UK	UK	54	-2	UK	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170307	https://www.washingtonpost.com/lifestyle/travel/is-the-european-parliaments-call-for-visas-the-end-of-the-american-weekend-in-paris/2017/03/06/cf1a2010-028c-11e7-b9fa-ed727b644a0b_story.html
634206846	20170205	201702	2017	2017.0959	EUR	EUROPEAN	EUR								USA	NEW YORK	USA								1	042	042	04	1	1.9	4	2	4	-0.47392126741282	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170307	https://www.washingtonpost.com/lifestyle/travel/is-the-european-parliaments-call-for-visas-the-end-of-the-american-weekend-in-paris/2017/03/06/cf1a2010-028c-11e7-b9fa-ed727b644a0b_story.html
634206847	20170205	201702	2017	2017.0959	EUR	EUROPEAN	EUR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	2	2	-0.47392126741282	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	20170307	https://www.washingtonpost.com/lifestyle/travel/is-the-european-parliaments-call-for-visas-the-end-of-the-american-weekend-in-paris/2017/03/06/cf1a2010-028c-11e7-b9fa-ed727b644a0b_story.html
634206862	20170205	201702	2017	2017.0959	USA	NEW YORK	USA								EUR	EUROPEAN	EUR								1	043	043	04	1	2.8	4	2	4	-0.47392126741282	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170307	https://www.washingtonpost.com/lifestyle/travel/is-the-european-parliaments-call-for-visas-the-end-of-the-american-weekend-in-paris/2017/03/06/cf1a2010-028c-11e7-b9fa-ed727b644a0b_story.html
634206863	20170205	201702	2017	2017.0959	USA	UNITED STATES	USA								EUR	EUROPEAN	EUR								1	043	043	04	1	2.8	2	2	2	-0.47392126741282	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170307	https://www.washingtonpost.com/lifestyle/travel/is-the-european-parliaments-call-for-visas-the-end-of-the-american-weekend-in-paris/2017/03/06/cf1a2010-028c-11e7-b9fa-ed727b644a0b_story.html
634206908	20170228	201702	2017	2017.1589	MEX	MEXICO	MEX								GOV	ADMINISTRATION						GOV			0	020	020	02	1	3.0	6	5	6	-1.74578727121862	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Flower Mound, Texas, United States	US	USTX	33.0146	-97.097	1335983	3	Flower Mound, Texas, United States	US	USTX	33.0146	-97.097	1335983	20170307	http://www.lmtonline.com/news/texas/article/Officials-from-Mexico-and-Texas-urge-state-to-10980616.php
634206909	20170228	201702	2017	2017.1589	MEX	MEXICO	MEX								GOV	ADMINISTRATION						GOV			0	020	020	02	1	3.0	57	33	57	-1.59625478736113	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170307	http://www.kvoa.com/story/34676647/officials-from-mexico-and-texas-urge-state-to-defend-nafta
634206983	20170307	201703	2017	2017.1836											BUS	COMPANY						BUS			1	042	042	04	1	1.9	8	1	8	4.01785714285714	0							1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170307	http://www.directorstalkinterviews.com/sage-group-plc-12-9-potential-upside-indicated-jp-morgan-cazenove/412724972
634206990	20170307	201703	2017	2017.1836											CAN	TORONTO	CAN								1	036	036	03	1	4.0	2	1	2	1.8450184501845	0							4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170307	http://www.teenvogue.com/story/khizr-khan-was-reportedly-barred-from-traveling-to-canada-due-to-a-review-of-his-travel-privileges
