640247943	20170325	201703	2017	2017.2329	CHN	CHINA	CHN								CVL	TENANTS						CVL			0	013	013	01	1	0.4	6	2	6	-2.46097512220829	1	China	CH	CH	35	105	CH	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	1	China	CH	CH	35	105	CH	20170325	http://www.tauntongazette.com/news/20170324/taunton-to-auction-off-whittenton-mills-tax-title-as-owner-vows-to-push-on
640247952	20170325	201703	2017	2017.2329	CHN	CHINA	CHN								LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	4	1	4	0.87145969498911	1	China	CH	CH	35	105	CH	3	Springfield, Illinois, United States	US	USIL	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	39.8017	-89.6437	426595	20170325	https://www.bostonglobe.com/business/2017/03/24/chinese-company-building-new-trains-keeps-rolling/kUA20c35ah9K8pdyY2y6cI/story.html
640247953	20170325	201703	2017	2017.2329	CHN	CHINA	CHN								LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	10	1	10	0.87145969498911	1	China	CH	CH	35	105	CH	3	Springfield, Illinois, United States	US	USIL	39.8017	-89.6437	426595	1	China	CH	CH	35	105	CH	20170325	https://www.bostonglobe.com/business/2017/03/24/chinese-company-building-new-trains-keeps-rolling/kUA20c35ah9K8pdyY2y6cI/story.html
640247969	20170325	201703	2017	2017.2329	CHN	CHINA	CHN								USA	PHILADELPHIA	USA								1	031	031	03	1	5.2	16	1	16	0.87145969498911	1	China	CH	CH	35	105	CH	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170325	https://www.bostonglobe.com/business/2017/03/24/chinese-company-building-new-trains-keeps-rolling/kUA20c35ah9K8pdyY2y6cI/story.html
640247970	20170325	201703	2017	2017.2329	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	031	031	03	1	5.2	4	1	4	0.87145969498911	1	China	CH	CH	35	105	CH	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170325	https://www.bostonglobe.com/business/2017/03/24/chinese-company-building-new-trains-keeps-rolling/kUA20c35ah9K8pdyY2y6cI/story.html
640247971	20170325	201703	2017	2017.2329	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-0.7773851590106	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170325	http://www.thestar.com.my/opinion/columnists/comment/2017/03/25/us-foreign-policies-in-a-flux-and-risky/
640247973	20170325	201703	2017	2017.2329	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	0.87145969498911	1	China	CH	CH	35	105	CH	3	Springfield, Illinois, United States	US	USIL	39.8017	-89.6437	426595	1	China	CH	CH	35	105	CH	20170325	https://www.bostonglobe.com/business/2017/03/24/chinese-company-building-new-trains-keeps-rolling/kUA20c35ah9K8pdyY2y6cI/story.html
640248102	20170325	201703	2017	2017.2329	COP	POLICE						COP			LEG	PARLIAMENT						LEG			0	190	190	19	4	-10.0	36	4	36	-5.42122213413145	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170325	http://www.netindia123.com/netindia/showdetails.asp?id=3080089&n_date=20170325&cat=World
640248463	20170325	201703	2017	2017.2329	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	0.45248868778281	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170325	http://blogs.voanews.com/student-union/2017/03/24/toronto-says-no-more-student-trips-to-us-during-travel-ban/
640248464	20170325	201703	2017	2017.2329	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	036	036	03	1	4.0	8	1	8	0.45248868778281	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170325	http://blogs.voanews.com/student-union/2017/03/24/toronto-says-no-more-student-trips-to-us-during-travel-ban/
640248467	20170325	201703	2017	2017.2329	EDU	STUDENT						EDU			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	0.45248868778281	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170325	http://blogs.voanews.com/student-union/2017/03/24/toronto-says-no-more-student-trips-to-us-during-travel-ban/
640248474	20170325	201703	2017	2017.2329	EDU	STUDENT						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	3	1	3	0.45248868778281	3	Anaheim, California, United States	US	USCA	33.8353	-117.915	1652663	3	Anaheim, California, United States	US	USCA	33.8353	-117.915	1652663	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170325	http://blogs.voanews.com/student-union/2017/03/24/toronto-says-no-more-student-trips-to-us-during-travel-ban/
640248475	20170325	201703	2017	2017.2329	EDU	STUDENT						EDU			USA	CALIFORNIA	USA								1	043	043	04	1	2.8	2	1	2	0.45248868778281	3	Anaheim, California, United States	US	USCA	33.8353	-117.915	1652663	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170325	http://blogs.voanews.com/student-union/2017/03/24/toronto-says-no-more-student-trips-to-us-during-travel-ban/
640248530	20170325	201703	2017	2017.2329	ESP	SPAIN	ESP								GBR	BRITISH	GBR								0	190	190	19	4	-10.0	12	4	12	-5.42122213413145	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170325	http://www.netindia123.com/netindia/showdetails.asp?id=3080089&n_date=20170325&cat=World
640248643	20170325	201703	2017	2017.2329	GBR	BRITISH	GBR								GBRCOP	UNITED KINGDOM	GBR					COP			0	1823	182	18	4	-10.0	12	3	12	-5.59956088841598	2	Utah, United States	US	USUT	40.1135	-111.854	UT	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170325	http://m.philstar.com/breakingnews/show/05f05129af553991eb9d18bef4c1078c?t=8291nhtbks4a1v0sp3up2ps7p6
640248645	20170325	201703	2017	2017.2329	GBR	UNITED KINGDOM	GBR								GBRCVL	UNITED KINGDOM	GBR					CVL			0	173	173	17	4	-5.0	5	4	5	-5.77346463626948	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170325	http://www.themalaymailonline.com/world/article/new-arrests-as-british-police-release-photo-of-parliament-attacker
640248647	20170325	201703	2017	2017.2329	GBR	UNITED KINGDOM	GBR								GBRCVL	UNITED KINGDOM	GBR					CVL			0	180	180	18	4	-9.0	5	4	5	-5.77346463626948	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170325	http://www.themalaymailonline.com/world/article/new-arrests-as-british-police-release-photo-of-parliament-attacker
640248695	20170325	201703	2017	2017.2329	GBRCVL	UNITED KINGDOM	GBR					CVL													0	173	173	17	4	-5.0	5	4	5	-5.77346463626948	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							1	United States	US	US	38	-97	US	20170325	http://www.themalaymailonline.com/world/article/new-arrests-as-british-police-release-photo-of-parliament-attacker
640248697	20170325	201703	2017	2017.2329	GBRCVL	UNITED KINGDOM	GBR					CVL													0	180	180	18	4	-9.0	5	4	5	-5.77346463626948	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							1	United States	US	US	38	-97	US	20170325	http://www.themalaymailonline.com/world/article/new-arrests-as-british-police-release-photo-of-parliament-attacker
640248709	20170325	201703	2017	2017.2329	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	NEW YORK CITY	USA								1	042	042	04	1	1.9	12	2	12	0.62111801242236	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170325	http://www.couriermail.com.au/news/breaking-news/boris-johnson-bans-allmale-entourages/news-story/3f5aa14352c7b097385c668500cb1e74?nk=7f1ae03f2e0f089743c4511a9fe459b9-1490399265
640248710	20170325	201703	2017	2017.2329	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	NEW YORK	USA								1	042	042	04	1	1.9	8	2	8	0.62111801242236	1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	United Kingdom	UK	UK	54	-2	UK	20170325	http://www.couriermail.com.au/news/breaking-news/boris-johnson-bans-allmale-entourages/news-story/3f5aa14352c7b097385c668500cb1e74?nk=7f1ae03f2e0f089743c4511a9fe459b9-1490399265
640248806	20170325	201703	2017	2017.2329	GOV	GOVERNMENT						GOV													1	100	100	10	3	-5.0	2	1	2	-3.4324942791762	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170325	http://www.mysanantonio.com/opinion/article/Haile-Ex-congressman-negotiates-release-of-Texans-11026703.php
640248918	20170325	201703	2017	2017.2329	GOV	PRESIDENT						GOV			LEG	CONGRESS						LEG			1	020	020	02	1	3.0	46	22	46	-1.51256719474491	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170325	http://www.wmur.com/article/trump-and-mnuchin-say-focus-will-turn-to-tax-reform/9182995
640248919	20170325	201703	2017	2017.2329	GOV	PRESIDENT						GOV			LEG	CONGRESS						LEG			1	020	020	02	1	3.0	42	21	42	-1.50973959470195	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Mexico	MX	MX	23	-102	MX	20170325	http://www.wmur.com/article/trump-and-mnuchin-say-focus-will-turn-to-tax-reform/9182995
640249004	20170325	201703	2017	2017.2329	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	0	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170325	http://www.thegazette.com/subject/news/nation-and-world/trump-greenlights-keystone-xl-pipeline-but-obstacles-loom-20170324
640249036	20170325	201703	2017	2017.2329	GOV	PRIME MINISTER						GOV			USAGOV	UNITED STATES	USA					GOV			0	040	040	04	1	1.0	3	1	3	-3.10077519379845	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170325	https://www.dailysabah.com/war-on-terror/2017/03/25/turkey-uk-partners-in-fight-against-terror-erdogan-tells-british-pm
640249461	20170325	201703	2017	2017.2329	JUDJUD	DISTRICT COURT						JUD	JUD		MEX	MEXICO	MEX								1	173	173	17	4	-5.0	30	5	30	-10.9090909090909	2	Wyoming, United States	US	USWY	42.7475	-107.209	WY	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170325	http://1063cowboycountry.com/wyoming-judges-sentence-two-illegal-aliens/
640249491	20170325	201703	2017	2017.2329	LAB	EMPLOYEE						LAB			CHN	CHINA	CHN								0	042	042	04	1	1.9	4	1	4	0.87145969498911	3	Springfield, Illinois, United States	US	USIL	39.8017	-89.6437	426595	1	China	CH	CH	35	105	CH	3	Springfield, Illinois, United States	US	USIL	39.8017	-89.6437	426595	20170325	https://www.bostonglobe.com/business/2017/03/24/chinese-company-building-new-trains-keeps-rolling/kUA20c35ah9K8pdyY2y6cI/story.html
640249492	20170325	201703	2017	2017.2329	LAB	EMPLOYEE						LAB			CHN	CHINA	CHN								0	042	042	04	1	1.9	10	1	10	0.87145969498911	3	Springfield, Illinois, United States	US	USIL	39.8017	-89.6437	426595	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170325	https://www.bostonglobe.com/business/2017/03/24/chinese-company-building-new-trains-keeps-rolling/kUA20c35ah9K8pdyY2y6cI/story.html
640249573	20170325	201703	2017	2017.2329	LEG	PARLIAMENT						LEG			COP	CONSTABLE						COP			0	193	193	19	4	-10.0	20	4	20	-5.42122213413145	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170325	http://www.netindia123.com/netindia/showdetails.asp?id=3080089&n_date=20170325&cat=World
640249580	20170325	201703	2017	2017.2329	LEG	PARLIAMENT						LEG			GBRCOP	UNITED KINGDOM	GBR					COP			0	193	193	19	4	-10.0	8	3	8	-6.32187845006596	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	20170325	http://www.netindia123.com/netindia/showdetails.asp?id=3080089&n_date=20170325&cat=World
640249789	20170325	201703	2017	2017.2329	MIL	AIRCRAFT CARRIER						MIL													0	072	072	07	2	8.3	10	1	10	-6.05187319884726	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	China	CH	CH	35	105	CH	20170325	http://www.thestar.com.my/news/regional/2017/03/25/duterte-derides-us-for-inaction-against-china-washington-also-accused-of-provocation-in-south-china/
640250485	20170325	201703	2017	2017.2329	USA	NEBRASKA	USA																		1	020	020	02	1	3.0	8	1	8	-2.12765957446808	2	Alaska, United States	US	USAK	61.385	-152.268	AK	0							4	Missoula, Canada (general), Canada	CA	CA00	49.0167	-117.617	-571120	20170325	http://www.nbcmontana.com/news/national/keystone-xl-pipeline-is-not-a-done-deal-heres-whats-ahead/414746440
640250518	20170325	201703	2017	2017.2329	USA	AMERICAN	USA																		0	036	036	03	1	4.0	2	1	2	-0.7773851590106	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170325	http://www.thestar.com.my/opinion/columnists/comment/2017/03/25/us-foreign-policies-in-a-flux-and-risky/
640250572	20170325	201703	2017	2017.2329	USA	WASHINGTON	USA																		1	042	042	04	1	1.9	2	1	2	3.17040951122853	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170325	http://www.newtimes.co.rw/section/article/2017-03-25/209509/
640250588	20170325	201703	2017	2017.2329	USA	TEXAS	USA																		0	043	043	04	1	2.8	2	1	2	-3.4324942791762	4	San Jacinto, Aguascalientes, Mexico	MX	MX01	22.3583	-102.242	6043693	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170325	http://www.mysanantonio.com/opinion/article/Haile-Ex-congressman-negotiates-release-of-Texans-11026703.php
640250723	20170325	201703	2017	2017.2329	USA	WASHINGTON	USA																		1	112	112	11	3	-2.0	31	6	31	-6.15073622022976	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	China	CH	CH	35	105	CH	20170325	http://www.whig.com/article/20170324/AP/303249797
640250849	20170325	201703	2017	2017.2329	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	040	040	04	1	1.0	2	1	2	-1.5712682379349	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	1	Mexico	MX	MX	23	-102	MX	3	Albuquerque, New Mexico, United States	US	USNM	35.0845	-106.651	928679	20170325	https://www.stripes.com/news/air-force/heather-wilson-s-air-force-nomination-moves-forward-1.460490
640250860	20170325	201703	2017	2017.2329	USA	WASHINGTON	USA								BUS	COMPANIES						BUS			1	163	163	16	4	-8.0	40	7	40	-6.26995877700366	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170325	http://www.whig.com/article/20170324/AP/303249797
640250861	20170325	201703	2017	2017.2329	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	043	043	04	1	2.8	10	1	10	0.45248868778281	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	20170325	http://blogs.voanews.com/student-union/2017/03/24/toronto-says-no-more-student-trips-to-us-during-travel-ban/
640250862	20170325	201703	2017	2017.2329	USA	MONTANA	USA								CAN	CANADA	CAN								1	061	061	06	2	6.4	1	1	1	0.43478260869566	2	Montana, United States	US	USMT	46.9048	-110.326	MT	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170325	http://www.krtv.com/story/34993685/agriculture-leaders-daines-host-round-table-discussion
