617188803	20161216	201612	2016	2016.9479	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	1.35021097046414	1	China	CH	CH	35	105	CH	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170115	http://rinf.com/alt-news/newswire/even-without-an-agriculture-secretary-trumps-cabinet-says-plenty-about-food-and-water-plans/
617188987	20170115	201701	2017	2017.0411											USA	SAN FRANCISCO	USA								0	042	042	04	1	1.9	3	2	3	0.4712496994581	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170115	http://ca.reuters.com/article/topNews/idCAKBN14Y0T6
617189209	20170115	201701	2017	2017.0411	BUS	COMPANIES						BUS			USA	UNITED STATES	USA								1	061	061	06	2	6.4	32	4	32	-4.11914516905317	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170115	http://www.theyucatantimes.com/2017/01/mexico-must-be-ready-to-retaliate-if-trump-levies-border-tax/
617189211	20170115	201701	2017	2017.0411	BUS	INDUSTRY						BUS			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	2	4	1.18444334601306	1	China	CH	CH	35	105	CH	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170115	http://rinf.com/alt-news/newswire/even-without-an-agriculture-secretary-trumps-cabinet-says-plenty-about-food-and-water-plans/
617189556	20170115	201701	2017	2017.0411	GBR	UNITED KINGDOM	GBR								USA	WASHINGTON	USA								1	013	013	01	1	0.4	1	1	1	1.14394661582459	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170115	https://www.washingtonpost.com/business/victor-lownes-rakish-executive-who-launched-playboy-clubs-dies-at-88/2017/01/14/0e49a64e-d9ec-11e6-b8b2-cb5164beba6b_story.html
617189558	20170115	201701	2017	2017.0411	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-0.74626865671641	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Middlesex, Virginia, United States	US	USVA	37.5846	-75.8097	1477537	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	20170115	http://cambridge.wickedlocal.com/news/20170114/middlesex-sheriffs-office-hosts-self-defense-course
617189559	20170115	201701	2017	2017.0411	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-0.74626865671641	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	3	Middlesex, Virginia, United States	US	USVA	37.5846	-75.8097	1477537	3	Middlesex, Virginia, United States	US	USVA	37.5846	-75.8097	1477537	20170115	http://cambridge.wickedlocal.com/news/20170114/middlesex-sheriffs-office-hosts-self-defense-course
617189562	20170115	201701	2017	2017.0411	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-4.10410410410411	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170115	http://www.middleeaststar.com/index.php/nav/mreview/1740
617189587	20170115	201701	2017	2017.0411	GOV	GOVERNMENT						GOV													0	0231	023	02	1	3.4	1	1	1	-5.21541950113379	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							1	Mexico	MX	MX	23	-102	MX	20170115	http://www.orlandosentinel.com/opinion/os-ed-us-needs-tax-reform-not-tariffs--011517-2-20170115-story.html
617189634	20170115	201701	2017	2017.0411	GOV	PREMIER						GOV			CAN	CANADA	CAN								0	010	010	01	1	0.0	4	1	4	2.40963855421687	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170115	http://www.princegeorgecitizen.com/news/world/rights-activist-and-former-b-c-chief-arthur-manuel-dead-at-66-1.7222303
