636515137	20170314	201703	2017	2017.2027	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	11	1	11	-0.69141706089335	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	California, United States	US	USCA	36.17	-119.746	CA	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170314	http://www.castanet.net/edition/news-story-191505-4-.htm
636515138	20170314	201703	2017	2017.2027	CAN	TORONTO	CAN								USA	UNITED STATES	USA								1	110	110	11	3	-2.0	150	15	150	1.67875121847	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	California, United States	US	USCA	36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170314	http://www.mapleridgenews.com/national/416060704.html
636515143	20170314	201703	2017	2017.2027	CAN	CANADA	CAN								USAGOV	UNITED STATES	USA					GOV			0	100	100	10	3	-5.0	14	1	14	-4.32472707102306	4	Kelowna, British Columbia, Canada	CA	CA02	49.9	-119.483	-567125	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170314	http://www.castanet.net/edition/news-story-191484-101-.htm
636515178	20170314	201703	2017	2017.2027	CHN	BEIJING	CHN								KOR	SOUTH KOREA	KOR								1	120	120	12	3	-4.0	2	1	2	-2.75689223057644	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170314	http://www.asahi.com/ajw/articles/AJ201703140013.html
636515186	20170314	201703	2017	2017.2027	CHN	BEIJING	CHN								USA	UNITED STATES	USA								0	0332	033	03	1	5.2	114	15	114	-2.17460011130062	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170314	http://english.chosun.com/site/data/html_dir/2017/03/14/2017031400515.html
636515188	20170314	201703	2017	2017.2027	CHN	CHINESE	CHN								USA	AMERICAN	USA								1	0841	084	08	2	7.0	2	1	2	-2.89747399702823	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170314	http://m.todayonline.com/commentary/sea-change-awaits-trump-beijing-navigates-bangkok-ties
636515189	20170314	201703	2017	2017.2027	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	0841	084	08	2	7.0	4	1	4	-2.89747399702823	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170314	http://m.todayonline.com/commentary/sea-change-awaits-trump-beijing-navigates-bangkok-ties
636515190	20170314	201703	2017	2017.2027	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	0841	084	08	2	7.0	1	1	1	-2.89747399702823	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	24	121	-2637939	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170314	http://m.todayonline.com/commentary/sea-change-awaits-trump-beijing-navigates-bangkok-ties
636515191	20170314	201703	2017	2017.2027	CHN	CHINESE	CHN								USA	AMERICAN	USA								1	172	172	17	4	-5.0	8	1	8	-2.89747399702823	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	24	121	-2637939	20170314	http://m.todayonline.com/commentary/sea-change-awaits-trump-beijing-navigates-bangkok-ties
636515193	20170314	201703	2017	2017.2027	CHN	BEIJING	CHN								USAGOV	THE WHITE HOUSE	USA					GOV			0	0332	033	03	1	5.2	32	14	32	-2.17985059735098	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170314	http://english.chosun.com/site/data/html_dir/2017/03/14/2017031400515.html
636515208	20170314	201703	2017	2017.2027	CHRCTH	CATHOLIC				CHR	CTH														1	020	020	02	1	3.0	2	1	2	-0.42918454935623	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	51.45	-2.58333	-2590919	0							1	United States	US	US	38	-97	US	20170314	http://www.theartsdesk.com/theatre/dark-night-dalston-park-theatre
636515935	20170314	201703	2017	2017.2027	GBR	UNITED KINGDOM	GBR								CAN	CANADIAN	CAN								0	043	043	04	1	2.8	4	4	4	-2.89506381293564	4	Sooke, British Columbia, Canada	CA	CA02	48.3833	-123.733	-573850	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170314	https://www.washingtonpost.com/world/the_americas/girl-guides-of-canada-cancel-us-trips-over-trump-order/2017/03/13/d04b2a12-0834-11e7-bd19-fd3afa0f7e2a_story.html
636516017	20170314	201703	2017	2017.2027	GBRLEG	LONDON	GBR					LEG			OPP	DEMONSTRATOR						OPP			1	043	043	04	1	2.8	12	1	10	-0.75512405609493	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170314	http://www.hawaiinewsnow.com/story/34737578/the-latest-uk-parliament-passes-brexit-authorization-bill
636516018	20170314	201703	2017	2017.2027	GBRLEG	LONDON	GBR					LEG			OPP	DEMONSTRATOR						OPP			1	043	043	04	1	2.8	2	1	2	-0.75512405609493	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170314	http://www.hawaiinewsnow.com/story/34737578/the-latest-uk-parliament-passes-brexit-authorization-bill
636516187	20170314	201703	2017	2017.2027	GOV	MINIST OF COMMERCE						GOV			CHN	CHINA	CHN								0	016	016	01	1	-2.0	2	1	2	-0.36231884057971	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170314	http://www.kitco.com/news/2017-03-13/UPDATE-1-Treasury-apos-s-Mnuchin-to-apos-push-hard-apos-for-U-S-interests-at-G20-official.html
636516191	20170314	201703	2017	2017.2027	GOV	MINIST OF COMMERCE						GOV			CHN	CHINA	CHN								0	112	112	11	3	-2.0	2	1	2	-0.36231884057971	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170314	http://www.kitco.com/news/2017-03-13/UPDATE-1-Treasury-apos-s-Mnuchin-to-apos-push-hard-apos-for-U-S-interests-at-G20-official.html
636517097	20170314	201703	2017	2017.2027	LEG	REPRESENTATIVES						LEG			USA	UNITED STATES	USA								1	0874	087	08	2	10.0	5	1	5	0.99009900990099	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170314	http://www.hellenicshippingnews.com/china-says-chile-pacific-trade-meeting-not-about-tpp/
636517228	20170314	201703	2017	2017.2027	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								1	075	075	07	2	7.0	16	4	16	-4.91206169121463	1	Mexico	MX	MX	23	-102	MX	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170314	http://www.chicagobusiness.com/article/20170313/NEWS02/170319953/gutierrez-ends-chicago-immigration-office-sit-in
636517546	20170314	201703	2017	2017.2027	OPP	DEMONSTRATOR						OPP			GBRLEG	LONDON	GBR					LEG			1	042	042	04	1	1.9	2	1	2	-0.75512405609493	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170314	http://www.hawaiinewsnow.com/story/34737578/the-latest-uk-parliament-passes-brexit-authorization-bill
636517547	20170314	201703	2017	2017.2027	OPP	DEMONSTRATOR						OPP			GBRLEG	LONDON	GBR					LEG			1	042	042	04	1	1.9	2	1	2	-0.75512405609493	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170314	http://www.hawaiinewsnow.com/story/34737578/the-latest-uk-parliament-passes-brexit-authorization-bill
636517553	20170314	201703	2017	2017.2027	OPP	DEMONSTRATOR						OPP			GOV	PRIME MINISTER						GOV			1	051	051	05	1	3.4	6	1	6	-0.75512405609493	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170314	http://www.hawaiinewsnow.com/story/34737578/the-latest-uk-parliament-passes-brexit-authorization-bill
636517635	20170314	201703	2017	2017.2027	PRK	NORTH KOREA	PRK																		1	042	042	04	1	1.9	6	1	6	-2.75689223057644	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170314	http://www.asahi.com/ajw/articles/AJ201703140013.html
636518394	20170314	201703	2017	2017.2027	USA	TEXAS	USA																		1	084	084	08	2	7.0	16	8	16	3.48295950498046	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	55.8333	-4.25	-2597039	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170314	http://www.kickscountry.com/syndicated-article/?id=325691
636518395	20170314	201703	2017	2017.2027	USA	TEXAS	USA																		1	084	084	08	2	7.0	6	3	6	3.74331550802139	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170314	http://935duke.com/news/articles/2017/mar/13/maren-morris-expands-hero-as-she-prepares-to-headline-the-uk-and-ireland/
636518580	20170314	201703	2017	2017.2027	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	88	11	88	-2.87846665034273	2	California, United States	US	USCA	36.17	-119.746	CA	4	Sooke, British Columbia, Canada	CA	CA02	48.3833	-123.733	-573850	2	California, United States	US	USCA	36.17	-119.746	CA	20170314	https://www.washingtonpost.com/world/the_americas/girl-guides-of-canada-cancel-us-trips-over-trump-order/2017/03/13/d04b2a12-0834-11e7-bd19-fd3afa0f7e2a_story.html
636518581	20170314	201703	2017	2017.2027	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	010	010	01	1	0.0	44	8	44	-2.04100742334338	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170314	http://www.kitco.com/news/2017-03-13/UPDATE-1-Treasury-apos-s-Mnuchin-to-apos-push-hard-apos-for-U-S-interests-at-G20-official.html
636518591	20170314	201703	2017	2017.2027	USA	MISSOURI	USA								COP	POLICE						COP			0	0214	021	02	1	3.4	80	40	80	-0.775674011638927	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	1	Mexico	MX	MX	23	-102	MX	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170314	http://www.wgowam.com/news/a-brief-history-of-steve-king-criticizing-immigrants-and-minority-groups/
636518901	20170314	201703	2017	2017.2027	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	012	012	01	1	-0.4	12	6	12	-6.32953625960214	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170314	http://www.mcclatchydc.com/news/politics-government/white-house/article138310243.html
636518902	20170314	201703	2017	2017.2027	USA	TEXAS	USA								MEX	MEXICO	MEX								1	012	012	01	1	-0.4	48	6	48	-6.32953625960214	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170314	http://www.mcclatchydc.com/news/politics-government/white-house/article138310243.html
636518904	20170314	201703	2017	2017.2027	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	020	020	02	1	3.0	2	1	2	-4.97237569060774	1	Mexico	MX	MX	23	-102	MX	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	1	Mexico	MX	MX	23	-102	MX	20170314	http://www.chicagobusiness.com/article/20170313/NEWS02/170319953/gutierrez-ends-chicago-immigration-office-sit-in
636518938	20170314	201703	2017	2017.2027	USA	UNITED STATES	USA								NMR	NORTH AMERICA	NMR								0	130	130	13	3	-4.4	2	2	2	-4.45450496965312	3	San Andreas Fault, California, United States	US	USCA	39.0039	-123.697	234619	3	San Andreas Fault, California, United States	US	USCA	39.0039	-123.697	234619	1	United Kingdom	UK	UK	54	-2	UK	20170314	http://conservativeread.com/watch-out-conservatives-natural-disasters-can-create-opportunities-for-dictators/
636519112	20170314	201703	2017	2017.2027	USABUS	TEXAS	USA					BUS			USA	NEW MEXICO	USA								0	020	020	02	1	3.0	3	1	3	-1.49812734082397	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170314	http://nmpoliticalreport.com/209048/around-nm-unspent-money-wildfires-gila-update-and-more-en/
636519121	20170314	201703	2017	2017.2027	USACOP	MAINE	USA					COP			CAN	CANADA	CAN								1	012	012	01	1	-0.4	32	4	32	0.322876536415335	2	Maine, United States	US	USME	44.6074	-69.3977	ME	4	Campobello, New Brunswick, Canada	CA	CA04	44.8833	-66.95	-575731	4	Campobello, New Brunswick, Canada	CA	CA04	44.8833	-66.95	-575731	20170314	http://www.pressreleasepoint.com/us-border-patrol-maine-rescues-stranded-fishing-vessel
636519255	20170314	201703	2017	2017.2027	USAGOV	NASA	USA					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	450	1	450	-5.50458715596331	1	India	IN	IN	20	77	IN	3	Goldstone Deep Space Communications Complex, California, United States	US	USCA	35.2478	-116.795	1666888	3	Goldstone Deep Space Communications Complex, California, United States	US	USCA	35.2478	-116.795	1666888	20170314	http://realradio.iheart.com/articles/national-news-104668/nasa-finds-longlost-lunar-probe-still-15641420/
636519256	20170314	201703	2017	2017.2027	USAGOV	NASA	USA					GOV			USA	CALIFORNIA	USA								1	010	010	01	1	0.0	675	1	675	-5.50458715596331	1	India	IN	IN	20	77	IN	2	California, United States	US	USCA	36.17	-119.746	CA	3	Goldstone Deep Space Communications Complex, California, United States	US	USCA	35.2478	-116.795	1666888	20170314	http://realradio.iheart.com/articles/national-news-104668/nasa-finds-longlost-lunar-probe-still-15641420/
636521835	20170212	201702	2017	2017.1151	GBR	LONDON	GBR																		1	040	040	04	1	1.0	8	1	8	-0.44444444444444	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170314	http://www.dailymail.co.uk/tvshowbiz/article-4310780/Angelina-Jolie-enjoys-day-London-children.html
636521891	20170314	201703	2017	2017.2027											BUS	COMPANIES						BUS			1	043	043	04	1	2.8	1	1	1	2.7479091995221	0							1	United States	US	US	38	-97	US	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170314	https://www.pr-inside.com/stay-safe-and-protected-by-installing-samsung-digi-r4576409.htm
636521908	20170314	201703	2017	2017.2027											CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	-2.83018867924528	0							3	Indianapolis, Indiana, United States	US	USIN	39.7684	-86.158	452890	1	China	CH	CH	35	105	CH	20170314	http://www.wthr.com/article/stradivarius-will-be-heard-for-first-time-since-1980-theft-0
636522207	20170314	201703	2017	2017.2027											USA	WASHINGTON	USA								0	051	051	05	1	3.4	2	1	2	0.5013122626759	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170314	http://www.todayonline.com/world/asia/aussie-minister-urges-asean-to-take-leadership-role-in-region
636522438	20170314	201703	2017	2017.2027	BUS	COMPANIES						BUS													1	042	042	04	1	1.9	1	1	1	2.7479091995221	1	United States	US	US	38	-97	US	0							4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170314	https://www.pr-inside.com/stay-safe-and-protected-by-installing-samsung-digi-r4576409.htm
636522486	20170314	201703	2017	2017.2027	BUS	COMPANIES						BUS			MED	SPOKESMAN						MED			1	040	040	04	1	1.0	24	8	24	1.19311672585282	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170314	http://www.haaretz.com/us-news/1.777054
636522560	20170314	201703	2017	2017.2027	CAN	CANADA	CAN								USA	MICHIGAN	USA								1	042	042	04	1	1.9	8	2	8	-2.1398002853067	4	Sarnia, Ontario, Canada	CA	CA08	42.9667	-82.4	-573205	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170314	http://wncn.com/ap/enbridge-insists-pipelines-safe-despite-worn-away-covering/
636522561	20170314	201703	2017	2017.2027	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	34	4	22	-3.2857498271265	4	Sooke, British Columbia, Canada	CA	CA02	48.3833	-123.733	-573850	2	California, United States	US	USCA	36.17	-119.746	CA	4	Sooke, British Columbia, Canada	CA	CA02	48.3833	-123.733	-573850	20170314	http://wivb.com/ap/girl-guides-of-canada-cancel-us-trips-over-trump-order/
636522565	20170314	201703	2017	2017.2027	CANBUS	CANADIAN	CAN					BUS			USA	MICHIGAN	USA								1	042	042	04	1	1.9	6	2	6	-2.1398002853067	4	Sarnia, Ontario, Canada	CA	CA08	42.9667	-82.4	-573205	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170314	http://wncn.com/ap/enbridge-insists-pipelines-safe-despite-worn-away-covering/
636522631	20170314	201703	2017	2017.2027	CHN	CHINA	CHN								USA	WASHINGTON	USA								0	051	051	05	1	3.4	42	5	42	-3.22046183756463	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170314	http://www.todayonline.com/world/asia/aussie-minister-urges-asean-to-take-leadership-role-in-region
636522632	20170314	201703	2017	2017.2027	CHN	CHINA	CHN								USA	WASHINGTON	USA								0	051	051	05	1	3.4	2	1	2	0.5013122626759	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170314	http://www.todayonline.com/world/asia/aussie-minister-urges-asean-to-take-leadership-role-in-region
636522638	20170314	201703	2017	2017.2027	CHNBUS	CHINA	CHN					BUS			MED	SPOKESMAN						MED			1	040	040	04	1	1.0	7	7	7	1.48814669001119	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Anbang, Zhejiang, China	CH	CH02	30.5336	120.374	11006456	20170314	http://www.haaretz.com/us-news/1.777054
636523215	20170314	201703	2017	2017.2027	GBR	LONDON	GBR								USA	LOS ANGELES	USA								1	036	036	03	1	4.0	8	1	8	-0.44444444444444	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA	34.0522	-118.244	1662328	20170314	http://www.dailymail.co.uk/tvshowbiz/article-4310780/Angelina-Jolie-enjoys-day-London-children.html
636523673	20170314	201703	2017	2017.2027	IRL	IRELAND	IRL																		1	011	011	01	1	-0.1	2	1	2	1.21212121212121	1	Mexico	MX	MX	23	-102	MX	0							1	United States	US	US	38	-97	US	20170314	http://macaudailytimes.com.mo/buzz-obama-books-published-worldwide-ireland-india.html
636523740	20170314	201703	2017	2017.2027	JAM	JAMAICA	JAM								GOV	PRINCE						GOV			1	051	051	05	1	3.4	4	1	4	1.63934426229508	1	United States	US	US	38	-97	US	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170314	http://www.eonline.com/uk/news/835728/flashback-meghan-markle-gets-frisky-in-the-first-episode-of-90210
636523741	20170314	201703	2017	2017.2027	JAM	JAMAICA	JAM								GOV	PRINCE						GOV			1	051	051	05	1	3.4	2	1	2	1.63934426229508	1	United States	US	US	38	-97	US	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	1	United States	US	US	38	-97	US	20170314	http://www.eonline.com/uk/news/835728/flashback-meghan-markle-gets-frisky-in-the-first-episode-of-90210
