618485709	20170119	201701	2017	2017.0521	JUD	CIRCUIT COURT OF APPEALS						JUD			USA	DENVER	USA								1	0213	021	02	1	3.4	4	2	4	-4.49021449046161	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170119	http://www.dailyrepublicannews.com/news/20170118/states-argue-in-court-for-more-say-over-endangered-species
618485719	20170119	201701	2017	2017.0521	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								0	080	080	08	2	5.0	12	6	12	-6.99149018277144	1	India	IN	IN	20	77	IN	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170119	http://wkzo.com/news/articles/2017/jan/18/boston-entrepreneur-gets-20-months-in-prison-for-insider-trading/
618485733	20170119	201701	2017	2017.0521	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	12	6	12	-6.99149018277144	1	India	IN	IN	20	77	IN	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	1	India	IN	IN	20	77	IN	20170119	http://wkzo.com/news/articles/2017/jan/18/boston-entrepreneur-gets-20-months-in-prison-for-insider-trading/
618485734	20170119	201701	2017	2017.0521	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	18	6	18	-6.99149018277144	1	India	IN	IN	20	77	IN	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	1	India	IN	IN	20	77	IN	20170119	http://wkzo.com/news/articles/2017/jan/18/boston-entrepreneur-gets-20-months-in-prison-for-insider-trading/
618486036	20170119	201701	2017	2017.0521	MDV	MALE	MDV								CAN	CANADA	CAN								0	114	114	11	3	-2.0	1	1	1	-7.12136409227683	3	Watsonville, California, United States	US	USCA	36.9102	-121.757	1660138	1	Canada	CA	CA	60	-95	CA	3	Watsonville, California, United States	US	USCA	36.9102	-121.757	1660138	20170119	http://theothermccain.com/2017/01/17/the-womensmarch-on-washington-like-seinfeld-its-a-show-about-nothing/comment-page-1/
618486180	20170119	201701	2017	2017.0521	MEX	MEXICO	MEX								JUD	PROSECUTOR						JUD			1	190	190	19	4	-10.0	240	57	240	-5.15408343053336	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	Guadalupe Y Calvo, Chihuahua, Mexico	MX	MX06	26.1	-106.967	-1669880	20170119	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-01-18-LT--Mexico-Activist%20Slain/id-8b4714974e60454e8f9063e7ad3115ca
618486181	20170119	201701	2017	2017.0521	MEX	MEXICO	MEX								JUD	PROSECUTOR						JUD			1	190	190	19	4	-10.0	244	58	244	-5.13961250190035	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170119	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-01-18-LT--Mexico-Activist%20Slain/id-8b4714974e60454e8f9063e7ad3115ca
618486186	20170119	201701	2017	2017.0521	MEX	MEXICO	MEX								MEXGOV	MEXICO	MEX					GOV			1	012	012	01	1	-0.4	24	4	24	-6.43126640260301	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	4	Monterrey, Nuevo LeóX, Mexico	MX	MX19	25.6667	-100.317	-1684228	20170119	https://www.sott.net/article/340047-Depressed-15-year-old-shoots-four-kills-self-at-school-in-northern-Mexico
618486188	20170119	201701	2017	2017.0521	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-0.31847133757962	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170119	http://www.msn.com/en-us/news/world/more-mexicans-are-crossing-the-border-%E2%80%94-to-leave-the-us-here%E2%80%99s-one-family%E2%80%99s-story/ar-AAlZ1Ko
618486192	20170119	201701	2017	2017.0521	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	043	043	04	1	2.8	8	1	8	-0.31847133757962	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	20170119	http://www.msn.com/en-us/news/world/more-mexicans-are-crossing-the-border-%E2%80%94-to-leave-the-us-here%E2%80%99s-one-family%E2%80%99s-story/ar-AAlZ1Ko
618486194	20170119	201701	2017	2017.0521	MEXCVL	MEXICO	MEX					CVL			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-0.31847133757962	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170119	http://www.msn.com/en-us/news/world/more-mexicans-are-crossing-the-border-%E2%80%94-to-leave-the-us-here%E2%80%99s-one-family%E2%80%99s-story/ar-AAlZ1Ko
618486195	20170119	201701	2017	2017.0521	MEXCVL	MEXICO	MEX					CVL			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-0.31847133757962	1	Mexico	MX	MX	23	-102	MX	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	1	Mexico	MX	MX	23	-102	MX	20170119	http://www.msn.com/en-us/news/world/more-mexicans-are-crossing-the-border-%E2%80%94-to-leave-the-us-here%E2%80%99s-one-family%E2%80%99s-story/ar-AAlZ1Ko
618486484	20170119	201701	2017	2017.0521	NGOBUSWEF	WORLD ECONOMIC FORUM		WEF				NGO	BUS		CHNGOV	XI JINPING	CHN					GOV			1	138	138	13	3	-7.0	1	1	1	-3.99032648125756	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170119	http://www.newsherald.com/news/20170118/china-gears-up-for-trade-war-with-us
618486488	20170119	201701	2017	2017.0521	NGOBUSWEF	WORLD ECONOMIC FORUM		WEF				NGO	BUS		GOV	GOVERNMENT						GOV			1	130	130	13	3	-4.4	1	1	1	-3.99032648125756	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170119	http://www.newsherald.com/news/20170118/china-gears-up-for-trade-war-with-us
618486508	20170119	201701	2017	2017.0521	NGOUSAJEW	AMIT	USA			JEW		NGO													0	0231	023	02	1	3.4	6	6	6	-6.99149018277144	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	0							1	India	IN	IN	20	77	IN	20170119	http://wkzo.com/news/articles/2017/jan/18/boston-entrepreneur-gets-20-months-in-prison-for-insider-trading/
618486519	20170119	201701	2017	2017.0521	NGOUSAJEW	AMIT	USA			JEW		NGO			JUD	PROSECUTOR						JUD			1	112	112	11	3	-2.0	18	6	18	-6.99149018277144	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20170119	http://wkzo.com/news/articles/2017/jan/18/boston-entrepreneur-gets-20-months-in-prison-for-insider-trading/
618486784	20170119	201701	2017	2017.0521	RUS	RUSSIA	RUS								GBR	UNITED KINGDOM	GBR								1	090	090	09	2	-2.0	1	1	1	-2.58620689655172	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170119	http://crooksandliars.com/2017/01/fbi-has-been-investigating-russia-trump
618486856	20170119	201701	2017	2017.0521	RUS	RUSSIAN	RUS								USAGOV	HILLARY CLINTON	USA					GOV			0	060	060	06	2	6.0	2	1	2	-0.676982591876199	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170119	http://www.atlanticcouncil.org/blogs/ukrainealert/break-the-caucasian-chalk-circle
618487241	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA																		1	018	018	01	1	3.4	4	1	4	-0.676982591876199	1	United Kingdom	UK	UK	54	-2	UK	0							2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	20170119	http://www.atlanticcouncil.org/blogs/ukrainealert/break-the-caucasian-chalk-circle
618487297	20170119	201701	2017	2017.0521	USA	AMERICAN	USA																		1	030	030	03	1	4.0	2	1	2	-3.99032648125756	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170119	http://www.newsherald.com/news/20170118/china-gears-up-for-trade-war-with-us
618487384	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	4	2	4	0.284364801476245	2	Maine, United States	US	USME	44.6074	-69.3977	ME	0							1	Canada	CA	CA	60	-95	CA	20170119	http://www.centralmaine.com/2017/01/18/more-than-3000-expected-at-womens-rally-in-augusta/
618487407	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	2	1	2	-3.99032648125756	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170119	http://www.newsherald.com/news/20170118/china-gears-up-for-trade-war-with-us
618487460	20170119	201701	2017	2017.0521	USA	PENNSYLVANIA	USA																		1	051	051	05	1	3.4	14	7	14	-1.15243779815657	1	China	CH	CH	35	105	CH	0							2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170119	http://www.tri-cityherald.com/news/politics-government/article127315699.html
618487561	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	11	6	11	-1.73766742450912	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	Mexico	MX	MX	23	-102	MX	20170119	http://www.kkoh.com/news/controversial-ivf-technique-produces-a-baby-girl-and-for-some-thats-a-problem/
618487629	20170119	201701	2017	2017.0521	USA	NEW MEXICO	USA																		1	120	120	12	3	-4.0	40	4	40	-6.51771891905043	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	0							1	Mexico	MX	MX	23	-102	MX	20170119	http://www.dailyrepublicannews.com/news/20170118/states-argue-in-court-for-more-say-over-endangered-species
618487688	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	6	6	6	-6.99149018277144	1	India	IN	IN	20	77	IN	0							3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170119	http://wkzo.com/news/articles/2017/jan/18/boston-entrepreneur-gets-20-months-in-prison-for-insider-trading/
618487725	20170119	201701	2017	2017.0521	USA	WASHINGTON	USA																		0	192	192	19	4	-9.5	10	4	10	-2.78156639124869	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170119	http://www.thetelegram.com/news/2017/1/18/a-selection-of-quotes-from-conservative-leadership-candidate-kevin-o-leary.html
618487762	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA								BUS	BOSS						BUS			1	012	012	01	1	-0.4	1	1	1	-2.24971878515185	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20170119	http://www.plant.ca/sustainability/in-break-with-trump-epa-pick-says-climate-change-isnt-hoax-164763/
618487796	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA								BUS	BOSS						BUS			1	130	130	13	3	-4.4	1	1	1	-2.24971878515185	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170119	http://www.plant.ca/sustainability/in-break-with-trump-epa-pick-says-climate-change-isnt-hoax-164763/
618487807	20170119	201701	2017	2017.0521	USA	AMERICAN	USA								CAN	CANADIAN	CAN								0	051	051	05	1	3.4	6	1	6	-0.672818395355365	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	Canada	CA	CA	60	-95	CA	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170119	http://ottawacitizen.com/news/local-news/footage-photos-provide-last-word-on-1979s-canadian-caper-with-apologies-to-ben-affleck
618487808	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	051	051	05	1	3.4	1	1	1	-0.65666041275798	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170119	http://ottawacitizen.com/news/local-news/footage-photos-provide-last-word-on-1979s-canadian-caper-with-apologies-to-ben-affleck
618487809	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	057	057	05	1	8.0	4	2	4	-0.574211015476625	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170119	http://mobilesyrup.com/2017/01/18/edward-snowden-criticizes-blackberry-for-its-stance-on-privacy/
618487810	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	114	114	11	3	-2.0	3	1	3	-7.12136409227683	3	Watsonville, California, United States	US	USCA	36.9102	-121.757	1660138	1	Canada	CA	CA	60	-95	CA	3	Watsonville, California, United States	US	USCA	36.9102	-121.757	1660138	20170119	http://theothermccain.com/2017/01/17/the-womensmarch-on-washington-like-seinfeld-its-a-show-about-nothing/comment-page-1/
618487811	20170119	201701	2017	2017.0521	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	114	114	11	3	-2.0	1	1	1	-7.12136409227683	1	Canada	CA	CA	60	-95	CA	3	Watsonville, California, United States	US	USCA	36.9102	-121.757	1660138	1	Mexico	MX	MX	23	-102	MX	20170119	http://theothermccain.com/2017/01/17/the-womensmarch-on-washington-like-seinfeld-its-a-show-about-nothing/comment-page-1/
