620751037	20170126	201701	2017	2017.0712	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	061	061	06	2	6.4	8	1	8	-2.89330922242314	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170126	http://www.stratfordbeaconherald.com/2017/01/24/canada-needs-to-brace-for-us-clash-with-china
620751097	20170126	201701	2017	2017.0712	COP	DEPUTY						COP													0	080	080	08	2	5.0	4	1	4	-5.94827586206897	3	Clark County, Washington, United States	US	USWA	45.7998	-122.485	1531820	0							4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170126	http://registerguard.com/rg/news/local/35197999-75/eugene-mans-mercedes-stolen-twice-in-same-day-by-alleged-member-of-deschutes-county-car-theft-ring.html.csp
620751145	20170126	201701	2017	2017.0712	COP	POLICE						COP			BUS	BANK						BUS			1	173	173	17	4	-5.0	2	1	2	-10.4294478527608	3	Warminster, Pennsylvania, United States	US	USPA	40.2068	-75.0996	1205095	1	Mexico	MX	MX	23	-102	MX	3	Warminster, Pennsylvania, United States	US	USPA	40.2068	-75.0996	1205095	20170126	http://www.fox29.com/news/local-news/231699581-story
620751146	20170126	201701	2017	2017.0712	COP	POLICE						COP			BUS	BANK						BUS			1	173	173	17	4	-5.0	6	1	6	-10.4294478527608	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170126	http://www.fox29.com/news/local-news/231699581-story
620751153	20170126	201701	2017	2017.0712	COP	POLICE CHIEF						COP			CAN	CANADA	CAN								0	190	190	19	4	-10.0	17	17	17	-2.73116388581915	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	4	Sudbury, Ontario, Canada	CA	CA08	46.5	-80.9667	-574311	20170126	http://www.agassizharrisonobserver.com/national/411784906.html
620751199	20170126	201701	2017	2017.0712	COP	POLICE						COP			MEX	MEXICO	MEX								1	010	010	01	1	0.0	2	1	2	-10.4294478527608	3	Warminster, Pennsylvania, United States	US	USPA	40.2068	-75.0996	1205095	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170126	http://www.fox29.com/news/local-news/231699581-story
620751200	20170126	201701	2017	2017.0712	COP	POLICE						COP			MEX	MEXICO	MEX								1	010	010	01	1	0.0	4	1	4	-10.4294478527608	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170126	http://www.fox29.com/news/local-news/231699581-story
620751201	20170126	201701	2017	2017.0712	COP	POLICE						COP			MEX	MEXICO	MEX								1	010	010	01	1	0.0	2	1	2	-10.4294478527608	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	1	Mexico	MX	MX	23	-102	MX	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170126	http://www.fox29.com/news/local-news/231699581-story
620751273	20170126	201701	2017	2017.0712	CRM	ILLEGAL IMMIGRANT						CRM													0	020	020	02	1	3.0	2	1	2	-2.26244343891403	1	Mexico	MX	MX	23	-102	MX	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170126	http://learningenglish.voanews.com/a/trump-announes-plan-for-border-wall/3692223.html
620751302	20170126	201701	2017	2017.0712	CRM	ILLEGAL IMMIGRANT						CRM			USA	MINNEAPOLIS	USA								0	130	130	13	3	-4.4	1	1	1	-4.5673076923077	1	Mexico	MX	MX	23	-102	MX	3	Minneapolis, Minnesota, United States	US	USMN	44.98	-93.2638	655030	3	Minneapolis, Minnesota, United States	US	USMN	44.98	-93.2638	655030	20170126	http://minnesota.cbslocal.com/2017/01/25/minneapolis-sanctuary-city-order/
620751358	20170126	201701	2017	2017.0712	CVL	VOTER						CVL													0	0214	021	02	1	3.4	2	2	2	-2.86493860845839	1	Mexico	MX	MX	23	-102	MX	0							2	California, United States	US	USCA	36.17	-119.746	CA	20170126	http://www.dailytelegraph.com.au/business/work/donald-trump-signs-executive-order-enabling-construction-of-usmexico-border-wall/news-story/b247a3a37b33011ecb769dfccd1d4536?nk=6d40580443809149e3b4f0ae3cd6c0a8-1485388087
620751723	20170126	201701	2017	2017.0712	EUR	EUROPE	EUR								CAN	CANADA	CAN								0	043	043	04	1	2.8	20	10	20	-0.406004485886785	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20170126	http://www.capebretonpost.com/news/2017/1/25/recovered-and-renewed-japandroids-return-from-lengthy-break-with-new-album.html
620751784	20170126	201701	2017	2017.0712	GBR	UNITED KINGDOM	GBR																		0	012	012	01	1	-0.4	3	2	3	-0.79227539256609	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170126	https://www.washingtonpost.com/world/europe/when-theresa-meets-donald-a-geopolitical-odd-couple-with-big-implications-for-the-west/2017/01/25/e0f2dda6-e1ab-11e6-a419-eefe8eff0835_story.html
620751798	20170126	201701	2017	2017.0712	GBR	UNITED KINGDOM	GBR																		1	110	110	11	3	-2.0	2	1	2	-2.10355987055016	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	0							1	Canada	CA	CA	60	-95	CA	20170126	http://www.cbc.ca/news/canada/british-columbia/trump-s-pipeline-politics-could-prompt-major-backlash-says-expert-1.3951415
620751829	20170126	201701	2017	2017.0712	GBR	UNITED KINGDOM	GBR								LEG	CONGRESS						LEG			1	036	036	03	1	4.0	50	15	50	1.74642110930467	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170126	http://www.heraldsun.com.au/business/breaking-news/trump-may-redefine-special-relationship/news-story/87bcdd290f59b7b3fdbd1da428c1896c?nk=e799ce15d2188bbc353306ad062055ed-1485388081
620751830	20170126	201701	2017	2017.0712	GBR	UNITED KINGDOM	GBR								LEG	CONGRESS						LEG			1	036	036	03	1	4.0	50	15	50	1.74642110930467	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170126	http://www.heraldsun.com.au/business/breaking-news/trump-may-redefine-special-relationship/news-story/87bcdd290f59b7b3fdbd1da428c1896c?nk=e799ce15d2188bbc353306ad062055ed-1485388081
620751838	20170126	201701	2017	2017.0712	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-1.84294871794872	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170126	https://www.washingtonpost.com/world/europe/when-theresa-meets-donald-a-geopolitical-odd-couple-with-big-implications-for-the-west/2017/01/25/e0f2dda6-e1ab-11e6-a419-eefe8eff0835_story.html
620751839	20170126	201701	2017	2017.0712	GBR	BRITISH	GBR								USA	WASHINGTON	USA								0	042	042	04	1	1.9	4	1	4	-1.84294871794872	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170126	https://www.washingtonpost.com/world/europe/when-theresa-meets-donald-a-geopolitical-odd-couple-with-big-implications-for-the-west/2017/01/25/e0f2dda6-e1ab-11e6-a419-eefe8eff0835_story.html
620751841	20170126	201701	2017	2017.0712	GBR	UNITED KINGDOM	GBR								USA	WASHINGTON	USA								1	043	043	04	1	2.8	9	3	9	-1.63196768084027	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170126	https://www.washingtonpost.com/world/europe/when-theresa-meets-donald-a-geopolitical-odd-couple-with-big-implications-for-the-west/2017/01/25/e0f2dda6-e1ab-11e6-a419-eefe8eff0835_story.html
620751843	20170126	201701	2017	2017.0712	GBR	UNITED KINGDOM	GBR								USAGOV	UNITED STATES	USA					GOV			0	020	020	02	1	3.0	2	1	2	1.21457489878542	1	United Kingdom	UK	UK	54	-2	UK	3	Stevens Point, Wisconsin, United States	US	USWI	44.5236	-89.5746	1574878	1	United Kingdom	UK	UK	54	-2	UK	20170126	http://www.postcrescent.com/story/entertainment/movies/2017/01/25/cheeseheads-meet-fellow-cleesehead/97001336/
620751896	20170126	201701	2017	2017.0712	GOV	THE PM						GOV													1	010	010	01	1	0.0	12	6	12	2.70829426400253	1	United Kingdom	UK	UK	54	-2	UK	0							3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170126	http://www.thebreeze.com/news/national-news/theresa-may-pledges-to-renew-special-relationship-ahead-of-trump-talks/
620751968	20170126	201701	2017	2017.0712	GOV	PRESIDENT						GOV													0	051	051	05	1	3.4	129	89	129	-1.94631240658735	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170126	http://www.whio.com/news/the-latest-former-intelligence-officer-picked-lead-navy/g2ZFycKpJ7wV4GEsbMq69J/
620751980	20170126	201701	2017	2017.0712	GOV	PRESIDENT						GOV													0	071	071	07	2	7.4	18	5	18	-3.35009026744398	1	Mexico	MX	MX	23	-102	MX	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170126	http://www.bozemandailychronicle.com/ap_news/politics/trump-moves-to-build-that-wall-with-mexico-curb-refugees/article_efa827e8-40c3-5652-89c2-e6085e5264f7.html
620752030	20170126	201701	2017	2017.0712	GOV	PRESIDENT						GOV													1	190	190	19	4	-10.0	930	102	930	-1.93497317159174	1	Mexico	MX	MX	23	-102	MX	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170126	http://www.whio.com/news/the-latest-former-intelligence-officer-picked-lead-navy/g2ZFycKpJ7wV4GEsbMq69J/
620752099	20170126	201701	2017	2017.0712	GOV	PRESIDENT						GOV			ELI	RETIRED						ELI			0	051	051	05	1	3.4	143	95	143	-1.94067826368196	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170126	http://www.whio.com/news/the-latest-former-intelligence-officer-picked-lead-navy/g2ZFycKpJ7wV4GEsbMq69J/
620752115	20170126	201701	2017	2017.0712	GOV	PRESIDENT						GOV			GOVMIL	DEFENSE SECRETARY						GOV	MIL		1	040	040	04	1	1.0	837	96	837	-1.94098859774356	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170126	http://www.whio.com/news/the-latest-former-intelligence-officer-picked-lead-navy/g2ZFycKpJ7wV4GEsbMq69J/
620752151	20170126	201701	2017	2017.0712	GOV	PRESIDENT						GOV			MEX	MEXICO	MEX								0	020	020	02	1	3.0	2	1	2	-1.0836584308626	3	Bay City, Illinois, United States	US	USIL	37.2489	-88.4967	424606	1	Mexico	MX	MX	23	-102	MX	3	Bay City, Illinois, United States	US	USIL	37.2489	-88.4967	424606	20170126	http://www.mlive.com/news/saginaw/index.ssf/2017/01/you_ought_to_be_building_bridg.html
620752153	20170126	201701	2017	2017.0712	GOV	PRESIDENT						GOV			MEX	MEXICO	MEX								1	031	031	03	1	5.2	10	3	10	-2.73418596612513	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	20170126	https://www.thewrap.com/christopher-meloni-donald-trump-law-order-svu/
620752268	20170126	201701	2017	2017.0712	GOV	PRIME MINISTER						GOV			USA	UNITED STATES	USA								0	050	050	05	1	3.5	12	6	12	2.70829426400253	1	United Kingdom	UK	UK	54	-2	UK	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	United Kingdom	UK	UK	54	-2	UK	20170126	http://www.thebreeze.com/news/national-news/theresa-may-pledges-to-renew-special-relationship-ahead-of-trump-talks/
620752284	20170126	201701	2017	2017.0712	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	0874	087	08	2	10.0	3	2	3	1.44338161340714	1	Canada	CA	CA	60	-95	CA	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	Canada	CA	CA	60	-95	CA	20170126	http://www.theledger.com/news/20170125/most-fla-ag-groups-unaffected-by-withdrawal-from-tpp
620752317	20170126	201701	2017	2017.0712	GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR												0	036	036	03	1	4.0	25	2	25	1.44252564210193	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							1	Canada	CA	CA	60	-95	CA	20170126	http://www.theledger.com/news/20170125/most-fla-ag-groups-unaffected-by-withdrawal-from-tpp
