613417556	20170102	201701	2017	2017.0055	MOS	ISLAMIC				MOS					USA	UNITED STATES	USA								0	051	051	05	1	3.4	3	1	3	-1.40698280354352	3	Saylorsburg, Pennsylvania, United States	US	USPA	40.8956	-75.3235	1187049	3	Saylorsburg, Pennsylvania, United States	US	USPA	40.8956	-75.3235	1187049	3	Saylorsburg, Pennsylvania, United States	US	USPA	40.8956	-75.3235	1187049	20170102	http://schema-root.org/region/americas/north_america/usa/government/branches/executive/intelligence_community/national_intelligence_council/personnel/graham_fuller/
613417557	20170102	201701	2017	2017.0055	MOS	ISLAMIC				MOS					USA	UNITED STATES	USA								0	051	051	05	1	3.4	3	1	3	-1.40698280354352	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170102	http://schema-root.org/region/americas/north_america/usa/government/branches/executive/intelligence_community/national_intelligence_council/personnel/graham_fuller/
613417559	20170102	201701	2017	2017.0055	MOSEDU	MUSLIM				MOS		EDU			MOS	MUSLIM				MOS					0	010	010	01	1	0.0	20	1	20	-7.44985673352435	3	Costa Mesa, California, United States	US	USCA	33.6411	-117.919	1652692	3	Costa Mesa, California, United States	US	USCA	33.6411	-117.919	1652692	3	Costa Mesa, California, United States	US	USCA	33.6411	-117.919	1652692	20170102	http://www.dailytelegraph.com.au/blogs/tim-blair/olga-cant-sleep/news-story/4ad35014649909cc8f0249dfe5f16306?nk=83bf260fe75469101ee454723559d3e2-1483315310
613417928	20170102	201701	2017	2017.0055	USA	TEXAS	USA								CHR	CHRISTIAN				CHR					0	046	046	04	1	7.0	56	7	56	-2.64620976512106	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170102	http://www.newsobserver.com/news/politics-government/article124001514.html
613417929	20170102	201701	2017	2017.0055	USA	TEXAS	USA								CHR	CHRISTIAN				CHR					0	046	046	04	1	7.0	12	6	12	-2.90476297414975	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170102	http://www.newsobserver.com/news/politics-government/article124001514.html
613417930	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								CHRCTH	CATHOLIC				CHR	CTH				0	036	036	03	1	4.0	4	1	4	2.46659815005139	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170102	http://www.foxnews.com/opinion/2015/06/17/opinion-pope-francis-can-help-catholics-in-us-discover-freedom-for-new-mission.html
613417931	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								CHRCTH	CATHOLIC				CHR	CTH				1	0841	084	08	2	7.0	4	1	4	2.46659815005139	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170102	http://www.foxnews.com/opinion/2015/06/17/opinion-pope-francis-can-help-catholics-in-us-discover-freedom-for-new-mission.html
613418035	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						1	040	040	04	1	1.0	28	13	28	-0.957802237777183	3	Snake River, Washington, United States	US	USWA	46.3904	-118.68	1508461	3	Snake River, Washington, United States	US	USWA	46.3904	-118.68	1508461	3	Snake River, Washington, United States	US	USWA	46.3904	-118.68	1508461	20170102	http://news.findlaw.com/apnews/53faaa6f2517443383b5b3e1abc89430
613418132	20170102	201701	2017	2017.0055	nai	NATIVE AMERICAN			nai																1	040	040	04	1	1.0	25	12	25	-0.952148498022256	3	Snake River, Washington, United States	US	USWA	46.3904	-118.68	1508461	0							3	Snake River, Washington, United States	US	USWA	46.3904	-118.68	1508461	20170102	http://news.findlaw.com/apnews/53faaa6f2517443383b5b3e1abc89430
613419843	20170102	201701	2017	2017.0055	CHR	CHRISTIAN				CHR															0	160	160	16	4	-4.0	4	1	4	-6.16071428571428	4	Chibok, Borno, Nigeria	NI	NI27	10.8658	12.847	-2003729	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170102	https://reclaimourrepublic.wordpress.com/2017/01/02/this-president-is-no-friend-10-year-old-girl-used-as-human-bomb/
613419844	20170102	201701	2017	2017.0055	CHRPRO	PROTESTANT				CHR	PRO				CHRCTH	CATHOLIC				CHR	CTH				1	017	017	01	1	0.0	10	1	10	-1.89274447949527	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170102	http://www.sltrib.com/home/4770419-155/commentary-a-shift-to-the-right
613419845	20170102	201701	2017	2017.0055	CHRPRO	PROTESTANT				CHR	PRO				CHRCTH	CATHOLIC				CHR	CTH				1	090	090	09	2	-2.0	10	1	10	-1.89274447949527	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170102	http://www.sltrib.com/home/4770419-155/commentary-a-shift-to-the-right
613420437	20170102	201701	2017	2017.0055	MOS	MUSLIM				MOS					MOSCVL	MUSLIM				MOS		CVL			1	172	172	17	4	-5.0	3	1	3	-1.89274447949527	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170102	http://www.sltrib.com/home/4770419-155/commentary-a-shift-to-the-right
613420828	20170102	201701	2017	2017.0055	USA	UNITED STATES	USA								MOSCVL	MUSLIM				MOS		CVL			1	172	172	17	4	-5.0	2	1	2	-1.89274447949527	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170102	http://www.sltrib.com/home/4770419-155/commentary-a-shift-to-the-right
613420868	20170102	201701	2017	2017.0055	USA	HOUSTON	USA								USAMOS	AMERICAN	USA			MOS					1	111	111	11	3	-2.0	3	1	3	-3.81861575178998	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170102	http://www.pressreleasepoint.com/cair-houston-condemns-racist-vandalism-arson-attack-targeting-home-and-vehicle
613420948	20170102	201701	2017	2017.0055	nai	NATIVE AMERICAN			nai						USA	OREGON	USA								1	040	040	04	1	1.0	4	2	4	-0.99444659692626	3	Snake River, Washington, United States	US	USWA	46.3904	-118.68	1508461	3	Snake River, Washington, United States	US	USWA	46.3904	-118.68	1508461	3	Snake River, Washington, United States	US	USWA	46.3904	-118.68	1508461	20170102	http://theworldlink.com/news/state-and-regional/shielded-native-american-sites-thrust-into-debate-over-dams/article_968a1133-9eb9-5cbe-99f5-501d57b2824a.html
613422378	20170102	201701	2017	2017.0055	CHN	CHINA	CHN								haw	HAWAIIAN			haw						1	030	030	03	1	4.0	4	1	4	2.7972027972028	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170102	http://www.traveldailynews.asia/news/article/63793/calc-to-lease-one-airbus
613422379	20170102	201701	2017	2017.0055	CHN	CHINA	CHN								haw	HAWAIIAN			haw						1	057	057	05	1	8.0	4	1	4	2.7972027972028	1	China	CH	CH	35	105	CH	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170102	http://www.traveldailynews.asia/news/article/63793/calc-to-lease-one-airbus
613422383	20170102	201701	2017	2017.0055	CHR	CHRISTIANITY				CHR															1	120	120	12	3	-4.0	1	1	1	-1.129363449692	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170102	http://www.sfchronicle.com/movies/article/Scorsese-s-Silence-an-intense-meditation-10829088.php
613422385	20170102	201701	2017	2017.0055	CHR	CHRISTIANITY				CHR															1	120	120	12	3	-4.0	3	1	3	-1.129363449692	1	Ireland	EI	EI	53	-8	EI	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170102	http://www.sfchronicle.com/movies/article/Scorsese-s-Silence-an-intense-meditation-10829088.php
613422474	20170102	201701	2017	2017.0055	CVL	CONSTITUENT						CVL			MOS	MUSLIM				MOS					0	040	040	04	1	1.0	2	1	2	1.76017601760176	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613422475	20170102	201701	2017	2017.0055	CVL	CONSTITUENT						CVL			MOS	MUSLIM				MOS					0	040	040	04	1	1.0	2	1	2	1.76017601760176	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	2	California, United States	US	USCA	36.17	-119.746	CA	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613422476	20170102	201701	2017	2017.0055	CVL	CONSTITUENT						CVL			MOS	MUSLIM				MOS					0	040	040	04	1	1.0	6	1	6	1.76017601760176	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613422477	20170102	201701	2017	2017.0055	CVL	CONSTITUENT						CVL			MOS	MUSLIM				MOS					0	043	043	04	1	2.8	2	1	2	1.76017601760176	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613422478	20170102	201701	2017	2017.0055	CVL	CONSTITUENT						CVL			MOS	MUSLIM				MOS					0	043	043	04	1	2.8	2	1	2	1.76017601760176	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	2	California, United States	US	USCA	36.17	-119.746	CA	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613422479	20170102	201701	2017	2017.0055	CVL	CONSTITUENT						CVL			MOS	MUSLIM				MOS					0	043	043	04	1	2.8	6	1	6	1.76017601760176	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613423001	20170102	201701	2017	2017.0055	MOS	ISLAMIC				MOS															1	015	015	01	1	0.0	6	1	6	-1.83016105417277	3	Sycamore, Florida, United States	US	USFL	30.5841	-84.8288	294942	0							3	Sycamore, Florida, United States	US	USFL	30.5841	-84.8288	294942	20170102	http://bolsafinanzas.com/2017/01/02/massive-cleanup-in-times-square-after-new-years-revelers/
613423003	20170102	201701	2017	2017.0055	MOS	MUSLIM				MOS					CVL	CONSTITUENT						CVL			0	040	040	04	1	1.0	2	1	2	1.76017601760176	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613423004	20170102	201701	2017	2017.0055	MOS	MUSLIM				MOS					CVL	CONSTITUENT						CVL			0	040	040	04	1	1.0	6	1	6	1.76017601760176	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613423005	20170102	201701	2017	2017.0055	MOS	MUSLIM				MOS					CVL	CONSTITUENT						CVL			0	040	040	04	1	1.0	2	1	2	1.76017601760176	2	California, United States	US	USCA	36.17	-119.746	CA	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
613423006	20170102	201701	2017	2017.0055	MOS	MUSLIM				MOS					CVL	CONSTITUENT						CVL			0	042	042	04	1	1.9	2	1	2	1.76017601760176	3	Capitol Hill, District of Columbia, United States	US	USDC	38.889	-77.0003	529313	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170102	http://www.nbcnews.com/news/asian-america/new-rep-ro-khanna-wants-bring-silicon-valley-innovation-middle-n698861?cid=public-rss_20170102
