613912762	20161228	201612	2016	2016.9808	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					1	195	195	19	4	-10.0	1	1	1	-2.62295081967214	4	Al-Bab, ?alab, Syria	SY	SY09	36.3699	37.5179	-2537877	1	Turkey	TU	TU	39	35	TU	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	https://www.yahoo.com/news/coalition-jets-back-turkey-syria-op-233911981.html
613912839	20170104	201701	2017	2017.0110											CHRCTH	CATHOLIC				CHR	CTH				1	057	057	05	1	8.0	5	1	5	1	0							3	Rockville, New York, United States	US	USNY	41.4845	-74.4157	962762	3	Stella Maris Regional School, New York, United States	US	USNY	40.9983	-72.2936	2076684	20170104	http://www.27east.com/news/article.cfm/Sag-Harbor/506361/Sag-Harbor-School-District-Closes-On-Stella-Maris-Property
613913089	20170104	201701	2017	2017.0110											MOS	ISLAMIC				MOS					1	190	190	19	4	-10.0	5	1	5	-4.32766615146831	0							2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170104	http://www.nj.com/opinion/index.ssf/2017/01/officials_who_blocked_mosque_stop_settle_and_apolo.html
613913354	20170104	201701	2017	2017.0110	ATH	ATHEIST				ATH					CVL	VOTER						CVL			0	040	040	04	1	1.0	96	12	96	-0.270758731999791	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170104	http://kenw.org/post/nonreligious-americans-remain-far-underrepresented-congress
613913762	20170104	201701	2017	2017.0110	CHR	CHRISTIAN				CHR															0	014	014	01	1	0.0	3	1	3	-2.38095238095238	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170104	http://www.cnn.com/2017/01/03/opinions/what-kim-burrell-comments-reveal-cane/
613913763	20170104	201701	2017	2017.0110	CHR	CHRISTIAN				CHR															1	051	051	05	1	3.4	2	1	2	0.9698275862069	3	Orlando, Florida, United States	US	USFL	28.5383	-81.3792	288240	0							3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170104	http://web.tampabay.com/news/fundraising-woes-heat-up-fla-gop-race/2308029
613913764	20170104	201701	2017	2017.0110	CHR	CHRISTIAN				CHR															1	051	051	05	1	3.4	8	1	8	0.9698275862069	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170104	http://web.tampabay.com/news/fundraising-woes-heat-up-fla-gop-race/2308029
613913765	20170104	201701	2017	2017.0110	CHRCTH	CATHOLIC				CHR	CTH														1	057	057	05	1	8.0	5	1	5	1	3	Sag Harbor, New York, United States	US	USNY	40.9979	-72.2926	963216	0							3	Sag Harbor, New York, United States	US	USNY	40.9979	-72.2926	963216	20170104	http://www.27east.com/news/article.cfm/Sag-Harbor/506361/Sag-Harbor-School-District-Closes-On-Stella-Maris-Property
613913766	20170104	201701	2017	2017.0110	CHRCTH	THE POPE				CHR	CTH				CHRCTH	CATHOLIC BISHOP				CHR	CTH				1	110	110	11	3	-2.0	10	1	10	-7.69230769230774	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170104	http://www.gulf-times.com/story/526865/Pope-Francis-says-zero-tolerance-on-sex-abuse-mean
613914257	20170104	201701	2017	2017.0110	ELI	RETIRED						ELI			JEW	JEWISH				JEW					0	010	010	01	1	0.0	3	1	3	-1.69838945827233	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170104	http://www.pravdareport.com/opinion/columnists/04-01-2017/136564-john_kerry-0/
613914688	20170104	201701	2017	2017.0110	GOV	PRESIDENT						GOV			kur	KURD			kur						1	051	051	05	1	3.4	6	1	6	0.83798882681564	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170104	http://aranews.net/2017/01/trump-restaurant-for-falafel-a-syrian-kurd-names-his-restaurant-in-kobane-after-the-us-president-elect/
613914864	20170104	201701	2017	2017.0110	IRQ	IRAQ	IRQ								MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	1	1	1	-0.7537688442211	1	Iraq	IZ	IZ	33	44	IZ	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170104	http://ijr.com/2017/01/767895-iraq-trump-baby-restaurant/
613914865	20170104	201701	2017	2017.0110	IRQ	IRAQ	IRQ								MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	1	1	1	-0.7537688442211	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170104	http://ijr.com/2017/01/767895-iraq-trump-baby-restaurant/
613914967	20170104	201701	2017	2017.0110	JEW	JEWISH				JEW					CHR	CHRISTIAN				CHR					0	160	160	16	4	-4.0	2	1	2	-1.69838945827233	3	Promised Land, New York, United States	US	USNY	40.9979	-72.0801	970502	3	Promised Land, New York, United States	US	USNY	40.9979	-72.0801	970502	3	Promised Land, New York, United States	US	USNY	40.9979	-72.0801	970502	20170104	http://www.pravdareport.com/opinion/columnists/04-01-2017/136564-john_kerry-0/
613914970	20170104	201701	2017	2017.0110	JEW	JEWISH				JEW					GBR	BRITISH	GBR								0	010	010	01	1	0.0	2	1	2	-1.06575507741806	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	https://sentinelblog.com/2017/01/03/obamas-twilight-moves-against-israel-may-foreshadow-move-to-un-secy-gen/
613914971	20170104	201701	2017	2017.0110	JEW	JEWISH				JEW					GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	2	1	2	-1.06575507741806	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170104	https://sentinelblog.com/2017/01/03/obamas-twilight-moves-against-israel-may-foreshadow-move-to-un-secy-gen/
613915592	20170104	201701	2017	2017.0110	MOS	MUSLIM				MOS															0	010	010	01	1	0.0	5	1	5	-4.32766615146831	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	0							2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170104	http://www.nj.com/opinion/index.ssf/2017/01/officials_who_blocked_mosque_stop_settle_and_apolo.html
613915596	20170104	201701	2017	2017.0110	MOS	MUSLIM				MOS															0	020	020	02	1	3.0	2	1	2	-3.75782881002087	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170104	http://www.columbiatribune.com/opinion/columnists/u-s-muslims-might-have-an-ally-in-kelly/article_64ff2bdf-d26b-5352-9ae0-204f7ab96dc9.html
613915599	20170104	201701	2017	2017.0110	MOS	MUSLIM				MOS															0	172	172	17	4	-5.0	2	1	2	-3.75782881002087	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170104	http://www.columbiatribune.com/opinion/columnists/u-s-muslims-might-have-an-ally-in-kelly/article_64ff2bdf-d26b-5352-9ae0-204f7ab96dc9.html
613915600	20170104	201701	2017	2017.0110	MOS	ISLAMIC				MOS															1	190	190	19	4	-10.0	5	1	5	-4.32766615146831	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	0							2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170104	http://www.nj.com/opinion/index.ssf/2017/01/officials_who_blocked_mosque_stop_settle_and_apolo.html
613915605	20170104	201701	2017	2017.0110	MOS	MUSLIM				MOS					JUD	JUDGE						JUD			0	010	010	01	1	0.0	5	1	5	-4.32766615146831	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170104	http://www.nj.com/opinion/index.ssf/2017/01/officials_who_blocked_mosque_stop_settle_and_apolo.html
613915606	20170104	201701	2017	2017.0110	MOS	MUSLIM				MOS					JUD	JUDGE						JUD			0	120	120	12	3	-4.0	5	1	5	-4.32766615146831	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170104	http://www.nj.com/opinion/index.ssf/2017/01/officials_who_blocked_mosque_stop_settle_and_apolo.html
613915608	20170104	201701	2017	2017.0110	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-3.75782881002087	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170104	http://www.columbiatribune.com/opinion/columnists/u-s-muslims-might-have-an-ally-in-kelly/article_64ff2bdf-d26b-5352-9ae0-204f7ab96dc9.html
613915609	20170104	201701	2017	2017.0110	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								0	172	172	17	4	-5.0	2	1	2	-3.75782881002087	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170104	http://www.columbiatribune.com/opinion/columnists/u-s-muslims-might-have-an-ally-in-kelly/article_64ff2bdf-d26b-5352-9ae0-204f7ab96dc9.html
613915646	20170104	201701	2017	2017.0110	NRMRAC020	CREATIVITY				NRM															0	010	010	01	1	0.0	4	1	4	2.34741784037559	3	University Of Illinois, Illinois, United States	US	USIL	40.1086	-88.2284	420156	0							3	University Of Illinois, Illinois, United States	US	USIL	40.1086	-88.2284	420156	20170104	http://www.glamour.com/story/why-we-need-women-to-be-creating-fashion-and-beauty-images
613915647	20170104	201701	2017	2017.0110	NRMRAC020	CREATIVITY				NRM															0	010	010	01	1	0.0	6	1	6	2.34741784037559	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170104	http://www.glamour.com/story/why-we-need-women-to-be-creating-fashion-and-beauty-images
613916583	20170104	201701	2017	2017.0110	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					0	014	014	01	1	0.0	2	1	2	-2.38095238095238	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170104	http://www.cnn.com/2017/01/03/opinions/what-kim-burrell-comments-reveal-cane/
613916949	20170104	201701	2017	2017.0110	USA	IOWA	USA								dak	SIOUX			dak						0	036	036	03	1	4.0	4	1	4	1.69491525423729	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	3	Sioux City, Iowa, United States	US	USIA	42.5	-96.4003	461653	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170104	http://www.businessrecord.com/Content/Default/-All-Latest-News/Article/Iowa-s-Susan-G-Komen-affiliates-to-merge/-3/248/75999
613916950	20170104	201701	2017	2017.0110	USA	IOWA	USA								dak	SIOUX			dak						0	036	036	03	1	4.0	2	1	2	1.69491525423729	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	3	Des Moines, Iowa, United States	US	USIA	41.6005	-93.6091	465961	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170104	http://www.businessrecord.com/Content/Default/-All-Latest-News/Article/Iowa-s-Susan-G-Komen-affiliates-to-merge/-3/248/75999
613917124	20170104	201701	2017	2017.0110	USAGOV	OBAMA	USA					GOV			chc	CHUKCHI			chc						1	172	172	17	4	-5.0	342	34	334	-3.56268056068412	2	Alaska, United States	US	USAK	61.385	-152.268	AK	3	Norfolk, Virginia, United States	US	USVA	36.8468	-76.2852	1497051	2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170104	http://www.thetimestribune.com/cnhi_network/will-obama-s-offshore-drilling-ban-be-trumped/article_5e055fce-6327-5d82-8961-602de2f0f068.html
613917229	20170104	201701	2017	2017.0110	chr	CHEROKEE			chr																1	070	070	07	2	7.0	3	1	3	7.08333333333334	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	0							2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	20170104	http://themountaineer.villagesoup.com/p/harrahs-cherokee-giving-year-in-review/1611223
613917230	20170104	201701	2017	2017.0110	chr	CHEROKEE			chr						CVL	COMMUNITY						CVL			1	060	060	06	2	6.0	5	1	5	7.08333333333334	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	20170104	http://themountaineer.villagesoup.com/p/harrahs-cherokee-giving-year-in-review/1611223
