637258524	20170316	201703	2017	2017.2082											CHR	CHRISTIAN				CHR					1	020	020	02	1	3.0	6	1	6	0	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170316	http://thefederalist.com/2017/03/15/rod-dreher-future-christianity-post-christian-nation/
637258773	20170316	201703	2017	2017.2082											JEWCVL	JEWISH				JEW		CVL			1	040	040	04	1	1.0	50	2	50	0.6625269022958	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170316	http://www.sfgate.com/bayarea/article/Political-events-in-the-Bay-Area-travel-ban-11005015.php
637258891	20170316	201703	2017	2017.2082											MOS	MUSLIM				MOS					0	130	130	13	3	-4.4	6	1	6	-7.11237553342816	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170316	http://www.dailymail.co.uk/news/article-4318092/Craig-Hicks-faces-victims-families-court-years-later.html
637259783	20170316	201703	2017	2017.2082	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	0	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170316	http://thefederalist.com/2017/03/15/rod-dreher-future-christianity-post-christian-nation/
637259803	20170316	201703	2017	2017.2082	CHRPRO320	REFORMED CHURCH				CHR	PRO														0	084	084	08	2	7.0	4	2	4	-2.74028135309574	3	Highland Park, California, United States	US	USCA	34.112	-118.199	1660746	0							3	Highland Park, California, United States	US	USCA	34.112	-118.199	1660746	20170316	http://www.wnyc.org/story/when-checking-ice-could-mean-deportation/
637260154	20170316	201703	2017	2017.2082	CVL	IMMIGRANT						CVL			MOS	ISLAM				MOS					0	130	130	13	3	-4.4	3	1	3	-6.06709493219129	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	20170316	http://www.brisbanetimes.com.au/world/donald-trumps-travel-ban-executive-order-frozen-nationwide-by-federal-judge-in-hawaii-20170315-guz6f0.html
637260187	20170316	201703	2017	2017.2082	CVL	TRAVELER						CVL			idg	INDIGENOUS			idg						1	042	042	04	1	1.9	90	9	90	2.76830372426587	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170316	http://hosted.ap.org/dynamic/stories/U/US_MUSIC_JUANES?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-03-15-16-36-17
637260398	20170316	201703	2017	2017.2082	EDU	SCHOOL						EDU			cad	CADDO			cad						1	057	057	05	1	8.0	2	1	2	4.6816479400749	3	Caddo Parish, Louisiana, United States	US	USLA	32.6335	-93.9002	558458	3	Caddo Parish, Louisiana, United States	US	USLA	32.6335	-93.9002	558458	2	Louisiana, United States	US	USLA	31.1801	-91.8749	LA	20170316	http://www.arklatexhomepage.com/news/local-news/state-caddo-schools-partner-to-help-14-struggling-schools/672480966
637261012	20170316	201703	2017	2017.2082	GOV	GOVERNOR						GOV			HINAST700	YOGA				HIN					1	043	043	04	1	2.8	10	1	10	1.78571428571429	3	Boise, Idaho, United States	US	USID	43.6135	-116.203	400590	3	Boise, Idaho, United States	US	USID	43.6135	-116.203	400590	3	Boise, Idaho, United States	US	USID	43.6135	-116.203	400590	20170316	http://www.kmvt.com/content/news/Bill-exempting-yoga-regulation-heads-to-governors-desk-416251203.html
637261274	20170316	201703	2017	2017.2082	HINAST700	YOGA				HIN					GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	10	1	10	1.78571428571429	2	Idaho, United States	US	USID	44.2394	-114.51	ID	2	Idaho, United States	US	USID	44.2394	-114.51	ID	2	Idaho, United States	US	USID	44.2394	-114.51	ID	20170316	http://www.kmvt.com/content/news/Bill-exempting-yoga-regulation-heads-to-governors-desk-416251203.html
637261476	20170316	201703	2017	2017.2082	IRQ	IRAQ	IRQ								MOSSHIREL	SHIA				MOS	SHI				0	190	190	19	4	-10.0	361	10	361	-5.49752176362671	4	Tahrir, Maysan, Iraq	IZ	IZ14	31.75	47.3	-3111604	4	Tahrir, Maysan, Iraq	IZ	IZ14	31.75	47.3	-3111604	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170316	http://www.vietnamtribune.com/index.php/sid/252422187
637261597	20170316	201703	2017	2017.2082	JEW	JEWISH				JEW															0	120	120	12	3	-4.0	14	2	14	-2.41007670795884	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://www.godlikeproductions.com/forum1/message368569/pg4
637261599	20170316	201703	2017	2017.2082	JEW	JUDAISM				JEW					USA	NEW YORK	USA								1	042	042	04	1	1.9	22	2	22	-0.451386344099037	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170316	http://gazette.com/jewish-reggae-star-matisyahu-to-perform-in-boulder/article/1599026
637261600	20170316	201703	2017	2017.2082	JEWCVL	JEWISH				JEW		CVL													1	040	040	04	1	1.0	4	2	4	0	3	Rinconada Park, California, United States	US	USCA	37.4441	-122.141	231612	0							3	Rinconada Park, California, United States	US	USCA	37.4441	-122.141	231612	20170316	http://www.sfgate.com/bayarea/article/Political-events-in-the-Bay-Area-travel-ban-11005015.php
637261601	20170316	201703	2017	2017.2082	JEWCVL	JEWISH				JEW		CVL													1	040	040	04	1	1.0	16	2	16	0	3	Palo Alto, California, United States	US	USCA	37.4419	-122.143	277572	0							3	Palo Alto, California, United States	US	USCA	37.4419	-122.143	277572	20170316	http://www.sfgate.com/bayarea/article/Political-events-in-the-Bay-Area-travel-ban-11005015.php
637261809	20170316	201703	2017	2017.2082	JUD	LAWYER						JUD			MOS	ISLAM				MOS					0	130	130	13	3	-4.4	114	20	114	-6.47807707382948	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	20170316	http://www.brisbanetimes.com.au/world/donald-trumps-travel-ban-executive-order-frozen-nationwide-by-federal-judge-in-hawaii-20170315-guz6f0.html
637261810	20170316	201703	2017	2017.2082	JUD	JUDGE						JUD			MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	2	1	2	-5.48696844993141	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170316	https://thinkprogress.org/hawaii-judge-temporary-restraining-order-muslim-ban-120c6e05898
637261811	20170316	201703	2017	2017.2082	JUD	JUDGE						JUD			MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	795	176	789	-4.65171683215217	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170316	https://thinkprogress.org/hawaii-judge-temporary-restraining-order-muslim-ban-120c6e05898
637262307	20170316	201703	2017	2017.2082	MED	COMMENTATOR						MED			MOS	ISLAMIC				MOS					0	010	010	01	1	0.0	4	1	4	-1.13697888467785	3	Boca Raton, Florida, United States	US	USFL	26.3587	-80.0831	279123	3	Boca Raton, Florida, United States	US	USFL	26.3587	-80.0831	279123	3	Boca Raton, Florida, United States	US	USFL	26.3587	-80.0831	279123	20170316	https://progressivechristianity.org/resources/lets-get-lost-mapping-religion-in-the-21st-century/
637262308	20170316	201703	2017	2017.2082	MED	COMMENTATOR						MED			MOS	ISLAMIC				MOS					0	075	075	07	2	7.0	4	1	4	-1.13697888467785	3	Boca Raton, Florida, United States	US	USFL	26.3587	-80.0831	279123	3	Boca Raton, Florida, United States	US	USFL	26.3587	-80.0831	279123	3	Boca Raton, Florida, United States	US	USFL	26.3587	-80.0831	279123	20170316	https://progressivechristianity.org/resources/lets-get-lost-mapping-religion-in-the-21st-century/
637262468	20170316	201703	2017	2017.2082	MOS	MUSLIM				MOS															0	010	010	01	1	0.0	6	2	6	-6.51155567986246	3	Chatham County, North Carolina, United States	US	USNC	35.7001	-79.2664	1008544	0							3	Chatham County, North Carolina, United States	US	USNC	35.7001	-79.2664	1008544	20170316	http://www.dailymail.co.uk/news/article-4318092/Craig-Hicks-faces-victims-families-court-years-later.html
637262473	20170316	201703	2017	2017.2082	MOS	ISLAMIC				MOS					GOV	AMBASSADOR						GOV			0	111	111	11	3	-2.0	20	1	20	-0.85308056872038	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://jordantimes.com/opinion/daoud-kuttab/involved-diplomat-leaving
637262474	20170316	201703	2017	2017.2082	MOS	ISLAMIC				MOS					GOV	AMBASSADOR						GOV			0	114	114	11	3	-2.0	20	1	20	-0.85308056872038	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170316	http://jordantimes.com/opinion/daoud-kuttab/involved-diplomat-leaving
637262477	20170316	201703	2017	2017.2082	MOS	MUSLIM				MOS					GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	020	020	02	1	3.0	8	1	8	-5.72959533607682	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170316	https://thinkprogress.org/hawaii-judge-temporary-restraining-order-muslim-ban-120c6e05898
637262478	20170316	201703	2017	2017.2082	MOS	MUSLIM				MOS					GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	020	020	02	1	3.0	4	1	4	-5.72959533607682	2	California, United States	US	USCA	36.17	-119.746	CA	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	California, United States	US	USCA	36.17	-119.746	CA	20170316	https://thinkprogress.org/hawaii-judge-temporary-restraining-order-muslim-ban-120c6e05898
637262479	20170316	201703	2017	2017.2082	MOS	MUSLIM				MOS					GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	020	020	02	1	3.0	8	1	8	-5.72959533607682	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170316	https://thinkprogress.org/hawaii-judge-temporary-restraining-order-muslim-ban-120c6e05898
637262480	20170316	201703	2017	2017.2082	MOS	MUSLIM				MOS					GOVMIL	NATIONAL SECURITY ADVISOR						GOV	MIL		0	172	172	17	4	-5.0	8	1	8	-5.72959533607682	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170316	https://thinkprogress.org/hawaii-judge-temporary-restraining-order-muslim-ban-120c6e05898
