630703632	20170224	201702	2017	2017.1479											apa	APACHE			apa						1	036	036	03	1	4.0	30	2	20	-1.31578947368421	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170224	http://www.verdenews.com/news/2017/feb/23/yavapai-apache-nation-remembers-its-exodus/
630703633	20170224	201702	2017	2017.1479											haw	HAWAIIAN			haw						1	036	036	03	1	4.0	5	2	5	3.01744719926538	0							2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170224	http://bigislandnow.com/2017/02/23/free-public-screening-of-na-hulu-lehua/
630703679	20170224	201702	2017	2017.1479	ATH	ATHEIST				ATH					USA	UNITED STATES	USA								0	080	080	08	2	5.0	2	1	2	1.32978723404255	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170224	http://www.patheos.com/blogs/friendlyatheist/2017/02/23/atheists-blocked-from-delivering-an-invocation-in-the-pa-house-have-made-their-case-to-a-judge/
630704181	20170224	201702	2017	2017.1479	CHR	CHRISTIAN				CHR					CHRCTH	CATHOLIC				CHR	CTH				1	141	141	14	3	-6.5	10	1	10	1.44927536231884	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170224	http://www.channel3000.com/obituaries/mary-marcia-burke/355387772
630704182	20170224	201702	2017	2017.1479	CHR	CHRISTIAN				CHR					NGOBGDDEV	BRAC	BGD					NGO	DEV		1	036	036	03	1	4.0	10	1	10	2.89855072463768	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170224	http://www.caymanreporter.com/2017/02/23/christian-group-dive-as-well/
630704711	20170224	201702	2017	2017.1479	EDU	STUDENT						EDU			NGOCHR	YMCA				CHR		NGO			1	043	043	04	1	2.8	8	1	8	4.27350427350427	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20170224	http://www.tristatehomepage.com/news/local-news/evansville-student-elected-youth-governor-at-model-government-conference/661959047
630704812	20170224	201702	2017	2017.1479	ESP	SPAIN	ESP								ltn	LATINOS			ltn						1	036	036	03	1	4.0	4	1	4	4.48717948717949	1	Spain	SP	SP	40	-4	SP	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170224	http://www.princeton.edu/main/news/archive/S48/65/86I67/
630705514	20170224	201702	2017	2017.1479	IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			REB	REBEL GROUP						REB			0	010	010	01	1	0.0	27	4	27	-5.32080878433655	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170224	https://www.abqjournal.com/956105/al-qaida-is-eating-us-syrian-rebels-are-losing-out-to-extremists.html
630705515	20170224	201702	2017	2017.1479	IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			REB	REBEL GROUP						REB			0	030	030	03	1	4.0	27	4	27	-5.32080878433655	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170224	https://www.abqjournal.com/956105/al-qaida-is-eating-us-syrian-rebels-are-losing-out-to-extremists.html
630705516	20170224	201702	2017	2017.1479	IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			SYR	SYRIA	SYR								1	0332	033	03	1	5.2	10	1	10	-7.33590733590731	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20170224	http://www.pambazuka.org/taxonomy/term/5913
630705661	20170224	201702	2017	2017.1479	JEW	JEWISH				JEW															1	010	010	01	1	0.0	10	1	10	-3.01724137931034	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	0							2	Missouri, United States	US	USMO	38.4623	-92.302	MO	20170224	https://www.thenews.com.pk/print/188438-Muslims-raise-91000-for-vandalized-Jewish-cemetery
