615568574	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW					USA	UNITED STATES	USA								0	043	043	04	1	2.8	6	3	6	-0.338233664900213	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170110	http://www.jta.org/2017/01/09/news-opinion/politics/for-black-jews-obama-represented-an-america-of-multiple-identities
615568575	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW					USA	UNITED STATES	USA								1	1383	138	13	3	-7.0	2	1	2	-5.0761421319797	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	20170110	http://lethbridgeherald.com/news/world-news/2017/01/09/jewish-centres-in-several-states-targeted-with-bomb-threats/
615568576	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW					USA	UNITED STATES	USA								1	1383	138	13	3	-7.0	2	1	2	-5.0761421319797	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	3	Baltimore, Maryland, United States	US	USMD	39.2904	-76.6122	597040	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	20170110	http://lethbridgeherald.com/news/world-news/2017/01/09/jewish-centres-in-several-states-targeted-with-bomb-threats/
615568577	20170110	201701	2017	2017.0274	JEWCVL	JEWISH				JEW		CVL			USA	FLORIDA	USA								1	1383	138	13	3	-7.0	8	1	8	-5.50964187327823	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	20170110	https://www.theguardian.com/us-news/2017/jan/09/jewish-community-centers-bomb-threats-florida-new-jersey
615568578	20170110	201701	2017	2017.0274	JEWCVL	JEWISH				JEW		CVL			USA	FLORIDA	USA								1	1383	138	13	3	-7.0	2	1	2	-5.50964187327823	3	Baltimore, Maryland, United States	US	USMD	39.2904	-76.6122	597040	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	3	Baltimore, Maryland, United States	US	USMD	39.2904	-76.6122	597040	20170110	https://www.theguardian.com/us-news/2017/jan/09/jewish-community-centers-bomb-threats-florida-new-jersey
615569332	20170110	201701	2017	2017.0274	NRMRAC020	CREATIVITY				NRM															0	010	010	01	1	0.0	6	1	6	6.57640232108317	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170110	http://en.worldtempus.com/article/industry-news/people-and-interviews/piaget-interview-with-chabi-nouri-23189.html
615569624	20170110	201701	2017	2017.0274	SPY	INTELLIGENCE						SPY			MOS	ISLAMIC				MOS					0	114	114	11	3	-2.0	2	1	2	-6.55021834061136	3	Anchorage, Alaska, United States	US	USAK	61.2181	-149.9	1398242	2	Alaska, United States	US	USAK	61.385	-152.268	AK	3	Anchorage, Alaska, United States	US	USAK	61.2181	-149.9	1398242	20170110	http://guardian.ng/news/florida-airport-gunman-appears-in-court-to-hear-charges/
615569625	20170110	201701	2017	2017.0274	SPY	INTELLIGENCE						SPY			MOS	ISLAMIC				MOS					0	114	114	11	3	-2.0	12	2	12	-6.26493105325734	2	Alaska, United States	US	USAK	61.385	-152.268	AK	2	Alaska, United States	US	USAK	61.385	-152.268	AK	2	Alaska, United States	US	USAK	61.385	-152.268	AK	20170110	http://guardian.ng/news/florida-airport-gunman-appears-in-court-to-hear-charges/
615570349	20170110	201701	2017	2017.0274	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					1	043	043	04	1	2.8	4	1	4	4.15800415800416	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170110	http://www.gospelherald.com/articles/69281/20170109/ravi-zacharias-visits-friend-of-immense-courage-nabeel-qureshi.htm
615570350	20170110	201701	2017	2017.0274	USA	UNITED STATES	USA								CHRPRO921	THE CHRISTIAN COMMUNITY				CHR	PRO				0	020	020	02	1	3.0	4	1	4	4.15800415800416	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	29.7633	-95.3633	1380948	20170110	http://www.gospelherald.com/articles/69281/20170109/ravi-zacharias-visits-friend-of-immense-courage-nabeel-qureshi.htm
615570602	20170110	201701	2017	2017.0274	USA	UNITED STATES	USA								JEW	JEWISH				JEW					0	042	042	04	1	1.9	6	3	6	-0.338233664900213	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170110	http://www.jta.org/2017/01/09/news-opinion/politics/for-black-jews-obama-represented-an-america-of-multiple-identities
615570603	20170110	201701	2017	2017.0274	USA	FLORIDA	USA								JEWCVL	JEWISH				JEW		CVL			1	130	130	13	3	-4.4	10	1	10	-5.50964187327823	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170110	https://www.theguardian.com/us-news/2017/jan/09/jewish-community-centers-bomb-threats-florida-new-jersey
615570604	20170110	201701	2017	2017.0274	USA	MIAMI	USA								JEWCVL	JEWISH				JEW		CVL			1	134	134	13	3	-5.8	22	8	22	-5.12224649339729	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170110	http://www.tbo.com/ap/national/jewish-centers-in-several-states-targeted-with-bomb-threats-ap_nationalf03d8a72dbe34481a1056ae0ea3c3ef3
615570605	20170110	201701	2017	2017.0274	USA	MIAMI	USA								JEWCVL	JEWISH				JEW		CVL			0	1383	138	13	3	-7.0	40	20	40	-5.33141733348052	3	Orlando, Florida, United States	US	USFL	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	28.5383	-81.3792	288240	20170110	http://lethbridgeherald.com/news/world-news/2017/01/09/jewish-centres-in-several-states-targeted-with-bomb-threats/
615570606	20170110	201701	2017	2017.0274	USA	MIAMI	USA								JEWCVL	JEWISH				JEW		CVL			0	1383	138	13	3	-7.0	148	20	148	-5.33141733348052	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Orlando, Florida, United States	US	USFL	28.5383	-81.3792	288240	20170110	http://lethbridgeherald.com/news/world-news/2017/01/09/jewish-centres-in-several-states-targeted-with-bomb-threats/
615570607	20170110	201701	2017	2017.0274	USA	MIAMI	USA								JEWCVL	JEWISH				JEW		CVL			0	1383	138	13	3	-7.0	6	1	6	-5.30503978779841	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	20170110	http://pittsburgh.cbslocal.com/2017/01/09/jewish-centers-in-several-states-targeted-with-bomb-threats/
615570608	20170110	201701	2017	2017.0274	USA	UNITED STATES	USA								JEWCVL	JEWISH				JEW		CVL			1	160	160	16	4	-4.0	58	19	58	-5.30949025118002	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170110	http://lethbridgeherald.com/news/world-news/2017/01/09/jewish-centres-in-several-states-targeted-with-bomb-threats/
615570609	20170110	201701	2017	2017.0274	USA	TENNESSEE	USA								JEWCVL	JEWISH				JEW		CVL			0	160	160	16	4	-4.0	34	17	34	-5.28387716299268	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170110	http://www.tbo.com/ap/national/jewish-centers-in-several-states-targeted-with-bomb-threats-ap_nationalf03d8a72dbe34481a1056ae0ea3c3ef3
615570610	20170110	201701	2017	2017.0274	USA	TENNESSEE	USA								JEWCVL	JEWISH				JEW		CVL			1	160	160	16	4	-4.0	42	5	42	-6.17079320674201	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	25.7743	-80.1937	295004	20170110	http://lethbridgeherald.com/news/world-news/2017/01/09/jewish-centres-in-several-states-targeted-with-bomb-threats/
615570611	20170110	201701	2017	2017.0274	USA	TENNESSEE	USA								JEWCVL	JEWISH				JEW		CVL			1	160	160	16	4	-4.0	96	19	96	-5.30949025118002	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170110	http://lethbridgeherald.com/news/world-news/2017/01/09/jewish-centres-in-several-states-targeted-with-bomb-threats/
615571099	20170110	201701	2017	2017.0274	chy	CHEYENNE			chy						ITA	MARCHE	ITA								0	173	173	17	4	-5.0	18	3	18	0.62305295950155	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	20170110	http://theriver1079.com/wyoming-women-allies-to-march-on-casper/
615571101	20170110	201701	2017	2017.0274	nai	NATIVE AMERICAN			nai						USA	DAKOTA	USA								0	141	141	14	3	-6.5	28	1	28	-1.68453292496172	3	Syracuse University, New York, United States	US	USNY	43.0378	-76.1346	966969	3	Syracuse University, New York, United States	US	USNY	43.0378	-76.1346	966969	3	Syracuse University, New York, United States	US	USNY	43.0378	-76.1346	966969	20170110	http://app.dailyorange.com/news/national/
615571110	20170110	201701	2017	2017.0274	was	WASHOE			was						USA	NEVADA	USA								1	1723	172	17	4	-5.0	144	24	144	-5.47164026758976	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170110	http://www.mynews13.com/content/news/cfnews13/news/article.html/content/news/articles/ap/2017/01/09/The_Latest_Sacramento_River_gates_to_open_and_divert_water.html
615573392	20170103	201701	2017	2017.0082	JEW	JEWISH				JEW					USA	FLORIDA	USA								1	1383	138	13	3	-7.0	40	6	40	-4.5568821340582	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	20170110	http://www.newsworks.org/index.php/local/item/100352-jewish-centers-in-delaware-and-other-states-targeted-with-bomb-threats-/
615573393	20170103	201701	2017	2017.0082	JEW	JEWISH				JEW					USA	TAMPA	USA								0	1383	138	13	3	-7.0	6	6	6	-5.97577739096923	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	20170110	http://www.cp24.com/world/jewish-centres-in-several-states-targeted-with-bomb-threats-1.3234076
615573900	20170110	201701	2017	2017.0274	BUD	BUDDHIST				BUD															1	010	010	01	1	0.0	10	1	10	-1.61849710982659	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170110	http://www.nairobimombasa.com/ads/how-green-is-your-hollywood-news/
615575478	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW															1	1383	138	13	3	-7.0	4	1	4	-5.43478260869565	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	0							3	Nashville, Tennessee, United States	US	USTN	36.1659	-86.7844	1652484	20170110	http://www.ctvnews.ca/world/jewish-centres-in-several-states-targeted-with-bomb-threats-1.3234025
615575479	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW															1	1383	138	13	3	-7.0	12	2	12	-6.4596859018534	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	0							3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	20170110	http://www.cp24.com/world/jewish-centres-in-several-states-targeted-with-bomb-threats-1.3234076
615575480	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW															1	1383	138	13	3	-7.0	3	2	3	-6.4596859018534	3	Baltimore, Maryland, United States	US	USMD	39.2904	-76.6122	597040	0							3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	20170110	http://www.cp24.com/world/jewish-centres-in-several-states-targeted-with-bomb-threats-1.3234076
615575481	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW					USA	UNITED STATES	USA								1	1383	138	13	3	-7.0	6	3	6	-6.02596241357837	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	20170110	http://www.ocala.com/news/20170109/jewish-centers-in-florida-other-states-targeted-with-bomb-threats
615575482	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW					USA	FLORIDA	USA								1	1383	138	13	3	-7.0	9	3	9	-6.02596241357837	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	20170110	http://www.ocala.com/news/20170109/jewish-centers-in-florida-other-states-targeted-with-bomb-threats
615575483	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW					USA	UNITED STATES	USA								1	1383	138	13	3	-7.0	1	1	1	-6.2111801242236	3	Baltimore, Maryland, United States	US	USMD	39.2904	-76.6122	597040	3	Tampa, Florida, United States	US	USFL	27.9475	-82.4584	292005	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	20170110	http://www.ocala.com/news/20170109/jewish-centers-in-florida-other-states-targeted-with-bomb-threats
615575484	20170110	201701	2017	2017.0274	JEW	JEWISH				JEW					USA	FLORIDA	USA								1	1383	138	13	3	-7.0	3	2	3	-6.2111801242236	3	Baltimore, Maryland, United States	US	USMD	39.2904	-76.6122	597040	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	3	Rockville, Maryland, United States	US	USMD	39.084	-77.1528	586901	20170110	http://www.ocala.com/news/20170109/jewish-centers-in-florida-other-states-targeted-with-bomb-threats
