613633343	20170103	201701	2017	2017.0082	CHR	CHRISTIAN				CHR															1	010	010	01	1	0.0	18	3	18	-9.91735537190083	3	Hamilton County, Tennessee, United States	US	USTN	35.2001	-85.15	1639749	0							3	Hamilton County, Tennessee, United States	US	USTN	35.2001	-85.15	1639749	20170103	http://katu.com/news/nation-world/police-say-man-choked-daughter-over-nude-snapchat-photos
613633347	20170103	201701	2017	2017.0082	CHRCTH	CATHOLIC				CHR	CTH				CHRLDS	LATTER DAY SAINTS				CHR	LDS				1	043	043	04	1	2.8	3	1	3	2.52365930599369	3	Taos, New Mexico, United States	US	USNM	36.4072	-105.573	911545	3	Taos, New Mexico, United States	US	USNM	36.4072	-105.573	911545	3	Taos, New Mexico, United States	US	USNM	36.4072	-105.573	911545	20170103	http://www.taosnews.com/blogs/blessing-way-taos-is-a-center-for-world-spiritual-diversity/article_a0e28a44-ce1f-11e6-a8e2-9f00e33c419d.html
613633353	20170103	201701	2017	2017.0082	CHRLDS	LATTER DAY SAINTS				CHR	LDS				CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	1	1	1	2.52365930599369	3	Taos, New Mexico, United States	US	USNM	36.4072	-105.573	911545	2	New Mexico, United States	US	USNM	34.8375	-106.237	NM	3	Taos, New Mexico, United States	US	USNM	36.4072	-105.573	911545	20170103	http://www.taosnews.com/blogs/blessing-way-taos-is-a-center-for-world-spiritual-diversity/article_a0e28a44-ce1f-11e6-a8e2-9f00e33c419d.html
613633354	20170103	201701	2017	2017.0082	CHRLDS	LATTER DAY SAINTS				CHR	LDS				CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	2	1	2	2.52365930599369	3	Seventh Day Adventist, New Mexico, United States	US	USNM	36.9034	-104.439	920481	3	Taos, New Mexico, United States	US	USNM	36.4072	-105.573	911545	3	Taos, New Mexico, United States	US	USNM	36.4072	-105.573	911545	20170103	http://www.taosnews.com/blogs/blessing-way-taos-is-a-center-for-world-spiritual-diversity/article_a0e28a44-ce1f-11e6-a8e2-9f00e33c419d.html
613634293	20170103	201701	2017	2017.0082	IMGMOSALQ	OSAMA BIN LADEN		ALQ		MOS		IMG													0	010	010	01	1	0.0	12	5	12	0.640895568350714	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170103	http://www.columbiatribune.com/business/obama-boosts-tech-but-trump-sees-risks/article_966929a6-9e54-5461-aecc-3d6ffacedae1.html
613635779	20170103	201701	2017	2017.0082	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					1	013	013	01	1	0.4	6	3	6	-9.91735537190083	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170103	http://katu.com/news/nation-world/police-say-man-choked-daughter-over-nude-snapchat-photos
613635984	20170103	201701	2017	2017.0082	USA	UNITED STATES	USA								haw	HAWAIIAN			haw						1	075	075	07	2	7.0	8	4	8	5.24946453512089	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170103	http://www.wlec.com/business-news/hawaiian-humane-society-gives-last-dog-adopted-during-shelter-clear-out-the-sweetest-sendoff/
613636141	20170103	201701	2017	2017.0082	dak	SIOUX			dak						USA	DAKOTA	USA								1	141	141	14	3	-6.5	10	2	10	-6.2360391838772	3	Lake Huron, Michigan, United States	US	USMI	44.948	-82.2611	1624619	3	Lake Huron, Michigan, United States	US	USMI	44.948	-82.2611	1624619	3	Lake Huron, Michigan, United States	US	USMI	44.948	-82.2611	1624619	20170103	http://www.alternet.org/environment/flint-standing-rock-prove-impact-environmental-issues-communities-color
613636352	20170103	201701	2017	2017.0082											NGOCHR	YMCA				CHR		NGO			0	020	020	02	1	3.0	4	1	4	-1.3677811550152	0							3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170103	http://www.heraldnews.com/news/20170101/taunton-should-consider-example-of-annual-fall-river-polar-plunge
613636353	20170103	201701	2017	2017.0082											NGOCHR	YMCA				CHR		NGO			0	020	020	02	1	3.0	6	1	6	-1.3677811550152	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170103	http://www.heraldnews.com/news/20170101/taunton-should-consider-example-of-annual-fall-river-polar-plunge
