631065240	20160226	201602	2016	2016.1534	MOS	ISLAMIC				MOS					USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-9.23694779116466	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	20170225	http://www.richmond.com/news/virginia/ap/sudanese-immigrant-wanted-to-start-a-sleeper-cell-for-islamic/article_4ed135d8-ce9a-5176-bdd2-62b50c680acf.html
631065268	20170218	201702	2017	2017.1315	COP	POLICE						COP			CHR	CHRISTIAN				CHR					0	173	173	17	4	-5.0	4	1	4	-7.085346215781	1	El Salvador	ES	ES	13.8333	-88.9167	ES	3	Prince William County, Virginia, United States	US	USVA	38.7001	-77.483	1480161	3	Prince William County, Virginia, United States	US	USVA	38.7001	-77.483	1480161	20170225	http://www.richmond.com/washingtonpost/state/six-arrested-in-northern-virginia-killing-linked-to-ms/article_d95c9471-1932-54e4-83b3-eb38ccae0612.html
631065270	20170218	201702	2017	2017.1315	COP	POLICE						COP			CHR	CHRISTIAN				CHR					0	173	173	17	4	-5.0	2	1	2	-7.085346215781	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	20170225	http://www.richmond.com/washingtonpost/state/six-arrested-in-northern-virginia-killing-linked-to-ms/article_d95c9471-1932-54e4-83b3-eb38ccae0612.html
631065527	20170225	201702	2017	2017.1507											JEW	JEWISH				JEW					1	043	043	04	1	2.8	366	60	366	0.152014233490912	0							3	Las Vegas, Nevada, United States	US	USNV	36.175	-115.137	847388	3	Las Vegas, Nevada, United States	US	USNV	36.175	-115.137	847388	20170225	http://www.wtvm.com/story/34600465/pence-to-address-politically-potent-republican-jewish-group
631065609	20170225	201702	2017	2017.1507											NGOCHRHRI	AMERICAN FRIENDS SERVICE COMMITTEE				CHR		NGO	HRI		1	020	020	02	1	3.0	2	1	2	-1.91570881226054	0							2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	20170225	http://wvpublic.org/post/should-west-virginia-eliminate-income-tax
631065844	20170225	201702	2017	2017.1507											chy	CHEYENNE			chy						1	173	173	17	4	-5.0	4	2	4	-5.45454545454545	0							3	Cheyenne, Wyoming, United States	US	USWY	41.14	-104.82	1609077	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20170225	http://mycountry955.com/wyoming-federal-judge-sentences-two-for-cocaine-methamphetamine/
631065845	20170225	201702	2017	2017.1507											dak	SIOUX			dak						1	040	040	04	1	1.0	2	1	2	-2.26700251889169	0							3	Sioux City, Iowa, United States	US	USIA	42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA	42.5	-96.4003	461653	20170225	http://siouxcityjournal.com/news/local/storm-strands-travelers-in-siouxland/article_d3b50bb2-a3c3-505b-b199-ddeb4e447722.html
631066165	20170225	201702	2017	2017.1507	CHR	CHRISTIAN				CHR					USA	KANSAS	USA								1	060	060	06	2	6.0	10	1	10	-6.92307692307692	3	Rawlins County, Kansas, United States	US	USKS	39.8	-101.1	485040	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	20170225	http://www.kansasmemory.org/item/442121
631066166	20170225	201702	2017	2017.1507	CHR	CHRISTIAN				CHR					USA	KANSAS	USA								1	071	071	07	2	7.4	10	1	10	-6.92307692307692	3	Rawlins County, Kansas, United States	US	USKS	39.8	-101.1	485040	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	2	Kansas, United States	US	USKS	38.5111	-96.8005	KS	20170225	http://www.kansasmemory.org/item/442121
631066170	20170225	201702	2017	2017.1507	CHRANG001REL	ANGLICAN				CHR					GBR	UNITED KINGDOM	GBR								1	111	111	11	3	-2.0	1	1	1	-1.97461212976022	4	Willesden, Brent, United Kingdom	UK	UKB5	51.5333	-0.233333	-2611763	4	Islington, Islington, United Kingdom	UK	UKG3	51.5333	-0.1	-2599623	1	United States	US	US	38	-97	US	20170225	http://usa.onlinenigeria.com/news/172556-queen-avoids-having-a-republican-bishop.html
