646286454	20170413	201704	2017	2017.2822											CHR	CHRISTIAN				CHR					1	043	043	04	1	2.8	10	1	10	-4.06290956749672	0							3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	20170413	http://www.bpnews.net/48659/easter-why-look-for-the-living-among-the-dead
646286455	20170413	201704	2017	2017.2822											CHRCTH	CATHOLIC				CHR	CTH				0	190	190	19	4	-10.0	10	1	10	-3.65853658536585	0							2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170413	https://www.lifesitenews.com/news/maryland-if-trump-defunds-planned-parenthood-well-give-them-2-million
646286612	20170413	201704	2017	2017.2822											IMGMOSALQ	OSAMA BIN LADEN		ALQ		MOS		IMG			1	042	042	04	1	1.9	3	1	3	-7.85123966942149	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170413	http://www.goldderby.com/article/2017/detroit-trailer-kathryn-bigelows-1967-riots-drama-starring-john-boyega-watch/
646286944	20170413	201704	2017	2017.2822											dak	SIOUX			dak						1	036	036	03	1	4.0	2	1	2	1.34529147982062	0							2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170413	http://www.ktiv.com/story/35137385/2017/04/12/community-breaks-ground-on-new-va-clinic-in-dakota-dunes-sd
646287525	20170413	201704	2017	2017.2822	CHR	CHRISTIAN				CHR															1	042	042	04	1	1.9	10	1	10	-4.06290956749672	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	0							3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	20170413	http://www.bpnews.net/48659/easter-why-look-for-the-living-among-the-dead
646287533	20170413	201704	2017	2017.2822	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	011	011	01	1	-0.1	20	5	20	0.286977502919484	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170413	http://www.vancouversun.com/news/national/christian+couple+says+child+welfare+removed+foster/13298232/story.html
646287534	20170413	201704	2017	2017.2822	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	1.75438596491228	2	Maine, United States	US	USME	44.6074	-69.3977	ME	2	Maine, United States	US	USME	44.6074	-69.3977	ME	2	Maine, United States	US	USME	44.6074	-69.3977	ME	20170413	http://www.journal-topics.com/news/article_a5ef7142-1fbd-11e7-b0cf-5743779a0490.html
646287537	20170413	201704	2017	2017.2822	CHRCTH	CATHOLIC				CHR	CTH														0	190	190	19	4	-10.0	10	1	10	-3.65853658536585	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	0							2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170413	https://www.lifesitenews.com/news/maryland-if-trump-defunds-planned-parenthood-well-give-them-2-million
646287766	20170413	201704	2017	2017.2822	COP	POLICE						COP			USACHR	TEXAS	USA			CHR					1	180	180	18	4	-9.0	12	1	12	-2.4390243902439	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170413	http://www.bostonherald.com/entertainment/people_ew/2017/04/i_miss_you_so_much_22_year_old_woman_found_strangled_in_apartment
646287887	20170413	201704	2017	2017.2822	CVL	RESIDENTS						CVL			CHRPRO210	LUTHERAN				CHR	PRO				1	100	100	10	3	-5.0	2	1	2	-1.57068062827225	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	37.8716	-122.273	1658037	20170413	http://abc7news.com/realestate/berkeley-residents-challenging-sale-of-historic-seminary/1866221/
