630316951	20170124	201701	2017	2017.0658	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	172	172	17	4	-5.0	2	2	2	-2.16479257176932	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170223	http://seriouslypolitics.com/2017/02/22/15/43/37/pennsylvania-governor-dems-can-combat-trump-by-getting-things-done/
630316952	20170124	201701	2017	2017.0658	MOS	MUSLIM				MOS					USA	PENNSYLVANIA	USA								1	172	172	17	4	-5.0	18	2	18	-2.16479257176932	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170223	http://seriouslypolitics.com/2017/02/22/15/43/37/pennsylvania-governor-dems-can-combat-trump-by-getting-things-done/
630317317	20170223	201702	2017	2017.1452											JEW	JEWISH				JEW					1	040	040	04	1	1.0	10	1	10	0	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170223	http://www.jpost.com/Breaking-News/White-House-delays-revamped-immigration-order-to-next-week-482346
630317318	20170223	201702	2017	2017.1452											JEW	JEWISH				JEW					1	046	046	04	1	7.0	2	1	2	-4.19847328244275	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170223	http://forward.com/fast-forward/363916/vp-mike-pence-helps-restore-vandalized-jewish-cemetery/
630317410	20170223	201702	2017	2017.1452											MOSRAD	ISLAMIC				MOS		RAD			0	051	051	05	1	3.4	5	4	5	-3.65417542730942	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170223	https://www.opednews.com/articles/Of-Trump-Vipers-and-Fore-by-Conn-Hallinan-Foreign-Policy_Foreign-Policy-Failure-Iran_Foreign-Policy-Failure-N-Korea_Nukes-170222-640.html
630317418	20170223	201702	2017	2017.1452											NGOCHR	HABITAT FOR HUMANITY				CHR		NGO			0	042	042	04	1	1.9	2	1	2	1.34649910233393	0							3	West Rock, Washington, United States	US	USWA	47.6243	-123.08	1527998	3	West Rock, Washington, United States	US	USWA	47.6243	-123.08	1527998	20170223	http://www.mcdowellnews.com/news/marion-city-council-oks-design-for-events-shelter-talk-of/article_6a16e9e6-f93b-11e6-8c06-2760fd86ae03.html
630317419	20170223	201702	2017	2017.1452											NGOCHR	HABITAT FOR HUMANITY				CHR		NGO			0	042	042	04	1	1.9	8	1	8	1.34649910233393	0							2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170223	http://www.mcdowellnews.com/news/marion-city-council-oks-design-for-events-shelter-talk-of/article_6a16e9e6-f93b-11e6-8c06-2760fd86ae03.html
630317666	20170223	201702	2017	2017.1452											dak	SIOUX			dak						1	042	042	04	1	1.9	9	3	9	-3.84787591470756	0							3	Sioux, Wisconsin, United States	US	USWI	46.7372	-90.8802	1577823	3	Morton County, North Dakota, United States	US	USND	46.7722	-101.262	1034207	20170223	http://lacrossetribune.com/news/state-and-regional/wisconsin-again-sends-state-patrol-officers-to-north-dakota-protest/article_1b0b765a-2906-5797-a4c5-3f3b83210c06.html
630317668	20170223	201702	2017	2017.1452											nai	NATIVE AMERICAN			nai						0	080	080	08	2	5.0	10	5	10	-4.38638451505201	0							2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20170223	https://bangordailynews.com/2017/02/22/news/nation/dozens-defy-deadline-to-leave-dakota-pipeline-protest-camp/
630317837	20170223	201702	2017	2017.1452	BUDMAH223	SOTO				BUD					GTM	GUATEMALA	GTM								1	014	014	01	1	0.0	1	1	1	-3.05343511450382	4	Guatemala City, Guatemala, Guatemala	GT	GT07	14.6211	-90.5269	-1133206	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170223	http://www.salon.com/2017/02/22/dhs-chief-tells-guatemalans-us-wont-have-mass-deportations/
630318174	20170223	201702	2017	2017.1452	CHR	CHRISTIAN				CHR					CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	2	1	2	-10.7142857142857	3	Hopkinsville, Kentucky, United States	US	USKY	36.8656	-87.4886	494550	3	Hopkinsville, Kentucky, United States	US	USKY	36.8656	-87.4886	494550	3	Hopkinsville, Kentucky, United States	US	USKY	36.8656	-87.4886	494550	20170223	http://wkrn.com/2017/02/22/hopkinsville-man-accused-of-damaging-home-after-eviction/
630318175	20170223	201702	2017	2017.1452	CHR	CHRISTIAN				CHR					CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	4	1	4	-10.7142857142857	3	Christian County, Kentucky, United States	US	USKY	36.8834	-87.4833	516870	3	Christian County, Kentucky, United States	US	USKY	36.8834	-87.4833	516870	3	Christian County, Kentucky, United States	US	USKY	36.8834	-87.4833	516870	20170223	http://wkrn.com/2017/02/22/hopkinsville-man-accused-of-damaging-home-after-eviction/
630318176	20170223	201702	2017	2017.1452	CHR	CHRISTIAN				CHR					GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	10	2	10	3.43164204515226	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170223	http://www.westernjournalism.com/franklin-graham-praises-melania-trump-for-her-courage-to-pray/
630318177	20170223	201702	2017	2017.1452	CHR	CHRISTIAN				CHR					USAGOV	UNITED STATES	USA					GOV			1	051	051	05	1	3.4	3	2	3	3.43164204515226	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170223	http://www.westernjournalism.com/franklin-graham-praises-melania-trump-for-her-courage-to-pray/
630318179	20170223	201702	2017	2017.1452	CHRPRO	EPISCOPAL				CHR	PRO				CVL	CITIZEN						CVL			0	036	036	03	1	4.0	1	1	1	1.98019801980198	3	Fairborn, Ohio, United States	US	USOH	39.8209	-84.0194	1077584	3	Fairborn, Ohio, United States	US	USOH	39.8209	-84.0194	1077584	3	Fairborn, Ohio, United States	US	USOH	39.8209	-84.0194	1077584	20170223	http://fairborndailyherald.com/news/15156/council-discussing-new-city-manager
630318180	20170223	201702	2017	2017.1452	CHRPRO	EPISCOPAL				CHR	PRO				CVL	CITIZEN						CVL			0	036	036	03	1	4.0	8	1	8	2.14691134923261	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170223	http://fairborndailyherald.com/news/15156/council-discussing-new-city-manager
630318181	20170223	201702	2017	2017.1452	CHRPRO	EPISCOPAL				CHR	PRO				CVL	CITIZEN						CVL			0	046	046	04	1	7.0	1	1	1	1.98019801980198	3	Fairborn, Ohio, United States	US	USOH	39.8209	-84.0194	1077584	3	Fairborn, Ohio, United States	US	USOH	39.8209	-84.0194	1077584	3	Fairborn, Ohio, United States	US	USOH	39.8209	-84.0194	1077584	20170223	http://fairborndailyherald.com/news/15156/council-discussing-new-city-manager
630318182	20170223	201702	2017	2017.1452	CHRPRO	EPISCOPAL				CHR	PRO				CVL	CITIZEN						CVL			0	046	046	04	1	7.0	8	1	8	2.14691134923261	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	3	Fairborn, Ohio, United States	US	USOH	39.8209	-84.0194	1077584	20170223	http://fairborndailyherald.com/news/15156/council-discussing-new-city-manager
630318184	20170223	201702	2017	2017.1452	CHRPRO161	AMISH				CHR	PRO				COP	POLICE CHIEF						COP			1	020	020	02	1	3.0	2	1	2	-7.5	3	Bowling Green, Kentucky, United States	US	USKY	36.9903	-86.4436	487744	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	3	Bowling Green, Kentucky, United States	US	USKY	36.9903	-86.4436	487744	20170223	http://www.dailyjournal.net/2017/02/22/us-animal-ordinance-amish-2/
630318185	20170223	201702	2017	2017.1452	CHRPRO161	AMISH				CHR	PRO				COP	POLICE CHIEF						COP			1	020	020	02	1	3.0	2	1	2	-7.5	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	3	Bowling Green, Kentucky, United States	US	USKY	36.9903	-86.4436	487744	20170223	http://www.dailyjournal.net/2017/02/22/us-animal-ordinance-amish-2/
630318186	20170223	201702	2017	2017.1452	CHRPRO161	AMISH				CHR	PRO				COP	POLICE CHIEF						COP			1	020	020	02	1	3.0	116	13	116	-6.81785695623282	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20170223	http://www.foxcarolina.com/story/34578197/2-amish-men-dump-horse-poop-lawsuit-against-kentucky-city
630318187	20170223	201702	2017	2017.1452	CHRPRO161	AMISH				CHR	PRO				COP	POLICE CHIEF						COP			1	110	110	11	3	-2.0	2	1	2	-7.5	3	Bowling Green, Kentucky, United States	US	USKY	36.9903	-86.4436	487744	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	3	Bowling Green, Kentucky, United States	US	USKY	36.9903	-86.4436	487744	20170223	http://www.dailyjournal.net/2017/02/22/us-animal-ordinance-amish-2/
630318188	20170223	201702	2017	2017.1452	CHRPRO161	AMISH				CHR	PRO				COP	POLICE CHIEF						COP			1	110	110	11	3	-2.0	118	13	118	-6.81785695623282	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	3	Bowling Green, Kentucky, United States	US	USKY	36.9903	-86.4436	487744	20170223	http://www.foxcarolina.com/story/34578197/2-amish-men-dump-horse-poop-lawsuit-against-kentucky-city
