624005897	20160205	201602	2016	2016.0959	USAEDU	CHARLOTTE	USA					EDU			MOS	MUSLIM				MOS					0	190	190	19	4	-10.0	2	1	2	-6.92167577413479	3	Louisville, Kentucky, United States	US	USKY	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	38.2542	-85.7594	509453	20170204	http://www.courier-journal.com/story/news/local/2017/01/27/trump-expected-block-refugees-friday/97139474/
624005903	20170105	201701	2017	2017.0137	CVL	VOTER						CVL			MOS	MUSLIM				MOS					0	020	020	02	1	3.0	1	1	1	-1.3953488372093	3	Little Havana, Florida, United States	US	USFL	25.7681	-80.2331	2077915	1	Cuba	CU	CU	21.5	-80	CU	3	Little Havana, Florida, United States	US	USFL	25.7681	-80.2331	2077915	20170204	http://www.voazimbabwe.com/a/donald-trump-supporters-no-problem-travel-ban/3705503.html
624005905	20170105	201701	2017	2017.0137	CVL	VOTER						CVL			MOS	MUSLIM				MOS					0	020	020	02	1	3.0	6	2	6	-1.40918800204579	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	20170204	http://www.voazimbabwe.com/a/donald-trump-supporters-no-problem-travel-ban/3705503.html
624005912	20170105	201701	2017	2017.0137	MOS	MUSLIM				MOS					CVL	VOTER						CVL			0	051	051	05	1	3.4	10	2	10	-1.40918800204579	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	http://www.voazimbabwe.com/a/donald-trump-supporters-no-problem-travel-ban/3705503.html
624006049	20170204	201702	2017	2017.0932											CHR	CHRISTIAN				CHR					1	036	036	03	1	4.0	6	1	6	3.13950313950314	0							3	Community Church, Colorado, United States	US	USCO	37.6275	-104.781	2356781	3	Community Church, Colorado, United States	US	USCO	37.6275	-104.781	2356781	20170204	http://www.canoncitydailyrecord.com/news/ci_30772059/church-calendar
624006053	20170204	201702	2017	2017.0932											CHRCTH	CATHOLIC				CHR	CTH				1	020	020	02	1	3.0	2	1	2	-2.5039123630673	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170204	http://seriouslypolitics.com/2017/02/03/14/34/45/the-pope-just-threw-shade-at-trump-in-the-classiest-way-possible/
624006056	20170204	201702	2017	2017.0932											CHRCTH	CATHOLIC				CHR	CTH				1	051	051	05	1	3.4	4	1	4	-2.5039123630673	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170204	http://seriouslypolitics.com/2017/02/03/14/34/45/the-pope-just-threw-shade-at-trump-in-the-classiest-way-possible/
624006057	20170204	201702	2017	2017.0932											CHRPRO	EPISCOPAL				CHR	PRO				0	036	036	03	1	4.0	3	1	3	3.13950313950314	0							3	Christ Episcopal Church, Illinois, United States	US	USIL	42.4325	-88.6076	1773502	3	Royal Gorge, Colorado, United States	US	USCO	38.4311	-105.269	191861	20170204	http://www.canoncitydailyrecord.com/news/ci_30772059/church-calendar
624006058	20170204	201702	2017	2017.0932											CHRPRO300	PRESBYTERIAN				CHR	PRO				0	036	036	03	1	4.0	2	1	2	3.13950313950314	0							3	United Methodist Church, Illinois, United States	US	USIL	40.6998	-90.0079	2040132	3	United Methodist Church, Illinois, United States	US	USIL	40.6998	-90.0079	2040132	20170204	http://www.canoncitydailyrecord.com/news/ci_30772059/church-calendar
624006059	20170204	201702	2017	2017.0932											CHRPRO300	PRESBYTERIAN				CHR	PRO				0	036	036	03	1	4.0	8	1	8	3.13950313950314	0							3	Grandview, Illinois, United States	US	USIL	39.5411	-87.8461	409274	3	Grandview, Illinois, United States	US	USIL	39.5411	-87.8461	409274	20170204	http://www.canoncitydailyrecord.com/news/ci_30772059/church-calendar
624006060	20170204	201702	2017	2017.0932											CHRPRO300	PRESBYTERIAN				CHR	PRO				0	036	036	03	1	4.0	2	1	2	3.13950313950314	0							3	United Presbyterian Church, Illinois, United States	US	USIL	41.1798	-90.3168	425856	3	United Presbyterian Church, Illinois, United States	US	USIL	41.1798	-90.3168	425856	20170204	http://www.canoncitydailyrecord.com/news/ci_30772059/church-calendar
624006061	20170204	201702	2017	2017.0932											CHRPRO332	CHRISTIAN CHURCH				CHR	PRO				0	036	036	03	1	4.0	2	1	2	3.13950313950314	0							3	Grandview, Illinois, United States	US	USIL	39.5411	-87.8461	409274	3	Grandview, Illinois, United States	US	USIL	39.5411	-87.8461	409274	20170204	http://www.canoncitydailyrecord.com/news/ci_30772059/church-calendar
624006566	20170204	201702	2017	2017.0932											sal	SALISH			sal						1	020	020	02	1	3.0	5	1	5	3.55329949238579	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170204	http://www.spokesman.com/stories/2017/feb/03/with-salish-stories-ric-gendron-finds-inspiration-/
624006671	20170204	201702	2017	2017.0932	AUS	SYDNEY	AUS								bre	BRETON			bre						1	051	051	05	1	3.4	8	4	8	-0.811907983761841	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170204	http://www.edmontonjournal.com/news/national/98are+nuts+couple+accused+backing+verbal+deal+split/12843222/story.html
624007067	20170204	201702	2017	2017.0932	CHR	CHRISTIAN				CHR															0	026	026	02	1	4.0	6	1	6	-3.05343511450382	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170204	https://www.bostonglobe.com/news/world/2017/02/03/europe-leaders-gather-amid-fears-about-trump-rhetoric/jul6Irw3Oet1vJ1AOhuH2H/story.html
624007068	20170204	201702	2017	2017.0932	CHR	CHRISTIAN				CHR															1	036	036	03	1	4.0	18	1	18	3.13950313950314	3	Community Church, Colorado, United States	US	USCO	37.6275	-104.781	2356781	0							3	Community Church, Colorado, United States	US	USCO	37.6275	-104.781	2356781	20170204	http://www.canoncitydailyrecord.com/news/ci_30772059/church-calendar
624007070	20170204	201702	2017	2017.0932	CHR	CHRISTIAN				CHR															0	051	051	05	1	3.4	20	1	20	3.13950313950314	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	0							2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20170204	http://www.canoncitydailyrecord.com/news/ci_30772059/church-calendar
