645917058	20170412	201704	2017	2017.2795											CHRCTH	CATHOLIC				CHR	CTH				0	046	046	04	1	7.0	10	1	10	1.76140912730184	0							3	Millersport, New York, United States	US	USNY	43.0848	-78.6967	957336	3	Millersport, New York, United States	US	USNY	43.0848	-78.6967	957336	20170412	http://wivb.com/2017/04/11/proposed-methadone-clinic-sparks-concern-in-amherst/
645917211	20170412	201704	2017	2017.2795											JEW	JUDAISM				JEW					0	040	040	04	1	1.0	3	1	3	-6.38586956521739	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170412	http://www.latimes.com/politics/la-na-pol-spicer-holocaust-20170411-story.html
645917212	20170412	201704	2017	2017.2795											JEW	JUDAISM				JEW					1	042	042	04	1	1.9	12	4	12	-4.32084742155746	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170412	http://www.latimes.com/politics/la-na-pol-spicer-holocaust-20170411-story.html
645917289	20170412	201704	2017	2017.2795											NGOCHR	YWCA				CHR		NGO			1	042	042	04	1	1.9	10	1	10	-5.88235294117647	0							2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170412	http://woodtv.com/2017/04/11/bill-would-protect-abuse-victims-and-their-pets/
645917585	20170412	201704	2017	2017.2795	ATH	ATHEIST				ATH					GOV	GOVERNMENT						GOV			1	1043	104	10	3	-5.0	6	3	6	0.582255110983	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170412	http://www.desmoinesregister.com/story/opinion/columnists/iowa-view/2017/04/11/atheism-finally-front-and-center-state-capitol-across-iowa/100336554/
645917586	20170412	201704	2017	2017.2795	ATH	ATHEIST				ATH					REL	RELIGION									1	1043	104	10	3	-5.0	6	3	6	0.582255110983	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	20170412	http://www.desmoinesregister.com/story/opinion/columnists/iowa-view/2017/04/11/atheism-finally-front-and-center-state-capitol-across-iowa/100336554/
645918059	20170412	201704	2017	2017.2795	CHRCTH	CATHOLIC				CHR	CTH														1	010	010	01	1	0.0	7	2	7	1.42166283258446	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170412	http://wivb.com/2017/04/11/proposed-methadone-clinic-sparks-concern-in-amherst/
645918060	20170412	201704	2017	2017.2795	CHRCTH	CATHOLIC				CHR	CTH														0	040	040	04	1	1.0	10	1	10	1.76140912730184	3	Millersport, New York, United States	US	USNY	43.0848	-78.6967	957336	0							3	Millersport, New York, United States	US	USNY	43.0848	-78.6967	957336	20170412	http://wivb.com/2017/04/11/proposed-methadone-clinic-sparks-concern-in-amherst/
645918061	20170412	201704	2017	2017.2795	CHRCTH	CATHOLIC				CHR	CTH														0	046	046	04	1	7.0	19	2	19	0.652431837732674	3	Millersport, New York, United States	US	USNY	43.0848	-78.6967	957336	0							3	Millersport, New York, United States	US	USNY	43.0848	-78.6967	957336	20170412	http://wivb.com/2017/04/11/proposed-methadone-clinic-sparks-concern-in-amherst/
645918062	20170412	201704	2017	2017.2795	CHRCTH	CATHOLIC				CHR	CTH														0	046	046	04	1	7.0	3	1	3	1.76140912730184	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170412	http://wivb.com/2017/04/11/proposed-methadone-clinic-sparks-concern-in-amherst/
