641735655	20170330	201703	2017	2017.2466											CHR	CHRISTIAN				CHR					0	020	020	02	1	3.0	20	2	20	-4.87041643264062	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170330	http://herald-zeitung.com/community_alert/article_de3bfcac-14d5-11e7-82fe-83362a157bf5.html
641735659	20170330	201703	2017	2017.2466											CHRLDS	MORMON				CHR	LDS				0	173	173	17	4	-5.0	84	28	84	-6.23514263552859	0							2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170330	http://www.greenwichtime.com/news/crime/article/Utah-governor-signs-hardened-polygamy-law-over-11036234.php
641735937	20170330	201703	2017	2017.2466											MOS	ISLAMIC				MOS					0	042	042	04	1	1.9	10	1	10	-6.96055684454757	0							2	Colorado, United States	US	USCO	39.0646	-105.327	CO	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170330	https://sputniknews.com/us/201703301052101424-former-army-medic-arrested-mosque-vandalism/
641736543	20170330	201703	2017	2017.2466	BUS	COMPANY						BUS			dak	SIOUX			dak						1	051	051	05	1	3.4	6	3	6	4.43349753694581	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Sioux Falls, South Dakota, United States	US	USSD	43.55	-96.7003	1267670	3	Sioux Falls, South Dakota, United States	US	USSD	43.55	-96.7003	1267670	20170330	http://kelofm.com/news/articles/2017/mar/29/five-special-coffee-cups-with-wings-in-sioux-falls/
641736643	20170330	201703	2017	2017.2466	CAN	CANADA	CAN								afa	AFRICANS			afa						1	040	040	04	1	1.0	2	1	2	-4.16272469252602	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	1	United Kingdom	UK	UK	54	-2	UK	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170330	http://dissidentvoice.org/2017/03/canadas-little-known-but-once-flourishing-slave-trade/
641736745	20170330	201703	2017	2017.2466	CHR	CHRISTIAN				CHR															0	010	010	01	1	0.0	6	1	6	-4.40906307409676	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	0							3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170330	https://www.whaleoil.co.nz/2017/03/photo-of-the-day-998/
641736746	20170330	201703	2017	2017.2466	CHR	CHRISTIAN				CHR															0	010	010	01	1	0.0	2	1	2	-4.40906307409676	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	https://www.whaleoil.co.nz/2017/03/photo-of-the-day-998/
641736748	20170330	201703	2017	2017.2466	CHR	CHRISTIAN				CHR															0	060	060	06	2	6.0	6	1	6	-4.40906307409676	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	0							3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170330	https://www.whaleoil.co.nz/2017/03/photo-of-the-day-998/
641736749	20170330	201703	2017	2017.2466	CHR	CHRISTIAN				CHR															0	090	090	09	2	-2.0	6	1	6	-4.40906307409676	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	0							3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170330	https://www.whaleoil.co.nz/2017/03/photo-of-the-day-998/
641736750	20170330	201703	2017	2017.2466	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	090	090	09	2	-2.0	2	1	2	-4.40906307409676	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170330	https://www.whaleoil.co.nz/2017/03/photo-of-the-day-998/
641736757	20170330	201703	2017	2017.2466	CHRPRO310	QUAKER				CHR	PRO				DEU	HANOVER	DEU								1	036	036	03	1	4.0	10	1	10	0	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	20170330	http://digital.vpr.net/post/upper-valley-religious-leaders-discuss-sanctuary-undocumented-residents
641736881	20170330	201703	2017	2017.2466	COP	PRISON						COP			CHR	CHRISTIAN				CHR					0	013	013	01	1	0.4	6	1	6	-4.40906307409676	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170330	https://www.whaleoil.co.nz/2017/03/photo-of-the-day-998/
641737134	20170330	201703	2017	2017.2466	DEU	HANOVER	DEU								CHRPRO310	QUAKER				CHR	PRO				1	036	036	03	1	4.0	10	1	10	0	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	20170330	http://digital.vpr.net/post/upper-valley-religious-leaders-discuss-sanctuary-undocumented-residents
641737359	20170330	201703	2017	2017.2466	EGY	EGYPT	EGY								MOS	MUSLIM				MOS					0	043	043	04	1	2.8	3	1	3	-2.9045643153527	1	Egypt	EG	EG	27	30	EG	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641737952	20170330	201703	2017	2017.2466	GOV	GOVERNOR						GOV			MOS	MUSLIM				MOS					0	010	010	01	1	0.0	3	1	3	-2.9045643153527	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641738291	20170330	201703	2017	2017.2466	IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			GOV	GOVERNMENT						GOV			1	080	080	08	2	5.0	120	12	120	-6.48755819606045	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170330	http://www.wbap.com/news/supreme-court-asked-to-review-legality-of-guantanamo-bay-tribunals/
641738293	20170330	201703	2017	2017.2466	IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			GOV	GOVERNMENT						GOV			1	112	112	11	3	-2.0	120	12	120	-6.48755819606045	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170330	http://www.wbap.com/news/supreme-court-asked-to-review-legality-of-guantanamo-bay-tribunals/
641738294	20170330	201703	2017	2017.2466	IMGMOSALQ	AL QAEDA		ALQ		MOS		IMG			GOV	GOVERNMENT						GOV			1	173	173	17	4	-5.0	80	8	80	-6.39800396075734	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170330	http://www.wbap.com/news/supreme-court-asked-to-review-legality-of-guantanamo-bay-tribunals/
641738442	20170330	201703	2017	2017.2466	ISR	ISRAEL	ISR								JEW	JEWISH				JEW					1	010	010	01	1	0.0	4	1	4	-2.33236151603498	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170330	http://jewishjournal.com/opinion/rob_eshman/217248/ifnotnow-and-aipac/
641738443	20170330	201703	2017	2017.2466	ISR	ISRAEL	ISR								JEW	JEWISH				JEW					0	111	111	11	3	-2.0	40	5	40	-3.60331222581665	4	Jerusalem, Israel (general), Israel	IS	IS00	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	31.7667	35.2333	-797092	1	United States	US	US	38	-97	US	20170330	http://democratherald.com/news/world/israel-slashes-dues-to-un-following-anti-israel-votes/article_49516aa0-8218-50e6-aa15-917a59d8b7f2.html
641738531	20170330	201703	2017	2017.2466	JEW	JEWISH				JEW															1	010	010	01	1	0.0	6	1	6	-2.33236151603498	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170330	http://jewishjournal.com/opinion/rob_eshman/217248/ifnotnow-and-aipac/
641738538	20170330	201703	2017	2017.2466	JEWCVL	JEWISH				JEW		CVL			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-6.7378252168112	3	Whitefish, Montana, United States	US	USMT	48.4111	-114.338	793219	3	Whitefish, Montana, United States	US	USMT	48.4111	-114.338	793219	3	Whitefish, Montana, United States	US	USMT	48.4111	-114.338	793219	20170330	http://www.johnsoncitypress.com/Technology/2017/03/29/Unreal-when-it-targets-you-Faceless-trolls-attack-online.html
641738567	20170330	201703	2017	2017.2466	JORELI	HASSAN	JOR					ELI			MOS	MUSLIM				MOS					0	043	043	04	1	2.8	3	1	3	-2.9045643153527	1	Egypt	EG	EG	27	30	EG	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641738568	20170330	201703	2017	2017.2466	JORELI	HASSAN	JOR					ELI			MOS	MUSLIM				MOS					0	043	043	04	1	2.8	2	1	2	-2.9045643153527	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641738684	20170330	201703	2017	2017.2466	JUD	PROSECUTOR						JUD			JEWCVL	JEWISH				JEW		CVL			1	112	112	11	3	-2.0	117	39	117	-8.18761686910379	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	20170330	http://www.thedailystar.com/news/state/man-accused-of-threatening-jewish-centers-appears-in-court/article_0c618b71-3023-53d7-a8a6-fdaef5e80280.html
641738685	20170330	201703	2017	2017.2466	JUD	PROSECUTOR						JUD			JEWCVL	JEWISH				JEW		CVL			1	130	130	13	3	-4.4	117	39	117	-8.18761686910379	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	2	Missouri, United States	US	USMO	38.4623	-92.302	MO	20170330	http://www.thedailystar.com/news/state/man-accused-of-threatening-jewish-centers-appears-in-court/article_0c618b71-3023-53d7-a8a6-fdaef5e80280.html
641738686	20170330	201703	2017	2017.2466	JUD	PROSECUTOR						JUD			JEWCVL	JEWISH				JEW		CVL			1	130	130	13	3	-4.4	120	39	120	-8.21892087666893	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	http://www.thedailystar.com/news/state/man-accused-of-threatening-jewish-centers-appears-in-court/article_0c618b71-3023-53d7-a8a6-fdaef5e80280.html
641738687	20170330	201703	2017	2017.2466	JUD	PROSECUTOR						JUD			JEWCVL	JEWISH				JEW		CVL			1	130	130	13	3	-4.4	207	44	207	-8.5715729555814	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	http://www.thedailystar.com/news/state/man-accused-of-threatening-jewish-centers-appears-in-court/article_0c618b71-3023-53d7-a8a6-fdaef5e80280.html
641739184	20170330	201703	2017	2017.2466	MOS	ISLAMIC				MOS															0	043	043	04	1	2.8	10	1	10	-6.96055684454757	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	0							2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170330	https://sputniknews.com/us/201703301052101424-former-army-medic-arrested-mosque-vandalism/
641739189	20170330	201703	2017	2017.2466	MOS	MUSLIM				MOS					EGY	EGYPT	EGY								0	042	042	04	1	1.9	3	1	3	-2.9045643153527	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	1	Egypt	EG	EG	27	30	EG	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641739196	20170330	201703	2017	2017.2466	MOS	MUSLIM				MOS					JORELI	HASSAN	JOR					ELI			0	042	042	04	1	1.9	3	1	3	-2.9045643153527	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	1	Egypt	EG	EG	27	30	EG	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641739197	20170330	201703	2017	2017.2466	MOS	MUSLIM				MOS					JORELI	HASSAN	JOR					ELI			0	042	042	04	1	1.9	2	1	2	-2.9045643153527	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641739200	20170330	201703	2017	2017.2466	MOS	MUSLIM				MOS					MOSCVL	MUSLIM				MOS		CVL			0	141	141	14	3	-6.5	1	1	1	-2.9045643153527	1	Egypt	EG	EG	27	30	EG	1	Egypt	EG	EG	27	30	EG	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641739202	20170330	201703	2017	2017.2466	MOS	MUSLIM				MOS					MOSCVL	MUSLIM				MOS		CVL			0	141	141	14	3	-6.5	1	1	1	-2.9045643153527	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641739204	20170330	201703	2017	2017.2466	MOS	MUSLIM				MOS					USA	MINNESOTA	USA								1	042	042	04	1	1.9	16	1	10	-2.9045643153527	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	20170330	http://www.grandforksherald.com/news/4242690-muslims-tell-minnesota-capitol-gathering-they-feel-more-misunderstood-now-ever
641740387	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					0	013	013	01	1	0.4	9	2	9	-3.13538260087817	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	https://www.whaleoil.co.nz/2017/03/photo-of-the-day-998/
641740388	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					0	060	060	06	2	6.0	2	1	2	-4.40906307409676	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170330	https://www.whaleoil.co.nz/2017/03/photo-of-the-day-998/
641740389	20170330	201703	2017	2017.2466	USA	PROVIDENCE	USA								CHRCTH	CATHOLIC BISHOP				CHR	CTH				1	020	020	02	1	3.0	4	2	4	-5.91336382113821	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	20170330	http://wytv.com/2017/03/29/former-youngstown-bishop-urges-people-not-to-give-to-panhandlers/
641740390	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								CHRLDS	MORMON				CHR	LDS				0	173	173	17	4	-5.0	56	28	56	-6.23514263552859	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170330	http://www.greenwichtime.com/news/crime/article/Utah-governor-signs-hardened-polygamy-law-over-11036234.php
641740642	20170330	201703	2017	2017.2466	USA	UNITED STATES	USA								JEW	JEWISH				JEW					1	111	111	11	3	-2.0	12	6	12	-3.460635646056	4	Jerusalem, Israel (general), Israel	IS	IS00	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	31.7667	35.2333	-797092	1	United States	US	US	38	-97	US	20170330	http://democratherald.com/news/world/israel-slashes-dues-to-un-following-anti-israel-votes/article_49516aa0-8218-50e6-aa15-917a59d8b7f2.html
