633000174	20170302	201703	2017	2017.1699	JAM	KINGSTON	JAM								NGOCHR	YMCA				CHR		NGO			1	042	042	04	1	1.9	6	1	6	9.91379310344824	3	Ulster County, New York, United States	US	USNY	41.8834	-74.2501	974153	3	Ulster County, New York, United States	US	USNY	41.8834	-74.2501	974153	3	Ulster County, New York, United States	US	USNY	41.8834	-74.2501	974153	20170303	http://www.businesswire.com/news/home/20170302006275/en/J.-Watson-Bailey-Takes-Home-Top-Prize/
633000175	20170302	201703	2017	2017.1699	NGOCHR	YMCA				CHR		NGO			JAM	KINGSTON	JAM								1	043	043	04	1	2.8	6	1	6	9.91379310344824	3	Ulster County, New York, United States	US	USNY	41.8834	-74.2501	974153	3	Ulster County, New York, United States	US	USNY	41.8834	-74.2501	974153	3	Ulster County, New York, United States	US	USNY	41.8834	-74.2501	974153	20170303	http://www.businesswire.com/news/home/20170302006275/en/J.-Watson-Bailey-Takes-Home-Top-Prize/
633000595	20170303	201703	2017	2017.1726											MOS	MUSLIM				MOS					1	020	020	02	1	3.0	90	22	90	-3.50944386085312	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170303	http://brighterkashmir.com/islam-set-to-overtake-christianity-become-most-popular-religion-after-2050/
633001228	20170303	201703	2017	2017.1726	BUS	COMPANY						BUS			CHR	CHRISTIAN				CHR					1	013	013	01	1	0.4	6	1	6	2.5735294117647	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170303	http://www.wmcactionnews5.com/story/34651424/gma-highlights-pass-christian-businesses
633001516	20170303	201703	2017	2017.1726	CHR	CHRISTIAN				CHR															0	023	023	02	1	3.4	40	1	40	1.24744377329937	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170303	https://whatdidyousay.org/2017/03/02/under-the-heading-what-could-possibly-go-wrong-army-puts-muslim-chaplain-in-charge-of-the-spiritual-needs-of-14000-mostly-christian-soldiers/
633001518	20170303	201703	2017	2017.1726	CHR	ARCHDIOCESE				CHR															1	0842	084	08	2	7.0	3	1	3	-3.02013422818792	2	California, United States	US	USCA	36.17	-119.746	CA	0							2	California, United States	US	USCA	36.17	-119.746	CA	20170303	http://www.wgowam.com/news/new-york-archdiocese-gets-100-million-loan-to-pay-abuse-survivors/
633001519	20170303	201703	2017	2017.1726	CHR	ARCHDIOCESE				CHR															1	0842	084	08	2	7.0	42	9	42	-2.54817946734508	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170303	http://www.wgow.com/news/new-york-archdiocese-gets-100-million-loan-to-pay-abuse-survivors/
633001521	20170303	201703	2017	2017.1726	CHR	ARCHDIOCESE				CHR					JUD	SUPREME COURT						JUD			1	042	042	04	1	1.9	210	1	210	-2.36168555853594	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170303	http://mykix1009.iheart.com/articles/national-news-104668/ny-archdiocese-needs-100m-to-pay-15609832/
633001522	20170303	201703	2017	2017.1726	CHR	ARCHDIOCESE				CHR					USAJUD	UNITED STATES	USA					JUD			1	042	042	04	1	1.9	420	1	420	-2.36168555853594	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	2	New York, United States	US	USNY	42.1497	-74.9384	NY	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170303	http://mykix1009.iheart.com/articles/national-news-104668/ny-archdiocese-needs-100m-to-pay-15609832/
633001523	20170303	201703	2017	2017.1726	CHR	ARCHDIOCESE				CHR					USAJUD	UNITED STATES	USA					JUD			1	042	042	04	1	1.9	420	1	420	-2.36168555853594	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170303	http://mykix1009.iheart.com/articles/national-news-104668/ny-archdiocese-needs-100m-to-pay-15609832/
633001527	20170303	201703	2017	2017.1726	CHRCTH	CATHOLIC				CHR	CTH														1	017	017	01	1	0.0	220	1	220	1.79186767746382	3	Portland, Oregon, United States	US	USOR	45.5235	-122.676	1136645	0							3	Portland, Oregon, United States	US	USOR	45.5235	-122.676	1136645	20170303	http://www.catholicsentinel.org/main.asp?SectionID=4&SubSectionID=29&TM=67095.47
633001530	20170303	201703	2017	2017.1726	CHRCTH	CATHOLIC				CHR	CTH				REF	REFUGEE						REF			0	120	120	12	3	-4.0	14	7	14	0.237760583654928	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170303	http://www.japantimes.co.jp/news/2017/03/03/world/politics-diplomacy-world/breaking-tradition-pence-not-trump-give-notre-dame-commencement-address/
633001531	20170303	201703	2017	2017.1726	CHRCTH	CATHOLIC				CHR	CTH				REF	REFUGEE						REF			0	120	120	12	3	-4.0	42	7	42	0.237760583654928	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ	40.314	-74.5089	NJ	20170303	http://www.japantimes.co.jp/news/2017/03/03/world/politics-diplomacy-world/breaking-tradition-pence-not-trump-give-notre-dame-commencement-address/
633001533	20170303	201703	2017	2017.1726	CHRPRO	EPISCOPAL				CHR	PRO				JEW	RABBI				JEW					0	040	040	04	1	1.0	44	1	44	1.79186767746382	3	Trinity Episcopal Cathedral, California, United States	US	USCA	38.5707	-121.473	1820452	3	Trinity Episcopal Cathedral, California, United States	US	USCA	38.5707	-121.473	1820452	3	Trinity Episcopal Cathedral, California, United States	US	USCA	38.5707	-121.473	1820452	20170303	http://www.catholicsentinel.org/main.asp?SectionID=4&SubSectionID=29&TM=67095.47
633001534	20170303	201703	2017	2017.1726	CHRPRO	EPISCOPAL				CHR	PRO				JEW	RABBI				JEW					0	046	046	04	1	7.0	44	1	44	1.79186767746382	3	Trinity Episcopal Cathedral, California, United States	US	USCA	38.5707	-121.473	1820452	3	Trinity Episcopal Cathedral, California, United States	US	USCA	38.5707	-121.473	1820452	3	Trinity Episcopal Cathedral, California, United States	US	USCA	38.5707	-121.473	1820452	20170303	http://www.catholicsentinel.org/main.asp?SectionID=4&SubSectionID=29&TM=67095.47
633001535	20170303	201703	2017	2017.1726	CHRPRO	EPISCOPAL				CHR	PRO				JEW	RABBI				JEW					0	051	051	05	1	3.4	44	1	44	1.79186767746382	3	Trinity Episcopal Cathedral, California, United States	US	USCA	38.5707	-121.473	1820452	3	Trinity Episcopal Cathedral, California, United States	US	USCA	38.5707	-121.473	1820452	3	Trinity Episcopal Cathedral, California, United States	US	USCA	38.5707	-121.473	1820452	20170303	http://www.catholicsentinel.org/main.asp?SectionID=4&SubSectionID=29&TM=67095.47
633001536	20170303	201703	2017	2017.1726	CHRPRO210	LUTHERAN				CHR	PRO				USA	UNITED STATES	USA								1	141	141	14	3	-6.5	2	1	2	1.4354066985646	3	Utica, Illinois, United States	US	USIL	41.3406	-89.0101	420187	3	Utica, Illinois, United States	US	USIL	41.3406	-89.0101	420187	3	Utica, Illinois, United States	US	USIL	41.3406	-89.0101	420187	20170303	http://www.candgnews.com/news/shelby-township-supervisor%E2%80%99s-son-dies-suddenly-99777
633001537	20170303	201703	2017	2017.1726	CHRPRO310	QUAKER				CHR	PRO				CVL	COMMUNITY						CVL			1	071	071	07	2	7.4	2	1	2	5.04451038575668	3	Burlington, Pennsylvania, United States	US	USPA	41.7798	-76.6074	1170725	3	Burlington, Pennsylvania, United States	US	USPA	41.7798	-76.6074	1170725	3	Burlington, Pennsylvania, United States	US	USPA	41.7798	-76.6074	1170725	20170303	http://www.burlingtoncountytimes.com/news/local/community/crosswicks-quakers-first-day-class-raises-funds-for-save-the/article_0ce34f4e-fe9a-11e6-99fb-37c362be80a9.html
