626594752	20170212	201702	2017	2017.1151	HINAST700	YOGA				HIN															1	036	036	03	1	4.0	10	1	10	4.29184549356223	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://weblogtheworld.com/browse/life-2
626594770	20170212	201702	2017	2017.1151	HUN	HUNGARY	HUN								MOS	MUSLIM				MOS					0	100	100	10	3	-5.0	2	1	2	-2.72108843537415	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170212	http://www.freerepublic.com/focus/f-news/3523919/posts
626594828	20170212	201702	2017	2017.1151	IRN	IRAN	IRN								MOS	MULLAH				MOS					0	0841	084	08	2	7.0	3	1	3	-2.36861584011843	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170212	http://eleganthomesinla.com/2017/02/12/minister-says-8-takfiri-terrorists-arrested-in-iran/
626595118	20170212	201702	2017	2017.1151	LEG	SENATOR						LEG			nai	NATIVE AMERICAN			nai						0	036	036	03	1	4.0	6	3	6	-3.38431190702262	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	20170212	http://www.heraldsun.com.au/news/world/russia-considering-handing-edward-snowden-to-the-us-as-a-gift-to-donald-trump/news-story/b071124cf3e97d41480518974982897d?nk=2b027b0c6c1994009ef956b6efdabfc9-1486856781
626595119	20170212	201702	2017	2017.1151	LEG	SENATOR						LEG			nai	NATIVE AMERICAN			nai						0	111	111	11	3	-2.0	6	3	6	-3.38431190702262	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	20170212	http://www.heraldsun.com.au/news/world/russia-considering-handing-edward-snowden-to-the-us-as-a-gift-to-donald-trump/news-story/b071124cf3e97d41480518974982897d?nk=2b027b0c6c1994009ef956b6efdabfc9-1486856781
626595120	20170212	201702	2017	2017.1151	LEG	SENATOR						LEG			nai	NATIVE AMERICAN			nai						0	190	190	19	4	-10.0	6	3	6	-3.38431190702262	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	20170212	http://www.heraldsun.com.au/news/world/russia-considering-handing-edward-snowden-to-the-us-as-a-gift-to-donald-trump/news-story/b071124cf3e97d41480518974982897d?nk=2b027b0c6c1994009ef956b6efdabfc9-1486856781
626595237	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								nai	NATIVE AMERICAN			nai						0	111	111	11	3	-2.0	4	2	4	-3.25038090401219	1	Mexico	MX	MX	23	-102	MX	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	20170212	http://www.heraldsun.com.au/news/world/russia-considering-handing-edward-snowden-to-the-us-as-a-gift-to-donald-trump/news-story/b071124cf3e97d41480518974982897d?nk=2b027b0c6c1994009ef956b6efdabfc9-1486856781
626595238	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								nai	NATIVE AMERICAN			nai						0	111	111	11	3	-2.0	4	2	4	-3.25038090401219	1	Mexico	MX	MX	23	-102	MX	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	20170212	http://www.heraldsun.com.au/news/world/russia-considering-handing-edward-snowden-to-the-us-as-a-gift-to-donald-trump/news-story/b071124cf3e97d41480518974982897d?nk=2b027b0c6c1994009ef956b6efdabfc9-1486856781
626595239	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								nai	NATIVE AMERICAN			nai						0	190	190	19	4	-10.0	4	2	4	-3.25038090401219	1	Mexico	MX	MX	23	-102	MX	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	20170212	http://www.heraldsun.com.au/news/world/russia-considering-handing-edward-snowden-to-the-us-as-a-gift-to-donald-trump/news-story/b071124cf3e97d41480518974982897d?nk=2b027b0c6c1994009ef956b6efdabfc9-1486856781
626595240	20170212	201702	2017	2017.1151	MEX	MEXICO	MEX								nai	NATIVE AMERICAN			nai						0	190	190	19	4	-10.0	4	2	4	-3.25038090401219	1	Mexico	MX	MX	23	-102	MX	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	2	Nevada, United States	US	USNV	38.4199	-117.122	NV	20170212	http://www.heraldsun.com.au/news/world/russia-considering-handing-edward-snowden-to-the-us-as-a-gift-to-donald-trump/news-story/b071124cf3e97d41480518974982897d?nk=2b027b0c6c1994009ef956b6efdabfc9-1486856781
626595291	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS															1	012	012	01	1	-0.4	60	9	60	-5.90063491664083	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170212	http://koin.com/2017/02/11/ap-fact-check-improv-week-at-the-white-house/
626595310	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	012	012	01	1	-0.4	40	9	40	-5.90063491664083	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://koin.com/2017/02/11/ap-fact-check-improv-week-at-the-white-house/
626595342	20170212	201702	2017	2017.1151	NGOCHR	HABITAT FOR HUMANITY				CHR		NGO			EDU	UNIVERSITY						EDU			0	036	036	03	1	4.0	1690	1	1690	0.50626966349706	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170212	http://gwdtoday.com/main.asp?SectionID=2&SubSectionID=27&TM=67507.07
626595346	20170212	201702	2017	2017.1151	NGOUSACHRCTH	CATHOLIC RELIEF SERVICES	USA			CHR	CTH	NGO			USAGOV	UNITED STATES	USA					GOV			0	051	051	05	1	3.4	12	3	12	-2.51035401974245	1	Syria	SY	SY	35	38	SY	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.catholicnewsagency.com/news/christian-groups-divided-over-safe-zones-for-syrian-refugees-73141/
626595859	20170212	201702	2017	2017.1151	USA	TENNESSEE	USA								CHR	CHRISTIAN				CHR					1	010	010	01	1	0.0	10	1	10	-2.94985250737463	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170212	http://theimmoralminority.blogspot.com/2017/02/during-town-hall-tennessee-teacher-uses.html
626595860	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								CHRPRO	METHODIST CHURCH				CHR	PRO				1	042	042	04	1	1.9	2	1	2	-3.66795366795367	3	Ferndale, Pennsylvania, United States	US	USPA	40.289	-78.9147	1174700	3	Ferndale, Pennsylvania, United States	US	USPA	40.289	-78.9147	1174700	3	Ferndale, Pennsylvania, United States	US	USPA	40.289	-78.9147	1174700	20170212	http://www.tribdem.com/news/still-a-great-neighborhood-surrounded-by-violence-moxham-residents-and/article_3569bac6-f066-11e6-a123-af287cd2cc6d.html
626595861	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								CHRPRO	METHODIST CHURCH				CHR	PRO				1	042	042	04	1	1.9	2	1	2	-3.66795366795367	3	Ferndale, Pennsylvania, United States	US	USPA	40.289	-78.9147	1174700	3	United Methodist Church, Pennsylvania, United States	US	USPA	39.8962	-76.1602	1207446	3	United Methodist Church, Pennsylvania, United States	US	USPA	39.8962	-76.1602	1207446	20170212	http://www.tribdem.com/news/still-a-great-neighborhood-surrounded-by-violence-moxham-residents-and/article_3569bac6-f066-11e6-a123-af287cd2cc6d.html
626596084	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						0	111	111	11	3	-2.0	2	1	2	-3.65217391304348	2	Florida, United States	US	USFL	27.8333	-81.717	FL	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	20170212	https://www.coolum-news.com.au/news/trumps-wall-suffers-enormous-cost-blowout/3142417/
626596085	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						0	111	111	11	3	-2.0	2	1	2	-3.65217391304348	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170212	https://www.coolum-news.com.au/news/trumps-wall-suffers-enormous-cost-blowout/3142417/
626596086	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						0	190	190	19	4	-10.0	2	1	2	-3.65217391304348	2	Florida, United States	US	USFL	27.8333	-81.717	FL	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170212	https://www.coolum-news.com.au/news/trumps-wall-suffers-enormous-cost-blowout/3142417/
626596087	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						0	190	190	19	4	-10.0	2	1	2	-3.65217391304348	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170212	https://www.coolum-news.com.au/news/trumps-wall-suffers-enormous-cost-blowout/3142417/
626596099	20170212	201702	2017	2017.1151	USAEDU	AUSTIN	USA					EDU			nai	NATIVE AMERICAN			nai						1	043	043	04	1	2.8	2	1	2	-1.36363636363636	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170212	http://www.heralddemocrat.com/news/20170211/austin-college-to-host-native-american-language-lecture
626596236	20170212	201702	2017	2017.1151	nai	NATIVE AMERICAN			nai																0	010	010	01	1	0.0	13	3	13	-3.38431190702262	3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	0							3	Pocahontas, Virginia, United States	US	USVA	37.3037	-81.3395	1493440	20170212	http://www.heraldsun.com.au/news/world/russia-considering-handing-edward-snowden-to-the-us-as-a-gift-to-donald-trump/news-story/b071124cf3e97d41480518974982897d?nk=2b027b0c6c1994009ef956b6efdabfc9-1486856781
626596237	20170212	201702	2017	2017.1151	nai	NATIVE AMERICAN			nai																0	010	010	01	1	0.0	2	1	2	-3.65217391304348	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170212	https://www.coolum-news.com.au/news/trumps-wall-suffers-enormous-cost-blowout/3142417/
626596238	20170212	201702	2017	2017.1151	nai	NATIVE AMERICAN			nai						USAEDU	AUSTIN	USA					EDU			1	042	042	04	1	1.9	6	1	6	-1.36363636363636	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170212	http://www.heralddemocrat.com/news/20170211/austin-college-to-host-native-american-language-lecture
626596730	20170212	201702	2017	2017.1151	CHR	CHRISTIAN				CHR															1	010	010	01	1	0.0	2	1	2	2.98804780876494	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170212	http://www.hollywoodreporter.com/news/christian-sirianos-message-runway-people-are-people-974792
626596731	20170212	201702	2017	2017.1151	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	010	010	01	1	0.0	6	1	6	2.98804780876494	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170212	http://www.hollywoodreporter.com/news/christian-sirianos-message-runway-people-are-people-974792
626596733	20170212	201702	2017	2017.1151	CHRCTH	POPE BENEDICT				CHR	CTH				USA	WASHINGTON	USA								0	010	010	01	1	0.0	8	1	8	1.72727272727273	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.sloveniatimes.com/frank-gorenc-from-slovenian-immigrant-to-four-star-general
626596734	20170212	201702	2017	2017.1151	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	4	4	-5.7801483049622	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170212	http://www.wausaudailyherald.com/story/news/2017/02/11/responding-uproar-duffy-clarifies-terror-remarks/97763952/
626596737	20170212	201702	2017	2017.1151	CHRCTH	POPE BENEDICT				CHR	CTH				USA	WASHINGTON	USA								0	042	042	04	1	1.9	6	1	6	1.72727272727273	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.sloveniatimes.com/frank-gorenc-from-slovenian-immigrant-to-four-star-general
626597701	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS															0	010	010	01	1	0.0	24	4	24	-5.7801483049622	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	0							2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170212	http://www.wausaudailyherald.com/story/news/2017/02/11/responding-uproar-duffy-clarifies-terror-remarks/97763952/
626597702	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS															1	120	120	12	3	-4.0	65	6	65	-3.45422192604251	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.foxnews.com/politics/2017/02/11/fourth-muslim-group-rejects-federal-grant-to-fight-extremism.html
626597703	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS															1	120	120	12	3	-4.0	34	8	34	-6.09449130234638	2	California, United States	US	USCA	36.17	-119.746	CA	0							2	California, United States	US	USCA	36.17	-119.746	CA	20170212	http://www.foxnews.com/politics/2017/02/11/fourth-muslim-group-rejects-federal-grant-to-fight-extremism.html
626597705	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS															1	172	172	17	4	-5.0	132	19	126	-4.11626544734726	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.khq.com/story/34482116/trump-says-he-might-give-travel-ban-a-tweak-or-a-makeover
626597706	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS															1	172	172	17	4	-5.0	48	8	48	-3.38415648327779	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170212	http://www.khq.com/story/34482116/trump-says-he-might-give-travel-ban-a-tweak-or-a-makeover
626597707	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS					CVL	VOTER						CVL			0	172	172	17	4	-5.0	3	1	3	-1.8202502844141	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170212	http://www.ktoo.org/2017/02/11/trump-voter-facebook-insulter-talk-person/
626597708	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS					GOV	PRESIDENT						GOV			0	172	172	17	4	-5.0	3	1	3	-1.8202502844141	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170212	http://www.ktoo.org/2017/02/11/trump-voter-facebook-insulter-talk-person/
626597709	20170212	201702	2017	2017.1151	MOS	ISLAMIC				MOS					UAF	MILITANT						UAF			1	051	051	05	1	3.4	20	4	20	-5.7801483049622	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170212	http://www.wausaudailyherald.com/story/news/2017/02/11/responding-uproar-duffy-clarifies-terror-remarks/97763952/
626597710	20170212	201702	2017	2017.1151	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								0	172	172	17	4	-5.0	8	2	8	-1.66113611852132	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170212	http://www.ktoo.org/2017/02/11/trump-voter-facebook-insulter-talk-person/
626597711	20170212	201702	2017	2017.1151	MOSCVL	MUSLIM				MOS		CVL													1	131	131	13	3	-5.8	6	1	6	-3.09446254071661	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	https://thetelegraph.com/opinion/96652/our-view-neither-side-can-call-ban-ruling-a-real-win-just-yet
626597713	20170212	201702	2017	2017.1151	MOSCVL	MUSLIM				MOS		CVL			CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	20	1	20	-1.54639175257732	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	20170212	http://www.bostonglobe.com/metro/2017/02/11/boston-mosque-local-demonstrators-show-solidarity/hlhrduFiXuzH2F1z0md4zL/story.html
626598151	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					0	020	020	02	1	3.0	20	1	20	-1.02605654387971	3	Modesto, California, United States	US	USCA	37.6391	-120.997	277609	3	Modesto, California, United States	US	USCA	37.6391	-120.997	277609	3	Modesto, California, United States	US	USCA	37.6391	-120.997	277609	20170212	http://www.catholicsentinel.org/main.asp?SectionID=2&TM=67304.12
626598154	20170212	201702	2017	2017.1151	USA	WASHINGTON	USA								CHRCTH	POPE BENEDICT				CHR	CTH				0	043	043	04	1	2.8	6	1	6	1.72727272727273	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.sloveniatimes.com/frank-gorenc-from-slovenian-immigrant-to-four-star-general
626598287	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					0	010	010	01	1	0.0	8	4	8	-5.7801483049622	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170212	http://www.wausaudailyherald.com/story/news/2017/02/11/responding-uproar-duffy-clarifies-terror-remarks/97763952/
626598288	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					0	010	010	01	1	0.0	8	4	8	-5.7801483049622	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC	33.8191	-80.9066	SC	20170212	http://www.wausaudailyherald.com/story/news/2017/02/11/responding-uproar-duffy-clarifies-terror-remarks/97763952/
626598289	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	120	120	12	3	-4.0	14	3	14	-3.84183419099214	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170212	http://www.foxnews.com/politics/2017/02/11/fourth-muslim-group-rejects-federal-grant-to-fight-extremism.html
626598290	20170212	201702	2017	2017.1151	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	4	1	4	-1.47058823529411	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170212	http://www.hawaiinewsnow.com/story/34482278/piers-morgan-jk-rowling-in-twitter-fight-over-politics
626601505	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	28	14	28	-2.18556597244069	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	3	North Carolina State University, North Carolina, United States	US	USNC	35.7871	-78.6725	991203	3	North Carolina State University, North Carolina, United States	US	USNC	35.7871	-78.6725	991203	20170212	http://www.mcclatchydc.com/news/politics-government/national-politics/article132152344.html
626601506	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	32	15	32	-2.1778520874302	3	North Carolina State University, North Carolina, United States	US	USNC	35.7871	-78.6725	991203	3	North Carolina State University, North Carolina, United States	US	USNC	35.7871	-78.6725	991203	3	North Carolina State University, North Carolina, United States	US	USNC	35.7871	-78.6725	991203	20170212	http://www.theeagle.com/news/nation/opposition-to-trump-hb-beef-up-moral-march-on-raleigh/article_3592aa73-2a89-5136-a7d2-1839a4fc0e0d.html
626602434	20170212	201702	2017	2017.1151	GOV	PRESIDENT						GOV			MOS	MUSLIM				MOS					1	172	172	17	4	-5.0	8	1	8	1.29870129870129	3	Brookdale, California, United States	US	USCA	37.1063	-122.106	1655847	3	Brookdale, California, United States	US	USCA	37.1063	-122.106	1655847	3	Brookdale, California, United States	US	USCA	37.1063	-122.106	1655847	20170212	http://brooklyn.news12.com/news/travel-ban-inspires-artist-to-speak-up-against-discrimination-1.13109164
626602629	20170212	201702	2017	2017.1151	JEW	JEWISH				JEW					REF	REFUGEE						REF			1	042	042	04	1	1.9	2	1	2	-0.72463768115942	3	Statue Of Liberty, New York, United States	US	USNY	40.689	-74.0443	1934644	3	Statue Of Liberty, New York, United States	US	USNY	40.689	-74.0443	1934644	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170212	http://www.godlikeproductions.com/forum1/message3449619/pg1
