647317766	20170417	201704	2017	2017.2932	USA	UNITED STATES	USA								CHRLDS	LATTER DAY SAINTS				CHR	LDS				1	046	046	04	1	7.0	4	1	4	-0.25188916876574	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170417	http://www.eonline.com/uk/news/843834/elizabeth-smart-shares-first-photo-of-baby-no-2-on-easter-sunday
647317767	20170417	201704	2017	2017.2932	USA	UNITED STATES	USA								CHRPRO117	SEVENTH DAY ADVENTIST CHURCH				CHR	PRO				0	036	036	03	1	4.0	8	1	8	0.0652315720808798	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20170417	http://www.gothamgazette.com/city/6874-the-week-ahead-in-new-york-politics-april-17
647317863	20170417	201704	2017	2017.2932	USA	UNITED STATES	USA								JEW	JEWISH				JEW					1	010	010	01	1	0.0	12	3	12	-0.30769230769231	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170417	http://www.greenwichtime.com/technology/businessinsider/article/Melissa-McCarthy-returns-to-SNL-as-Sean-Spicer-11077050.php
647317904	20170417	201704	2017	2017.2932	USA	AMERICAN	USA								SIK	SIKH				SIK					0	111	111	11	3	-2.0	4	1	4	-9.24608819345663	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170417	http://www.robinspost.com/news/politics-news/daily-politics-news/514900-politics-news-new-york-state-allots-1m-to-create-hate-crimes-task-force.html
647317935	20170417	201704	2017	2017.2932	USA	MONTANA	USA								nai	NATIVE AMERICAN			nai						1	010	010	01	1	0.0	6	1	6	-7.29166666666667	2	Montana, United States	US	USMT	46.9048	-110.326	MT	2	Montana, United States	US	USMT	46.9048	-110.326	MT	2	Montana, United States	US	USMT	46.9048	-110.326	MT	20170417	http://www.kbzk.com/story/35161581/man-stabbed-in-billings-incident-under-investigation
647317936	20170417	201704	2017	2017.2932	USA	UNITED STATES	USA								per	PERSIAN			per						0	090	090	09	2	-2.0	44	11	44	0.397019981032325	2	Maine, United States	US	USME	44.6074	-69.3977	ME	2	Maine, United States	US	USME	44.6074	-69.3977	ME	2	Maine, United States	US	USME	44.6074	-69.3977	ME	20170417	http://ktep.org/post/brave-new-workers-ex-construction-worker-builds-new-life-grooming-cats
647317997	20170417	201704	2017	2017.2932	USALEG	AMERICAN	USA					LEG			SIK	SIKH				SIK					0	111	111	11	3	-2.0	6	1	6	-9.24608819345663	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170417	http://www.robinspost.com/news/politics-news/daily-politics-news/514900-politics-news-new-york-state-allots-1m-to-create-hate-crimes-task-force.html
647318049	20170417	201704	2017	2017.2932	sco	SCOTTISH			sco						CHRLDS	LATTER DAY SAINTS				CHR	LDS				1	046	046	04	1	7.0	12	1	12	-0.25188916876574	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170417	http://www.eonline.com/uk/news/843834/elizabeth-smart-shares-first-photo-of-baby-no-2-on-easter-sunday
647318932	20170417	201704	2017	2017.2932	AFG	AFGHANISTAN	AFG								MOS	MUSLIM				MOS					1	051	051	05	1	3.4	2	1	2	-1.22050447518307	1	United States	US	US	38	-97	US	4	Jamiat, Zabol, Afghanistan	AF	AF28	32.2417	67.7136	-3377761	1	United States	US	US	38	-97	US	20170417	https://www.thenews.com.pk/print/199022-The-century-of-ulema-in-politics
647319118	20170417	201704	2017	2017.2932	CHR002	CONSERVATIVE CHRISTIANITY				CHR					CVL	THE POOR						CVL			0	043	043	04	1	2.8	11	2	11	-3.65768899676832	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	20170417	http://www.troyrecord.com/opinion/20170416/cynthia-tucker-alabamas-paragons-of-virtue-all-have-feet-of-clay
647319119	20170417	201704	2017	2017.2932	CHR002	CONSERVATIVE CHRISTIANITY				CHR					CVL	THE POOR						CVL			0	043	043	04	1	2.8	9	2	9	-3.65768899676832	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170417	http://www.troyrecord.com/opinion/20170416/cynthia-tucker-alabamas-paragons-of-virtue-all-have-feet-of-clay
647319124	20170417	201704	2017	2017.2932	CHRGOV	CHRISTIAN				CHR		GOV													0	020	020	02	1	3.0	812	114	812	-2.7646155715241	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	0							2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	20170417	http://www.ksby.com/story/35161124/arkansas-governor-says-execution-plan-just-part-of-the-job
647319125	20170417	201704	2017	2017.2932	CHRGOV	CHRISTIAN				CHR		GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	351	114	351	-2.75983206718647	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	20170417	http://www.ksby.com/story/35161124/arkansas-governor-says-execution-plan-just-part-of-the-job
647319246	20170417	201704	2017	2017.2932	CVL	THE POOR						CVL			CHR002	CONSERVATIVE CHRISTIANITY				CHR					0	042	042	04	1	1.9	20	2	20	-3.65768899676832	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	20170417	http://www.troyrecord.com/opinion/20170416/cynthia-tucker-alabamas-paragons-of-virtue-all-have-feet-of-clay
647319940	20170417	201704	2017	2017.2932	NRMRAC020	CREATIVITY				NRM					NRMRAC020EDU	CREATIVITY				NRM		EDU			0	080	080	08	2	5.0	6	1	6	3.79346680716544	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170417	http://www.dailyranger.com/./story.php?story_id=27630&headline=all-about-art-students-teacher-bring-eminence-to-pavillion
647320396	20170417	201704	2017	2017.2932	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					1	010	010	01	1	0.0	2	1	2	-2.61348005502063	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170417	http://www.rep-am.com/opinion/letters-opinion/2017/04/16/writers-religious-beliefs-do-not-empower-him-to-make-decisions-on-others-conduct/
647320398	20170417	201704	2017	2017.2932	USA	UNITED STATES	USA								CHRANG002	EPISCOPALIAN				CHR					1	051	051	05	1	3.4	4	2	4	1.5748031496063	3	Lincoln Park, Illinois, United States	US	USIL	41.9217	-87.6478	1772775	3	Lincoln Park, Illinois, United States	US	USIL	41.9217	-87.6478	1772775	3	Lincoln Park, Illinois, United States	US	USIL	41.9217	-87.6478	1772775	20170417	http://wgntv.com/2017/04/16/lincoln-park-church-celebrates-150-years-of-serving-chicago/
647320399	20170417	201704	2017	2017.2932	USA	UNITED STATES	USA								CHRANG002	EPISCOPALIAN				CHR					1	051	051	05	1	3.4	4	2	4	1.5748031496063	3	Lincoln Park, Illinois, United States	US	USIL	41.9217	-87.6478	1772775	3	Lincoln Park, Illinois, United States	US	USIL	41.9217	-87.6478	1772775	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170417	http://wgntv.com/2017/04/16/lincoln-park-church-celebrates-150-years-of-serving-chicago/
647320400	20170417	201704	2017	2017.2932	USA	UNITED STATES	USA								CHRANG002	EPISCOPALIAN				CHR					1	051	051	05	1	3.4	4	2	4	1.5748031496063	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Lincoln Park, Illinois, United States	US	USIL	41.9217	-87.6478	1772775	20170417	http://wgntv.com/2017/04/16/lincoln-park-church-celebrates-150-years-of-serving-chicago/
647321822	20170417	201704	2017	2017.2932											CHRCTH	BENEDICT XVI				CHR	CTH				0	043	043	04	1	2.8	6	2	6	-5.02406417112299	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170417	http://www.kmov.com/story/35160551/pope-francis-highlights-arms-trade-in-easter-sermon
647322025	20170417	201704	2017	2017.2932	ARG	ARGENTINE	ARG								CHRCTH	CATHOLIC				CHR	CTH				0	051	051	05	1	3.4	12	2	12	-5.02406417112299	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170417	http://www.kmov.com/story/35160551/pope-francis-highlights-arms-trade-in-easter-sermon
647322185	20170417	201704	2017	2017.2932	CHRCTH	CATHOLIC				CHR	CTH														1	017	017	01	1	0.0	4	1	4	-7.29023383768908	3	Peter Square, District of Columbia, United States	US	USDC	38.9029	-77.0622	528828	0							3	Peter Square, District of Columbia, United States	US	USDC	38.9029	-77.0622	528828	20170417	http://hosted.ap.org/dynamic/stories/E/EU_REL_VATICAN_EASTER?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-04-16-19-58-06
647322186	20170417	201704	2017	2017.2932	CHRCTH	BENEDICT XVI				CHR	CTH														0	042	042	04	1	1.9	6	2	6	-5.02406417112299	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170417	http://www.kmov.com/story/35160551/pope-francis-highlights-arms-trade-in-easter-sermon
647322189	20170417	201704	2017	2017.2932	CHRCTH	CATHOLIC				CHR	CTH														1	130	130	13	3	-4.4	4	1	4	-7.29023383768908	3	Peter Square, District of Columbia, United States	US	USDC	38.9029	-77.0622	528828	0							3	Peter Square, District of Columbia, United States	US	USDC	38.9029	-77.0622	528828	20170417	http://hosted.ap.org/dynamic/stories/E/EU_REL_VATICAN_EASTER?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-04-16-19-58-06
647322190	20170417	201704	2017	2017.2932	CHRCTH	CATHOLICISM				CHR	CTH				EDU	SCHOOL						EDU			0	020	020	02	1	3.0	10	1	10	-1.30486358244365	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	20170417	http://www.nvdaily.com/opinion/2017/04/george-f-will-a-case-for-preventing-childrens-scrapped-knees/
647322193	20170417	201704	2017	2017.2932	CHRCTH	THE POPE				CHR	CTH				USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-7.29023383768908	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Peter Square, District of Columbia, United States	US	USDC	38.9029	-77.0622	528828	3	Peter Square, District of Columbia, United States	US	USDC	38.9029	-77.0622	528828	20170417	http://hosted.ap.org/dynamic/stories/E/EU_REL_VATICAN_EASTER?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-04-16-19-58-06
647322194	20170417	201704	2017	2017.2932	CHRCTH	BENEDICT XVI				CHR	CTH				VAT	VATICAN	VAT								0	042	042	04	1	1.9	6	2	6	-5.02406417112299	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170417	http://www.kmov.com/story/35160551/pope-francis-highlights-arms-trade-in-easter-sermon
647322195	20170417	201704	2017	2017.2932	CHRGOV	CHRISTIAN				CHR		GOV													0	020	020	02	1	3.0	1	1	1	-3.36842105263157	3	Boulder County, Colorado, United States	US	USCO	40.0833	-105.351	198122	0							3	Boulder County, Colorado, United States	US	USCO	40.0833	-105.351	198122	20170417	https://www.washingtonpost.com/national/arkansas-governor-discusses-plans-to-execute-8-people-in-11-days/2017/04/16/05b39ea8-22ea-11e7-a1b3-faff0034e2de_story.html
647322196	20170417	201704	2017	2017.2932	CHRGOV	CHRISTIAN				CHR		GOV													0	020	020	02	1	3.0	6	1	6	-3.36842105263157	3	Good Shepherd Lutheran Church, Colorado, United States	US	USCO	39.7025	-105.024	2112252	0							3	Good Shepherd Lutheran Church, Colorado, United States	US	USCO	39.7025	-105.024	2112252	20170417	https://www.washingtonpost.com/national/arkansas-governor-discusses-plans-to-execute-8-people-in-11-days/2017/04/16/05b39ea8-22ea-11e7-a1b3-faff0034e2de_story.html
647322197	20170417	201704	2017	2017.2932	CHRGOV	CHRISTIAN				CHR		GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-3.36842105263157	3	Boulder County, Colorado, United States	US	USCO	40.0833	-105.351	198122	3	Boulder County, Colorado, United States	US	USCO	40.0833	-105.351	198122	3	Boulder County, Colorado, United States	US	USCO	40.0833	-105.351	198122	20170417	https://www.washingtonpost.com/national/arkansas-governor-discusses-plans-to-execute-8-people-in-11-days/2017/04/16/05b39ea8-22ea-11e7-a1b3-faff0034e2de_story.html
647322198	20170417	201704	2017	2017.2932	CHRGOV	CHRISTIAN				CHR		GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-3.36842105263157	3	Good Shepherd Lutheran Church, Colorado, United States	US	USCO	39.7025	-105.024	2112252	3	Good Shepherd Lutheran Church, Colorado, United States	US	USCO	39.7025	-105.024	2112252	3	Good Shepherd Lutheran Church, Colorado, United States	US	USCO	39.7025	-105.024	2112252	20170417	https://www.washingtonpost.com/national/arkansas-governor-discusses-plans-to-execute-8-people-in-11-days/2017/04/16/05b39ea8-22ea-11e7-a1b3-faff0034e2de_story.html
647322582	20170417	201704	2017	2017.2932	GOV	GOVERNMENT						GOV			MOS	MUSLIM				MOS					0	090	090	09	2	-2.0	6	1	6	-0.97493036211699	3	Blacksburg, Virginia, United States	US	USVA	37.8187	-79.3192	1481840	3	Blacksburg, Virginia, United States	US	USVA	37.8187	-79.3192	1481840	3	Blacksburg, Virginia, United States	US	USVA	37.8187	-79.3192	1481840	20170417	http://www.collegiatetimes.com/opinion/op-ed-new-ethnicity-marker-polarizes-arab-american-community/article_0546f396-1f13-11e7-bf39-0b9cb7040287.html
647322583	20170417	201704	2017	2017.2932	GOV	GOVERNMENT						GOV			MOS	MUSLIM				MOS					0	090	090	09	2	-2.0	4	1	4	-0.97493036211699	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170417	http://www.collegiatetimes.com/opinion/op-ed-new-ethnicity-marker-polarizes-arab-american-community/article_0546f396-1f13-11e7-bf39-0b9cb7040287.html
647323053	20170417	201704	2017	2017.2932	MIL	MILITARY						MIL			CHRPRO210	LUTHERAN				CHR	PRO				1	070	070	07	2	7.0	2	1	2	2.42825607064017	3	Indiantown Gap, Pennsylvania, United States	US	USPA	40.4434	-76.6011	1177803	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170417	http://www.norwalkreflector.com/Obituary/2017/04/16/Hannah-Marguerite-Tussey.html
647323100	20170417	201704	2017	2017.2932	MOS	MUSLIM				MOS					MOSEDU	MUSLIM				MOS		EDU			1	051	051	05	1	3.4	2	1	2	-0.97493036211699	3	Blacksburg, Virginia, United States	US	USVA	37.8187	-79.3192	1481840	3	Blacksburg, Virginia, United States	US	USVA	37.8187	-79.3192	1481840	3	Blacksburg, Virginia, United States	US	USVA	37.8187	-79.3192	1481840	20170417	http://www.collegiatetimes.com/opinion/op-ed-new-ethnicity-marker-polarizes-arab-american-community/article_0546f396-1f13-11e7-bf39-0b9cb7040287.html
647323572	20170417	201704	2017	2017.2932	USA	PENNSYLVANIA	USA								CHRPRO210	LUTHERAN				CHR	PRO				1	070	070	07	2	7.0	1	1	1	2.42825607064017	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170417	http://www.norwalkreflector.com/Obituary/2017/04/16/Hannah-Marguerite-Tussey.html
647323573	20170417	201704	2017	2017.2932	USA	PENNSYLVANIA	USA								CHRPRO210	LUTHERAN				CHR	PRO				1	070	070	07	2	7.0	1	1	1	2.42825607064017	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170417	http://www.norwalkreflector.com/Obituary/2017/04/16/Hannah-Marguerite-Tussey.html
647323751	20170417	201704	2017	2017.2932	USA	AMERICAN	USA								nep	NEPALI			nep						1	051	051	05	1	3.4	5	3	5	2.89597778398833	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170417	http://www.dailycamera.com/news/boulder/ci_30925774/local-nepalese-community-celebrates-nepal-new-year-boulder
647323753	20170417	201704	2017	2017.2932	USA	AMERICAN	USA								nep	NEPALI			nep						1	051	051	05	1	3.4	1	1	1	2.73752012882448	1	Nepal	NP	NP	28	84	NP	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20170417	http://www.dailycamera.com/news/boulder/ci_30925774/local-nepalese-community-celebrates-nepal-new-year-boulder
647323756	20170417	201704	2017	2017.2932	USA	UNITED STATES	USA								scn	SICILIAN			scn						0	042	042	04	1	1.9	60	1	40	4.11061285500747	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170417	http://my.tvguide.co.uk/channellisting.asp?ch=596&cTime=4/17/2017%201:00:00%20AM&thisTime=&thisDay=
647323817	20170417	201704	2017	2017.2932	USAMIL	UNITED STATES	USA					MIL			CHRPRO210	LUTHERAN				CHR	PRO				1	070	070	07	2	7.0	3	1	3	2.42825607064017	3	Indiantown Gap, Pennsylvania, United States	US	USPA	40.4434	-76.6011	1177803	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170417	http://www.norwalkreflector.com/Obituary/2017/04/16/Hannah-Marguerite-Tussey.html
647323818	20170417	201704	2017	2017.2932	USAMIL	UNITED STATES	USA					MIL			CHRPRO210	LUTHERAN				CHR	PRO				1	070	070	07	2	7.0	2	1	2	2.42825607064017	3	Indiantown Gap, Pennsylvania, United States	US	USPA	40.4434	-76.6011	1177803	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170417	http://www.norwalkreflector.com/Obituary/2017/04/16/Hannah-Marguerite-Tussey.html
647323819	20170417	201704	2017	2017.2932	USAMIL	UNITED STATES	USA					MIL			CHRPRO210	LUTHERAN				CHR	PRO				1	070	070	07	2	7.0	1	1	1	2.42825607064017	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170417	http://www.norwalkreflector.com/Obituary/2017/04/16/Hannah-Marguerite-Tussey.html
647323820	20170417	201704	2017	2017.2932	VAT	VATICAN	VAT								CHRCTH	BENEDICT XVI				CHR	CTH				0	043	043	04	1	2.8	6	2	6	-5.02406417112299	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170417	http://www.kmov.com/story/35160551/pope-francis-highlights-arms-trade-in-easter-sermon
647323830	20170417	201704	2017	2017.2932	nai	NATIVE AMERICAN			nai																0	060	060	06	2	6.0	4	2	4	-1.49253731343283	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	0							2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	20170417	http://www.ledger-enquirer.com/news/business/article144799394.html
647323831	20170417	201704	2017	2017.2932	nai	NATIVE AMERICAN			nai																0	070	070	07	2	7.0	4	2	4	-1.49253731343283	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	0							2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	20170417	http://www.ledger-enquirer.com/news/business/article144799394.html
647323832	20170417	201704	2017	2017.2932	nai	NATIVE AMERICAN			nai						USA	UNITED STATES	USA								0	060	060	06	2	6.0	4	2	4	-1.49253731343283	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD	44.2853	-99.4632	SD	20170417	http://www.ledger-enquirer.com/news/business/article144799394.html
