639183765	20170322	201703	2017	2017.2247	GBR	BRITISH	GBR																		1	040	040	04	1	1.0	21	21	21	-3.9814321846482	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170322	http://www.newswest9.com/story/34959700/no-new-threat-led-to-airline-laptop-limits-officials-say
639183766	20170322	201703	2017	2017.2247	GBR	BRITISH	GBR																		1	040	040	04	1	1.0	15	15	15	-4.07481103287597	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.staradvertiser.com/2017/03/21/business/business-breaking/no-new-threat-led-to-airline-laptop-limits-officials-say/
639183769	20170322	201703	2017	2017.2247	GBR	BRITISH	GBR																		1	040	040	04	1	1.0	14	7	14	-4.28929482598878	1	United Kingdom	UK	UK	54	-2	UK	0							2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	20170322	http://wfla.com/2017/03/21/no-new-threat-led-to-airline-laptop-limits-officials-say/
639183799	20170322	201703	2017	2017.2247	GBR	UNITED KINGDOM	GBR								BUS	BUSINESS						BUS			1	172	172	17	4	-5.0	1	1	1	-4.26638917793964	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	1	United Kingdom	UK	UK	54	-2	UK	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	20170322	http://www.telegraphherald.com/ap/business/article_841c18bc-f3d9-5e02-8d9b-fd3211d19c14.html
639183870	20170322	201703	2017	2017.2247	GBR	BRITISH	GBR								USA	AMERICAN	USA								1	040	040	04	1	1.0	336	50	336	-4.00856240292936	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.fox5vegas.com/story/34959700/no-new-threat-led-to-airline-laptop-limits-officials-say
639183871	20170322	201703	2017	2017.2247	GBR	BRITISH	GBR								USA	AMERICAN	USA								1	040	040	04	1	1.0	8	1	8	-3.95371263259402	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	Washington, United States	US	USWA	47.3917	-121.571	WA	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.newswest9.com/story/34959700/no-new-threat-led-to-airline-laptop-limits-officials-say
639183872	20170322	201703	2017	2017.2247	GBR	BRITISH	GBR								USA	AMERICAN	USA								1	040	040	04	1	1.0	165	19	165	-4.63161012890058	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170322	http://wfla.com/2017/03/21/no-new-threat-led-to-airline-laptop-limits-officials-say/
639183873	20170322	201703	2017	2017.2247	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	042	042	04	1	1.9	6	3	6	-3.34678267081667	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Yemen	YM	YM	15	48	YM	20170322	http://www.swissinfo.ch/eng/u-s---britain-curb-electronics-on-flights-from-middle-east--north-africa/43045012
639184088	20170322	201703	2017	2017.2247	GOV	AUDITOR GENERAL						GOV			CAN	ONTARIO	CAN								1	036	036	03	1	4.0	87	18	87	-0.535412551223708	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170322	http://www.theprogress.com/national/416756273.html
639184270	20170322	201703	2017	2017.2247	GOV	SECRETARY OF STATE						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	0.70921985815602	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170322	https://contacto-latino.com/en/news/201403/106593567/a-test-for-tillerson-and-for-us-strategy-on-isis-new-york-times/
639184271	20170322	201703	2017	2017.2247	GOV	SECRETARY OF STATE						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	0.70921985815602	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170322	https://contacto-latino.com/en/news/201403/106593567/a-test-for-tillerson-and-for-us-strategy-on-isis-new-york-times/
639184272	20170322	201703	2017	2017.2247	GOV	SECRETARY OF STATE						GOV			USA	NEW YORK	USA								1	040	040	04	1	1.0	7	1	7	0.70921985815602	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170322	https://contacto-latino.com/en/news/201403/106593567/a-test-for-tillerson-and-for-us-strategy-on-isis-new-york-times/
639184273	20170322	201703	2017	2017.2247	GOV	SECRETARY OF STATE						GOV			USA	NEW YORK	USA								1	040	040	04	1	1.0	1	1	1	0.70921985815602	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170322	https://contacto-latino.com/en/news/201403/106593567/a-test-for-tillerson-and-for-us-strategy-on-isis-new-york-times/
639184451	20170322	201703	2017	2017.2247	IGOEUREEC	THE EU	EUR	EEC				IGO			USA	UNITED STATES	USA								0	012	012	01	1	-0.4	1	1	1	1.30378096479792	4	Waterloo, Ontario, Canada	CA	CA08	43.4667	-80.5333	-575624	1	United States	US	US	38	-97	US	4	Waterloo, Ontario, Canada	CA	CA08	43.4667	-80.5333	-575624	20170322	http://www.cbc.ca/news/politics/canada-eu-trade-deal-leadership-malmstrom-1.4034384
639184592	20170322	201703	2017	2017.2247	IRQ	IRAQI	IRQ								MEXREB	MEXICO	MEX					REB			0	015	015	01	1	0.0	85	54	85	-6.98918761918429	1	United Kingdom	UK	UK	54	-2	UK	3	Bismarck, Illinois, United States	US	USIL	40.2639	-87.6081	424535	3	Bismarck, Illinois, United States	US	USIL	40.2639	-87.6081	424535	20170322	http://www.abc-7.com/story/34963314/dakota-access-pipeline-vandalism-highlights-sabotage-risks
639184955	20170322	201703	2017	2017.2247	JUDJUD	APPEALS COURT						JUD	JUD		MEX	MEXICO	MEX								0	051	051	05	1	3.4	4	1	4	-0.605909005865075	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170322	http://theweek.com/speedreads/687486/disney-slapped-copyright-infringement-lawsuit-over-oscarwinning-animated-film-zootopia
639185185	20170322	201703	2017	2017.2247	LEG	SENATOR						LEG			SPY	INTELLIGENCE COMMUNITY						SPY			1	040	040	04	1	1.0	8	2	8	-3.26856783115954	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.swissinfo.ch/eng/u-s---britain-curb-electronics-on-flights-from-middle-east--north-africa/43045012
639185370	20170322	201703	2017	2017.2247	MED	NEWSPAPER						MED			USA	AMERICAN	USA								1	010	010	01	1	0.0	1	1	1	-3.57142857142857	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	1	India	IN	IN	20	77	IN	20170322	http://dailytimes.com.pk/opinion/22-Mar-17/the-journey-from-extremism-to-tolerance
639185371	20170322	201703	2017	2017.2247	MED	NEWSPAPER						MED			USA	AMERICAN	USA								1	010	010	01	1	0.0	4	1	4	-3.57142857142857	1	India	IN	IN	20	77	IN	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170322	http://dailytimes.com.pk/opinion/22-Mar-17/the-journey-from-extremism-to-tolerance
639185413	20170322	201703	2017	2017.2247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	010	010	01	1	0.0	34	16	34	-0.707338983662264	1	Mexico	MX	MX	23	-102	MX	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	20170322	http://abc30.com/news/scotus-nominee-says-trump-attacks-on-federal-judges-disheartening/1810885/
639185414	20170322	201703	2017	2017.2247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	013	013	01	1	0.4	30	14	30	-0.725502664518865	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	20170322	http://abc30.com/news/scotus-nominee-says-trump-attacks-on-federal-judges-disheartening/1810885/
639185415	20170322	201703	2017	2017.2247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	013	013	01	1	0.4	30	14	30	-0.725502664518865	1	Mexico	MX	MX	23	-102	MX	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170322	http://abc30.com/news/scotus-nominee-says-trump-attacks-on-federal-judges-disheartening/1810885/
639185416	20170322	201703	2017	2017.2247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	020	020	02	1	3.0	34	16	34	-0.707338983662264	1	Mexico	MX	MX	23	-102	MX	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	20170322	http://abc30.com/news/scotus-nominee-says-trump-attacks-on-federal-judges-disheartening/1810885/
639185554	20170322	201703	2017	2017.2247	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	172	172	17	4	-5.0	4	2	4	-1.53517752856895	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170322	http://interaksyon.com/article/137908/us-pulls-out-of-inter-american-rights-hearing-on-trump-anti-immigrant-orders
639186063	20170322	201703	2017	2017.2247	SPY	INTELLIGENCE OPERATION						SPY													0	040	040	04	1	1.0	672	36	672	-4.00236930031354	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.fox5vegas.com/story/34959700/no-new-threat-led-to-airline-laptop-limits-officials-say
639186064	20170322	201703	2017	2017.2247	SPY	INTELLIGENCE OPERATION						SPY													0	040	040	04	1	1.0	276	14	276	-4.6208979898812	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	United Kingdom	UK	UK	54	-2	UK	20170322	http://wfla.com/2017/03/21/no-new-threat-led-to-airline-laptop-limits-officials-say/
639186065	20170322	201703	2017	2017.2247	SPY	INTELLIGENCE OPERATION						SPY													0	040	040	04	1	1.0	10	1	10	-3.95371263259402	2	Washington, United States	US	USWA	47.3917	-121.571	WA	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.newswest9.com/story/34959700/no-new-threat-led-to-airline-laptop-limits-officials-say
639186079	20170322	201703	2017	2017.2247	SPY	INTELLIGENCE COMMUNITY						SPY			LEG	SENATOR						LEG			1	112	112	11	3	-2.0	4	2	4	-3.26856783115954	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.swissinfo.ch/eng/u-s---britain-curb-electronics-on-flights-from-middle-east--north-africa/43045012
639186080	20170322	201703	2017	2017.2247	SPY	INTELLIGENCE COMMUNITY						SPY			LEG	SENATOR						LEG			1	112	112	11	3	-2.0	2	2	2	-3.26856783115954	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170322	http://www.swissinfo.ch/eng/u-s---britain-curb-electronics-on-flights-from-middle-east--north-africa/43045012
639186693	20170322	201703	2017	2017.2247	USA	AMERICAN	USA																		1	172	172	17	4	-5.0	21	21	21	-3.9814321846482	3	Dallas, Texas, United States	US	USTX	32.7831	-96.8067	1380944	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.newswest9.com/story/34959700/no-new-threat-led-to-airline-laptop-limits-officials-say
639186696	20170322	201703	2017	2017.2247	USA	AMERICAN	USA																		1	172	172	17	4	-5.0	12	5	12	-4.66664512967687	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	United Kingdom	UK	UK	54	-2	UK	20170322	http://www.telegraphherald.com/ap/business/article_841c18bc-f3d9-5e02-8d9b-fd3211d19c14.html
639186699	20170322	201703	2017	2017.2247	USA	AMERICAN	USA																		1	172	172	17	4	-5.0	6	6	6	-4.29311243399696	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	0							1	United Kingdom	UK	UK	54	-2	UK	20170322	http://wfla.com/2017/03/21/no-new-threat-led-to-airline-laptop-limits-officials-say/
639186781	20170322	201703	2017	2017.2247	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	172	172	17	4	-5.0	1	1	1	-2.31707317073171	1	China	CH	CH	35	105	CH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170322	http://www.crainscleveland.com/article/20170321/NEWS/170329925/lighting-company-tcp-international-sues-its-former-ceo
639186790	20170322	201703	2017	2017.2247	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	192	192	19	4	-9.5	18	9	18	-3.73537570833435	3	Waynesboro, Virginia, United States	US	USVA	38.0685	-78.8895	1500288	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170322	http://www.sfgate.com/news/crime/article/Civil-suit-in-long-running-same-sex-custody-case-11017463.php
639186792	20170322	201703	2017	2017.2247	USA	VIRGINIA	USA								CAN	CANADA	CAN								1	192	192	19	4	-9.5	17	9	17	-3.73537570833435	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170322	http://www.sfgate.com/news/crime/article/Civil-suit-in-long-running-same-sex-custody-case-11017463.php
639186794	20170322	201703	2017	2017.2247	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	046	046	04	1	7.0	90	41	88	-1.24953664780553	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170322	https://www.msn.com/en-us/news/world/afghanistan-wants-more-us-help-in-fight-against-taliban-is/ar-BByyRDQ
639186958	20170322	201703	2017	2017.2247	USA	AMERICAN	USA								GBR	BRITISH	GBR								1	040	040	04	1	1.0	340	51	340	-3.9988311611196	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.fox5vegas.com/story/34959700/no-new-threat-led-to-airline-laptop-limits-officials-say
639186959	20170322	201703	2017	2017.2247	USA	AMERICAN	USA								GBR	BRITISH	GBR								1	040	040	04	1	1.0	165	19	165	-4.63161012890058	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170322	http://wfla.com/2017/03/21/no-new-threat-led-to-airline-laptop-limits-officials-say/
639186960	20170322	201703	2017	2017.2247	USA	AMERICAN	USA								GBR	BRITISH	GBR								1	040	040	04	1	1.0	8	1	8	-3.95371263259402	2	Washington, United States	US	USWA	47.3917	-121.571	WA	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170322	http://www.newswest9.com/story/34959700/no-new-threat-led-to-airline-laptop-limits-officials-say
639186961	20170322	201703	2017	2017.2247	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	6	3	6	-3.34678267081667	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	Yemen	YM	YM	15	48	YM	20170322	http://www.swissinfo.ch/eng/u-s---britain-curb-electronics-on-flights-from-middle-east--north-africa/43045012
639186984	20170322	201703	2017	2017.2247	USA	UNITED STATES	USA								GOV	SECRETARY OF STATE						GOV			1	040	040	04	1	1.0	1	1	1	0.70921985815602	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170322	https://contacto-latino.com/en/news/201403/106593567/a-test-for-tillerson-and-for-us-strategy-on-isis-new-york-times/
639186985	20170322	201703	2017	2017.2247	USA	UNITED STATES	USA								GOV	SECRETARY OF STATE						GOV			1	040	040	04	1	1.0	1	1	1	0.70921985815602	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170322	https://contacto-latino.com/en/news/201403/106593567/a-test-for-tillerson-and-for-us-strategy-on-isis-new-york-times/
639186993	20170322	201703	2017	2017.2247	USA	NEW YORK	USA								GOV	SECRETARY OF STATE						GOV			1	040	040	04	1	1.0	7	1	7	0.70921985815602	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170322	https://contacto-latino.com/en/news/201403/106593567/a-test-for-tillerson-and-for-us-strategy-on-isis-new-york-times/
