616615652	20170113	201701	2017	2017.0356	CHN	CHINA	CHN								USA	WASHINGTON	USA								1	030	030	03	1	4.0	17	8	17	-4.36720627327085	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170113	http://news-sentinel.com/news/us-and-world/Trump-State-pick-irks-Beijing--muddles-policy-on-S-China-Sea
616615653	20170113	201701	2017	2017.0356	CHN	CHINA	CHN								USA	WASHINGTON	USA								1	030	030	03	1	4.0	27	19	27	-3.52960831449376	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170113	http://news-sentinel.com/news/us-and-world/Trump-State-pick-irks-Beijing--muddles-policy-on-S-China-Sea
616615658	20170113	201701	2017	2017.0356	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	138	138	13	3	-7.0	4	4	4	-4.65884129791199	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170113	http://www.couriermail.com.au/news/world/beijing-will-be-barred-from-its-south-china-sea-fortresses-says-incoming-us-secretary-of-state-rex-tillerson/news-story/a43aa2f0bf14303e099d12bf1c9952bd?nk=9f4d35425548cdfb878ba6a237b74ab2-1484264869
616615662	20170113	201701	2017	2017.0356	CHNGOV	CHINA	CHN					GOV			USA	WASHINGTON	USA								1	030	030	03	1	4.0	69	15	69	-3.58601596872505	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170113	http://news-sentinel.com/news/us-and-world/Trump-State-pick-irks-Beijing--muddles-policy-on-S-China-Sea
616616392	20170113	201701	2017	2017.0356	ELI	RETIRED						ELI			USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	-3.11284046692607	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170113	http://www.japantimes.co.jp/news/2017/01/13/world/politics-diplomacy-world/pentagon-nominee-differs-trump-says-putin-trying-break-nato-sees-china-iran-also-threats/
616616451	20170113	201701	2017	2017.0356	EUR	EUROPEAN	EUR																		1	020	020	02	1	3.0	198	33	198	-0.796606982695663	1	India	IN	IN	20	77	IN	0							1	United States	US	US	38	-97	US	20170113	http://www.860utahsbigtalker.com/news/nutella-defends-its-use-of-palm-oil-deemed-a-potential-health-concern/
616616565	20170113	201701	2017	2017.0356	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	9	4	9	-0.524256835288267	1	United Kingdom	UK	UK	54	-2	UK	0							2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20170113	http://1049maxcountry.com/abc_health/gay-man-documents-protest-over-fda-blood-donation-policy-abcid35843622/
616616570	20170113	201701	2017	2017.0356	GBR	UNITED KINGDOM	GBR																		1	017	017	01	1	0.0	2	1	2	1.46252285191956	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							1	United Kingdom	UK	UK	54	-2	UK	20170113	http://pleasekillme.com/steve-jones-on-if-the-sex-pistols-couldve-ended-up-like-u2/
616616581	20170113	201701	2017	2017.0356	GBR	UNITED KINGDOM	GBR																		0	070	070	07	2	7.0	9	3	9	-0.93499731430766	1	United Kingdom	UK	UK	54	-2	UK	0							2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20170113	http://1049maxcountry.com/abc_health/gay-man-documents-protest-over-fda-blood-donation-policy-abcid35843622/
616616584	20170113	201701	2017	2017.0356	GBR	UNITED KINGDOM	GBR																		1	084	084	08	2	7.0	2	1	2	1.46252285191956	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	0							1	United Kingdom	UK	UK	54	-2	UK	20170113	http://pleasekillme.com/steve-jones-on-if-the-sex-pistols-couldve-ended-up-like-u2/
616616622	20170113	201701	2017	2017.0356	GBR	BRITAIN	GBR								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	051	051	05	1	3.4	2	1	2	0.46801872074883	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	20170113	http://www.japantimes.co.jp/news/2017/01/13/world/politics-diplomacy-world/french-far-right-leader-le-pen-seen-trump-tower-meetings-president-elect-denied/
616616632	20170113	201701	2017	2017.0356	GBR	LONDON	GBR								MED	PRESS ASSOCIATION						MED			1	013	013	01	1	0.4	70	35	70	6.25936797672725	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170113	http://www.dudleynews.co.uk/news/national/15020581.Ryan_Gosling_hopes_La_La_Land_sparks_revival_of_Hollywood_musicals/
616616635	20170113	201701	2017	2017.0356	GBR	LONDON	GBR								MED	PRESS ASSOCIATION						MED			1	043	043	04	1	2.8	70	35	70	6.25936797672725	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170113	http://www.dudleynews.co.uk/news/national/15020581.Ryan_Gosling_hopes_La_La_Land_sparks_revival_of_Hollywood_musicals/
616616652	20170113	201701	2017	2017.0356	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								1	090	090	09	2	-2.0	1	1	1	-2.53748558246828	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	1	Russia	RS	RS	60	100	RS	20170113	https://www.nytimes.com/2017/01/12/briefing/donald-trump-san-diego-chargers.html
616616869	20170113	201701	2017	2017.0356	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								0	040	040	04	1	1.0	2	1	2	-0.80738177623991	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170113	http://www.latimes.com/la-fg-taiwan-china-tensions-20170112-story.html
616616870	20170113	201701	2017	2017.0356	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								0	040	040	04	1	1.0	2	1	2	-0.80738177623991	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170113	http://www.latimes.com/la-fg-taiwan-china-tensions-20170112-story.html
616616914	20170113	201701	2017	2017.0356	GOV	PRESIDENT						GOV			EUR	EUROPE	EUR								0	012	012	01	1	-0.4	1	1	1	-1.83284457478006	4	Dalian, Liaoning, China	CH	CH19	38.9122	121.602	-1901835	1	United States	US	US	38	-97	US	4	Dalian, Liaoning, China	CH	CH19	38.9122	121.602	-1901835	20170113	http://europe.chinadaily.com.cn/epaper/2017-01/13/content_27941571.htm
616616915	20170113	201701	2017	2017.0356	GOV	PRESIDENT						GOV			EUR	EUROPE	EUR								0	012	012	01	1	-0.4	1	1	1	-1.83284457478006	1	United States	US	US	38	-97	US	4	Dalian, Liaoning, China	CH	CH19	38.9122	121.602	-1901835	1	United States	US	US	38	-97	US	20170113	http://europe.chinadaily.com.cn/epaper/2017-01/13/content_27941571.htm
616617045	20170113	201701	2017	2017.0356	GOV	PRESIDENT						GOV			USA	THE US	USA								0	0356	035	03	1	7.0	4	1	4	-1.83284457478006	1	United States	US	US	38	-97	US	4	Dalian, Liaoning, China	CH	CH19	38.9122	121.602	-1901835	4	Dalian, Liaoning, China	CH	CH19	38.9122	121.602	-1901835	20170113	http://europe.chinadaily.com.cn/epaper/2017-01/13/content_27941571.htm
616617077	20170113	201701	2017	2017.0356	GOV	PRESIDENT						GOV			USA	THE US	USA								0	0874	087	08	2	10.0	4	1	4	-1.83284457478006	1	United States	US	US	38	-97	US	4	Dalian, Liaoning, China	CH	CH19	38.9122	121.602	-1901835	4	Dalian, Liaoning, China	CH	CH19	38.9122	121.602	-1901835	20170113	http://europe.chinadaily.com.cn/epaper/2017-01/13/content_27941571.htm
616618027	20170113	201701	2017	2017.0356	MED	SPOKESMAN						MED			USA	NEW YORK	USA								1	026	026	02	1	4.0	2	1	2	0.46801872074883	1	Mexico	MX	MX	23	-102	MX	3	Trump Tower, New York, United States	US	USNY	40.7625	-73.9744	2083283	1	Mexico	MX	MX	23	-102	MX	20170113	http://www.japantimes.co.jp/news/2017/01/13/world/politics-diplomacy-world/french-far-right-leader-le-pen-seen-trump-tower-meetings-president-elect-denied/
616618029	20170113	201701	2017	2017.0356	MED	SPOKESMAN						MED			USA	NEW YORK	USA								1	026	026	02	1	4.0	6	1	6	0.46801872074883	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Mexico	MX	MX	23	-102	MX	20170113	http://www.japantimes.co.jp/news/2017/01/13/world/politics-diplomacy-world/french-far-right-leader-le-pen-seen-trump-tower-meetings-president-elect-denied/
616618055	20170113	201701	2017	2017.0356	MEX	MEXICO	MEX																		0	080	080	08	2	5.0	1	1	1	-3.1328320802005	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170113	http://mumbaimirror.indiatimes.com/mumbai/cover-story/bizman-arrested-for-forging-shelleys-hotel-papers/articleshow/56508811.cms
616618065	20170113	201701	2017	2017.0356	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	100	100	10	3	-5.0	8	2	8	0	1	Mexico	MX	MX	23	-102	MX	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	20170113	http://www.kait8.com/story/34249599/hcsi-to-hold-dual-citizenship-event-for-children
616618093	20170113	201701	2017	2017.0356	MIL	MILITARY						MIL			CHN	CHINA	CHN								0	020	020	02	1	3.0	2	1	2	-3.11284046692607	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170113	http://www.japantimes.co.jp/news/2017/01/13/world/politics-diplomacy-world/pentagon-nominee-differs-trump-says-putin-trying-break-nato-sees-china-iran-also-threats/
616618155	20170113	201701	2017	2017.0356	MNCUSA	BANK OF AMERICA	USA					MNC			GBR	BRITISH	GBR								1	020	020	02	1	3.0	7	6	7	-3.55877080816384	3	Orange County, California, United States	US	USCA	33.7	-117.768	277294	1	United Kingdom	UK	UK	54	-2	UK	3	Orange County, California, United States	US	USCA	33.7	-117.768	277294	20170113	http://www.smh.com.au/business/markets/are-global-stock-markets-heading-for-a-meltdown-20170112-gtqnmg.html
616618483	20170113	201701	2017	2017.0356	RAD	EXTREMIST						RAD			CHN	CHINA	CHN								0	020	020	02	1	3.0	1	1	1	-3.11284046692607	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170113	http://www.japantimes.co.jp/news/2017/01/13/world/politics-diplomacy-world/pentagon-nominee-differs-trump-says-putin-trying-break-nato-sees-china-iran-also-threats/
616618487	20170113	201701	2017	2017.0356	RAD	EXTREMIST						RAD			CHN	CHINA	CHN								0	180	180	18	4	-9.0	1	1	1	-3.11284046692607	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170113	http://www.japantimes.co.jp/news/2017/01/13/world/politics-diplomacy-world/pentagon-nominee-differs-trump-says-putin-trying-break-nato-sees-china-iran-also-threats/
616618903	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA																		0	017	017	01	1	0.0	4	1	4	0.53156146179402	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	51.45	-2.58333	-2590919	0							3	Cape May, New Jersey, United States	US	USNJ	38.9351	-74.906	875189	20170113	http://www.newsworks.org/index.php/local/item/100396-the-philadelphia-theater-season-swings-into-spring-
616619235	20170113	201701	2017	2017.0356	USA	AMERICAN	USA																		0	111	111	11	3	-2.0	5	5	5	2.31962516848164	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	0							3	Silver Spring, Washington, United States	US	USWA	46.897	-122.756	1508351	20170113	http://www.theprovince.com/life/canuck+cliche+canadians+really+nice+meryl+streep+world+insist/12690512/story.html
616619396	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	061	061	06	2	6.4	22	2	22	1.56794425087109	2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170113	https://theintercept.com/2017/01/12/cory-booker-joins-senate-republicans-to-kill-measure-to-import-cheaper-medicine-from-canada/
616619406	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	1243	124	12	3	-4.0	12	2	12	-6.10687022900763	3	Stark County, Ohio, United States	US	USOH	40.8167	-81.3665	1065576	4	Liang Zhao, Shaanxi, China	CH	CH26	34.5295	107.984	10673933	3	Stark County, Ohio, United States	US	USOH	40.8167	-81.3665	1065576	20170113	http://www.cantonrep.com/news/20170112/ashley-zhaos-sister-to-remain-in-county-custody
616619407	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								CHN	CANTON	CHN								1	182	182	18	4	-9.5	4	2	4	-6.10687022900763	3	Stark County, Ohio, United States	US	USOH	40.8167	-81.3665	1065576	3	Stark County, Ohio, United States	US	USOH	40.8167	-81.3665	1065576	4	Liang Zhao, Shaanxi, China	CH	CH26	34.5295	107.984	10673933	20170113	http://www.cantonrep.com/news/20170112/ashley-zhaos-sister-to-remain-in-county-custody
616619408	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								CHN	CANTON	CHN								1	182	182	18	4	-9.5	4	2	4	-6.10687022900763	3	Stark County, Ohio, United States	US	USOH	40.8167	-81.3665	1065576	4	Liang Zhao, Shaanxi, China	CH	CH26	34.5295	107.984	10673933	3	Stark County, Ohio, United States	US	USOH	40.8167	-81.3665	1065576	20170113	http://www.cantonrep.com/news/20170112/ashley-zhaos-sister-to-remain-in-county-custody
616619569	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								ELI	RETIRED						ELI			0	046	046	04	1	7.0	2	1	2	-3.11284046692607	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170113	http://www.japantimes.co.jp/news/2017/01/13/world/politics-diplomacy-world/pentagon-nominee-differs-trump-says-putin-trying-break-nato-sees-china-iran-also-threats/
616619606	20170113	201701	2017	2017.0356	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			0	010	010	01	1	0.0	10	1	10	1.28205128205129	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	4	Manila, Manila, Philippines	RP	RPD9	14.6042	120.982	-2437894	20170113	http://m.philstar.com/headlines/show/c46af7251d5fb889028c44775e917323?t=vbnnrs89sr63rblcv1k28061r5
616619607	20170113	201701	2017	2017.0356	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			0	010	010	01	1	0.0	30	1	30	1.28205128205129	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170113	http://m.philstar.com/headlines/show/c46af7251d5fb889028c44775e917323?t=vbnnrs89sr63rblcv1k28061r5
616619625	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	022	022	02	1	3.2	19	19	19	0.766594958972459	2	Maine, United States	US	USME	44.6074	-69.3977	ME	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170113	http://iowapublicradio.org/post/trump-urges-people-buy-llbean-amid-boycott-threat
616619811	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	010	010	01	1	0.0	2	1	2	-3.1328320802005	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	20170113	http://mumbaimirror.indiatimes.com/mumbai/cover-story/bizman-arrested-for-forging-shelleys-hotel-papers/articleshow/56508811.cms
616619812	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								MEX	TIJUANA	MEX								0	080	080	08	2	5.0	1	1	1	-3.1328320802005	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	4	Tijuana, Baja California, Mexico	MX	MX02	32.5333	-117.017	-1705741	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170113	http://mumbaimirror.indiatimes.com/mumbai/cover-story/bizman-arrested-for-forging-shelleys-hotel-papers/articleshow/56508811.cms
616619869	20170113	201701	2017	2017.0356	USA	UNITED STATES	USA								SWE	SWEDEN	SWE								1	180	180	18	4	-9.0	26	10	26	-5.80812276945479	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170113	http://www.expatica.com/uk/news/Assange-agrees-to-extradition-if-US-releases-whistleblower_906783.html
616620218	20170113	201701	2017	2017.0356	USAJUD	UNITED STATES	USA					JUD													0	112	112	11	3	-2.0	2	1	2	-3.1328320802005	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							4	Colaba, Maharashtra, India	IN	IN16	18.9069	72.8106	-2093658	20170113	http://mumbaimirror.indiatimes.com/mumbai/cover-story/bizman-arrested-for-forging-shelleys-hotel-papers/articleshow/56508811.cms
616620272	20170113	201701	2017	2017.0356	USAMED	WALL STREET JOURNAL	USA					MED			MNCUSA	WGL HOLDINGS INC	USA					MNC			1	046	046	04	1	7.0	10	1	10	0	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170113	http://www.theglobeandmail.com/report-on-business/industry-news/energy-and-resources/us-deal-rumoured-as-altagas-concedes-merger-talks/article33609651/
616622689	20160114	201601	2016	2016.0384	CAN	CANADA	CAN																		1	051	051	05	1	3.4	3	1	3	3.98230088495575	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	0							2	California, United States	US	USCA	36.17	-119.746	CA	20170113	http://www.rcinet.ca/en/2017/01/12/viet-namese-lunar-new-year-celebration-honouring-canadas-150th/
616623552	20170113	201701	2017	2017.0356	BUS	COMPANY						BUS			IND	NEW DELHI	IND								1	173	173	17	4	-5.0	6	1	6	1.82648401826484	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170113	http://www.ipwatchdog.com/event/blackbox-ip-ids-webinar/
616623570	20170113	201701	2017	2017.0356	BUS	INVESTOR						BUS			USA	AMERICAN	USA								1	010	010	01	1	0.0	6	2	6	0.83333333333333	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170113	http://www.theage.com.au/business/markets/george-soros-lost-nearly-us1b-on-donald-trump-election-win-wsj-20170112-gtqktu.html
616623584	20170113	201701	2017	2017.0356	BUS	INVESTOR						BUS			USA	NEW YORK	USA								0	040	040	04	1	1.0	16	3	16	-0.30186771913648	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170113	http://www.nbc-2.com/story/34249240/amazon-says-it-will-create-100k-us-jobs
616623639	20170113	201701	2017	2017.0356	CAN	CANADA	CAN																		1	090	090	09	2	-2.0	2	1	2	10.5740181268882	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170113	http://www.tribute.ca/news/index.php/2017-canadian-screen-awards-special-awards-recipients-announced/2017/01/12/
616623645	20170113	201701	2017	2017.0356	CAN	CANADA	CAN																		1	192	192	19	4	-9.5	2	1	2	6.17816091954023	4	Brookfield, Nova Scotia, Canada	CA	CA07	45.25	-63.2833	-561700	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170113	http://www.einnews.com/pr_news/361741606/brookfield-residential-and-associa-break-the-mold-of-the-traditional-community-experience
