618894857	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	012	012	01	1	-0.4	2	1	2	-1.61662817551963	1	Mexico	MX	MX	23	-102	MX	3	Longview, Georgia, United States	US	USGA	34.4704	-83.5693	351409	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.kltv.com/story/34301605/lack-of-latinos-in-trump-cabinet-draws-ire-for-setback
618894858	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	012	012	01	1	-0.4	2	1	2	-1.5028901734104	1	Mexico	MX	MX	23	-102	MX	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	20170120	http://www.bostonherald.com/news/us_politics/2017/01/lack_of_latinos_in_trump_cabinet_draws_ire_for_setback
618894859	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	012	012	01	1	-0.4	2	1	2	-1.5028901734104	1	Mexico	MX	MX	23	-102	MX	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.bostonherald.com/news/us_politics/2017/01/lack_of_latinos_in_trump_cabinet_draws_ire_for_setback
618894862	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	042	042	04	1	1.9	8	1	8	-2.22222222222222	1	Mexico	MX	MX	23	-102	MX	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	20170120	http://www.vdare.com/posts/camouflage-on-the-border-its-whos-wearing-it
618894863	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-2.22222222222222	1	Mexico	MX	MX	23	-102	MX	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.vdare.com/posts/camouflage-on-the-border-its-whos-wearing-it
618894864	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-0.99196976854039	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.mexicostar.com/index.php/nav/mreview/411
618894865	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-0.99196976854039	1	Mexico	MX	MX	23	-102	MX	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.mexicostar.com/index.php/nav/mreview/411
618894867	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	060	060	06	2	6.0	1	1	1	-3.49544072948329	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170120	http://www.nst.com.my/news/2017/01/205672/mexican-drug-kingpin-el-chapo-extradited-us
618894868	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	070	070	07	2	7.0	4	1	4	-0.99196976854039	1	Mexico	MX	MX	23	-102	MX	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170120	http://www.mexicostar.com/index.php/nav/mreview/411
618894870	20170120	201701	2017	2017.0548	MEX	MEXICAN	MEX								USA	KANSAS CITY	USA								0	090	090	09	2	-2.0	1	1	1	-0.98245614035087	4	Lazaro Cardenas, Oaxaca, Mexico	MX	MX20	17.0936	-97.7597	6224911	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Lazaro Cardenas, Oaxaca, Mexico	MX	MX20	17.0936	-97.7597	6224911	20170120	http://www.vdare.com/articles/nafta-superhighway-highroad-to-national-oblivion
618894871	20170120	201701	2017	2017.0548	MEX	MEXICAN	MEX								USA	KANSAS CITY	USA								0	090	090	09	2	-2.0	3	1	3	-0.98245614035087	4	Lazaro Cardenas, Oaxaca, Mexico	MX	MX20	17.0936	-97.7597	6224911	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170120	http://www.vdare.com/articles/nafta-superhighway-highroad-to-national-oblivion
618894872	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	4	1	4	-1.61662817551963	1	Mexico	MX	MX	23	-102	MX	3	Longview, Georgia, United States	US	USGA	34.4704	-83.5693	351409	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.kltv.com/story/34301605/lack-of-latinos-in-trump-cabinet-draws-ire-for-setback
618894873	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	110	110	11	3	-2.0	4	1	4	-1.5028901734104	1	Mexico	MX	MX	23	-102	MX	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.bostonherald.com/news/us_politics/2017/01/lack_of_latinos_in_trump_cabinet_draws_ire_for_setback
618894874	20170120	201701	2017	2017.0548	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	3	2	3	-4.01929075401986	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	California, United States	US	USCA	36.17	-119.746	CA	20170120	https://in.newshub.org/mexico-extradites-drug-lord-el-chapo-us-official-25120870.html
618894879	20170120	201701	2017	2017.0548	MEXGOV	MEXICAN	MEX					GOV													1	042	042	04	1	1.9	6	1	6	-8.45070422535207	1	Mexico	MX	MX	23	-102	MX	0							3	Metropolitan Correctional Center, New York, United States	US	USNY	40.7132	-74.0018	2060431	20170120	http://www.vladtv.com/article/224013/el-chapo-being-extradited-to-new-york-to-face-charges
618894881	20170120	201701	2017	2017.0548	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	52	8	52	-5.67742846368852	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	20170120	http://www.kxlh.com/story/34302352/el-chapo-guzman-turned-over-to-us
618895416	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	8	4	8	-2.57112806831037	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170120	http://m.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11785899
618895418	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	2	4	-1.50325433991729	1	China	CH	CH	35	105	CH	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://m.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11785899
618895429	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA																		1	0331	033	03	1	5.2	8	3	8	3.65115115115115	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170120	http://en.ce.cn/main/latest/201701/20/t20170120_19747128.shtml
618895448	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	2	1	2	0.68965517241379	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	United Kingdom	UK	UK	54	-2	UK	20170120	http://www.davisenterprise.com/local-news/a-novel-approach-lescroarts-hosts-book-launch-party-for-27th-work/
618895500	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	2	1	2	5.35894843276036	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	0							2	California, United States	US	USCA	36.17	-119.746	CA	20170120	http://www.prnewswire.co.in/news-releases/wahlburgers-announces-major-expansion-to-asia-611241765.html
618895524	20170120	201701	2017	2017.0548	USA	THE US	USA																		1	173	173	17	4	-5.0	6	2	6	-4.26736669771643	3	El Paso, Texas, United States	US	USTX	31.7587	-106.487	1380946	0							4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170120	http://www.heart.co.uk/news/uk-world/mexico-extradites-drug-lord-joaquin-el-chapo/
618895543	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								BUS	TYCOON						BUS			0	010	010	01	1	0.0	2	1	2	-1.94285714285714	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170120	http://ibusinesslines.com/2017/01/20/donald-trump-lands-in-washington-for-fridays-inauguration/
618895583	20170120	201701	2017	2017.0548	USA	NEW YORK	USA								CRM	CARTEL						CRM			1	043	043	04	1	2.8	2	1	2	-1.73913043478261	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170120	http://nymag.com/daily/intelligencer/2017/01/el-chapo-is-extradited-to-the-united-states.html
618895648	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	2	1	2	-2.44233378561736	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://m.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11785899
618895661	20170120	201701	2017	2017.0548	USA	AMERICAN	USA								GOV	AUTHORITIES						GOV			0	040	040	04	1	1.0	6	2	6	-4.26736669771643	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	20170120	http://www.heart.co.uk/news/uk-world/mexico-extradites-drug-lord-joaquin-el-chapo/
618895750	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	042	042	04	1	1.9	1	1	1	-0.99196976854039	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.mexicostar.com/index.php/nav/mreview/411
618895751	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	042	042	04	1	1.9	1	1	1	-0.99196976854039	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.mexicostar.com/index.php/nav/mreview/411
618895752	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	043	043	04	1	2.8	8	1	8	-2.22222222222222	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	1	Mexico	MX	MX	23	-102	MX	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	20170120	http://www.vdare.com/posts/camouflage-on-the-border-its-whos-wearing-it
618895753	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	043	043	04	1	2.8	2	1	2	-2.22222222222222	2	Alabama, United States	US	USAL	32.799	-86.8073	AL	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170120	http://www.vdare.com/posts/camouflage-on-the-border-its-whos-wearing-it
618895755	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	100	100	10	3	-5.0	2	1	2	0.0999000999001001	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170120	http://www.gosanangelo.com/story/news/politics/2017/01/19/state-reps-grilled-education-border-and-obamacare/96786946/
618895756	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	112	112	11	3	-2.0	65	57	65	-5.03811424944663	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170120	http://www.brandonsun.com/world/breaking-news/mexican-drug-lord-el-chapo-guzman-is-extradited-to-us-411268635.html
618895758	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	192	192	19	4	-9.5	52	8	52	-5.67742846368852	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	4	Jalisco, Baja California, Mexico	MX	MX02	32.5175	-115.235	-1661292	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	20170120	http://www.kxlh.com/story/34302352/el-chapo-guzman-turned-over-to-us
618895761	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEXCRM	MEXICO	MEX					CRM			1	112	112	11	3	-2.0	5	3	5	-5.58567059716045	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20170120	https://in.newshub.org/mexico-extradites-drug-lord-el-chapo-us-official-25120870.html
618895763	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								MEXGOV	MEXICO	MEX					GOV			0	030	030	03	1	4.0	52	8	52	-5.67742846368852	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	4	Sinaloa, Tabasco, Mexico	MX	MX27	18.4917	-93.75	6226960	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	20170120	http://www.kxlh.com/story/34302352/el-chapo-guzman-turned-over-to-us
618895813	20170120	201701	2017	2017.0548	USA	UNITED STATES	USA								USACOP	A US	USA					COP			1	173	173	17	4	-5.0	8	4	8	-5.59711530637513	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170120	http://www.business-standard.com/article/pti-stories/mexican-drug-lord-el-chapo-guzman-is-extradited-to-us-117012000095_1.html
618895964	20170120	201701	2017	2017.0548	USAJUD	UNITED STATES	USA					JUD			GOV	GOVERNMENT						GOV			1	112	112	11	3	-2.0	19	16	19	-5.17341237931063	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	4	Ciudad Juarez, Méco, Mexico	MX	MX15	31.7333	-106.483	-1658093	20170120	http://www.brandonsun.com/world/breaking-news/mexican-drug-lord-el-chapo-guzman-is-extradited-to-us-411268635.html
618897254	20170120	201701	2017	2017.0548											CAN	CANADA	CAN								0	120	120	12	3	-4.0	1	1	1	-0.96774193548387	0							4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	20170120	http://www.theprovince.com/news/national/trump+poised+98reverse+seven+decades+foreign+policy+stephen/12741260/story.html
618897471	20170120	201701	2017	2017.0548											USA	NEW YORK	USA								1	042	042	04	1	1.9	2	1	2	-5.11627906976744	0							4	El Mayo, Sonora, Mexico	MX	MX26	28.5	-111.417	-1664417	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170120	http://www.kansascity.com/news/nation-world/national/article127552384.html
618897497	20170120	201701	2017	2017.0548											USA	UNITED STATES	USA								1	057	057	05	1	8.0	1	1	1	-0.17079419299744	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Smithville, Ontario, Canada	CA	CA08	43.1	-79.5333	-573790	20170120	http://www.kansascity.com/news/business/biz-columns-blogs/cityscape/article127517769.html
618897690	20170120	201701	2017	2017.0548	BUS	COMPANY						BUS			MNCUSA	BOEING	USA					MNC			1	046	046	04	1	7.0	1	1	1	0.28011204481792	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170120	http://www.chicagotribune.com/news/chicagoinc/ct-mark-kirk-to-open-lobbying-firm-0120-chicago-inc-20170119-story.html
618897739	20170120	201701	2017	2017.0548	CAN	CANADA	CAN								TWNGOV	TAIWAN	TWN					GOV			0	040	040	04	1	1.0	2	1	2	-0.96774193548387	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170120	http://www.theprovince.com/news/national/trump+poised+98reverse+seven+decades+foreign+policy+stephen/12741260/story.html
618897740	20170120	201701	2017	2017.0548	CAN	CANADA	CAN								TWNGOV	TAIWAN	TWN					GOV			0	042	042	04	1	1.9	2	1	2	-0.96774193548387	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170120	http://www.theprovince.com/news/national/trump+poised+98reverse+seven+decades+foreign+policy+stephen/12741260/story.html
618897741	20170120	201701	2017	2017.0548	CAN	CANADA	CAN								USA	AMERICAN	USA								1	036	036	03	1	4.0	2	1	2	-0.96774193548387	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	1	United States	US	US	38	-97	US	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170120	http://www.theprovince.com/news/national/trump+poised+98reverse+seven+decades+foreign+policy+stephen/12741260/story.html
618897743	20170120	201701	2017	2017.0548	CAN	ONTARIO	CAN								USA	DETROIT	USA								0	040	040	04	1	1.0	6	1	6	-0.61425061425061	4	Fort Erie, Ontario, Canada	CA	CA08	42.9	-78.9333	-564796	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170120	http://www.forterietimes.ca/2017/01/18/gm-investment-in-st-catharines-rolling-out
618897745	20170120	201701	2017	2017.0548	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	3	1	3	-0.17079419299744	4	Smithville, Ontario, Canada	CA	CA08	43.1	-79.5333	-573790	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170120	http://www.kansascity.com/news/business/biz-columns-blogs/cityscape/article127517769.html
618897746	20170120	201701	2017	2017.0548	CAN	ONTARIO	CAN								USA	MICHIGAN	USA								0	046	046	04	1	7.0	6	1	6	-0.61425061425061	4	Fort Erie, Ontario, Canada	CA	CA08	42.9	-78.9333	-564796	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	2	Michigan, United States	US	USMI	43.3504	-84.5603	MI	20170120	http://www.forterietimes.ca/2017/01/18/gm-investment-in-st-catharines-rolling-out
618897775	20170120	201701	2017	2017.0548	CHN	CHINA	CHN																		1	012	012	01	1	-0.4	1	1	1	-1.54559505409583	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							4	Fuyao, Fujian, China	CH	CH07	26.8081	119.464	-1905911	20170120	http://www.chinanationalnews.com/index.php/sid/251060759
618897840	20170120	201701	2017	2017.0548	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	020	020	02	1	3.0	12	3	12	-2.12570548479598	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	20170120	http://seputarkita.info/2017/01/20/china-urges-the-usa-to-stop-taiwanese-delegation-from.html
618897841	20170120	201701	2017	2017.0548	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	050	050	05	1	3.5	9	3	9	-0.932072984608957	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170120	http://www.vanguardngr.com/2017/01/one-china-one-people-under-one-sun/
618897843	20170120	201701	2017	2017.0548	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	057	057	05	1	8.0	4	1	4	-1.66402535657686	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170120	http://www.vanguardngr.com/2017/01/one-china-one-people-under-one-sun/
618898066	20170120	201701	2017	2017.0548	CVL	NEIGHBORHOOD						CVL			GUY	GEORGETOWN	GUY								1	043	043	04	1	2.8	5	1	5	2.67665952890792	1	China	CH	CH	35	105	CH	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170120	https://www.washingtonpost.com/goingoutguide/how-to-sightsee-eat-and-drink-your-way-through-inauguration-weekend-in-dc/2017/01/19/46f0f698-d6b6-11e6-9f9f-5cdb4b7f8dd7_story.html
618898264	20170120	201701	2017	2017.0548	ELI	ACTOR						ELI			GOV	AUTHORITIES						GOV			0	040	040	04	1	1.0	10	4	10	-4.21250757401976	4	Los Mochis, Sinaloa, Mexico	MX	MX25	25.7667	-108.967	-1681195	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170120	http://m.gulfnews.com/news/americas/usa/mexican-drug-kingpin-el-chapo-extradited-to-us-1.1964851
618898320	20170120	201701	2017	2017.0548	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								1	057	057	05	1	8.0	2	1	2	-0.40816326530612	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	France	FR	FR	46	2	FR	20170120	http://www.globalsecurity.org/wmd/library/news/iran/2017/iran-170119-sputnik01.htm
618898331	20170120	201701	2017	2017.0548	FRA	FRANCE	FRA								RUS	RUSSIA	RUS								1	057	057	05	1	8.0	2	1	2	-1.03448275862069	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	Germany	GM	GM	51	9	GM	20170120	http://www.globalsecurity.org/wmd/library/news/iran/2017/iran-170120-sputnik01.htm
618898338	20170120	201701	2017	2017.0548	FRA	FRANCE	FRA								USA	UNITED STATES	USA								1	057	057	05	1	8.0	8	1	8	-1.03448275862069	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	Germany	GM	GM	51	9	GM	20170120	http://www.globalsecurity.org/wmd/library/news/iran/2017/iran-170120-sputnik01.htm
618898341	20170120	201701	2017	2017.0548	FRA	FRANCE	FRA								USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	-0.40816326530612	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	France	FR	FR	46	2	FR	20170120	http://www.globalsecurity.org/wmd/library/news/iran/2017/iran-170119-sputnik01.htm
618898405	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								FRA	FRANCE	FRA								1	057	057	05	1	8.0	2	1	2	-0.40816326530612	1	China	CH	CH	35	105	CH	1	United States	US	US	38	-97	US	1	France	FR	FR	46	2	FR	20170120	http://www.globalsecurity.org/wmd/library/news/iran/2017/iran-170119-sputnik01.htm
618898445	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	0	4	Bicester, Oxfordshire, United Kingdom	UK	UKK2	51.9	-1.15	-2589863	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170120	http://www.bicesteradvertiser.net/news/national/15036086.Braveheart_woke_something_up_in_Scotland__Mel_Gibson_says/
618898447	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	0	4	Chelmsford, Essex, United Kingdom	UK	UKE4	51.7333	0.483333	-2592339	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170120	http://www.chelmsfordweeklynews.co.uk/news/national/15036086.Braveheart_woke_something_up_in_Scotland__Mel_Gibson_says/
618898449	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	0	4	Clydebank, West Dunbartonshire, United Kingdom	UK	UKW7	55.9	-4.4	-2592877	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170120	http://www.clydebankpost.co.uk/news/15036086.Braveheart_woke_something_up_in_Scotland__Mel_Gibson_says/
618898451	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	0	4	Twickenham, Richmond upon Thames, United Kingdom	UK	UKL1	51.4333	-0.316667	-2610350	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170120	http://www.richmondandtwickenhamtimes.co.uk/news/national/15036086.Braveheart_woke_something_up_in_Scotland__Mel_Gibson_says/
618898453	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	0	4	Wirral, Wirral, United Kingdom	UK	UKQ1	53.3333	-3.08333	-2611899	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170120	http://www.wirralglobe.co.uk/news/national/15036086.Braveheart_woke_something_up_in_Scotland__Mel_Gibson_says/
618898454	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	NEW YORK	USA								0	013	013	01	1	0.4	2	1	2	-0.25806451612903	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170120	http://business.mb.com.ph/2017/01/20/may-vows-open-britain-as-banks-shift-jobs-from-london/
618898458	20170120	201701	2017	2017.0548	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	057	057	05	1	8.0	12	1	12	-0.721323011963405	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	Germany	GM	GM	51	9	GM	20170120	http://www.globalsecurity.org/wmd/library/news/iran/2017/iran-170120-sputnik01.htm
618898619	20170120	201701	2017	2017.0548	GOV	AUTHORITIES						GOV			ELI	ACTOR						ELI			0	010	010	01	1	0.0	10	4	10	-4.21250757401976	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Los Mochis, Sinaloa, Mexico	MX	MX25	25.7667	-108.967	-1681195	4	Los Mochis, Sinaloa, Mexico	MX	MX25	25.7667	-108.967	-1681195	20170120	http://m.gulfnews.com/news/americas/usa/mexican-drug-kingpin-el-chapo-extradited-to-us-1.1964851
