624264212	20170205	201702	2017	2017.0959	KEN	KENYAN	KEN								USA	AMERICAN	USA								1	064	064	06	2	7.0	2	1	2	-3.2	4	Kisumu, Nyanza, Kenya	KE	KE07	-0.10221	34.7617	-2251539	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170205	http://www.nation.co.ke/news/seep-suspicion-marked-kenyatta-jaramogi-rule/1056-3800186-s57xwc/
624264217	20170205	201702	2017	2017.0959	KENPTY	KENYAN	KEN								USASPY	AMERICAN	USA					SPY			1	064	064	06	2	7.0	4	1	4	-3.2	4	Kisumu, Nyanza, Kenya	KE	KE07	-0.10221	34.7617	-2251539	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170205	http://www.nation.co.ke/news/seep-suspicion-marked-kenyatta-jaramogi-rule/1056-3800186-s57xwc/
624264327	20170205	201702	2017	2017.0959	LEG	LAWMAKER						LEG			USAEDU	UNITED STATES	USA					EDU			0	110	110	11	3	-2.0	37	36	37	-2.60945750227202	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170205	http://tucson.com/news/national/trump-s-criticism-of-judge-shows-limits-of-staff-s/article_fb445890-81fa-5a69-9449-15b7b4f7f6c4.html
624264328	20170205	201702	2017	2017.0959	LEG	LAWMAKER						LEG			USAEDU	UNITED STATES	USA					EDU			0	110	110	11	3	-2.0	6	6	6	-2.61759801515784	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	Mexico	MX	MX	23	-102	MX	20170205	http://www.kten.com/story/34425751/trumps-criticism-of-judge-shows-limits-of-staffs-influence
624264371	20170205	201702	2017	2017.0959	MEX	MEXICAN	MEX																		0	012	012	01	1	-0.4	126	42	126	-5.09270036342248	1	Mexico	MX	MX	23	-102	MX	0							2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20170205	http://www.foxcarolina.com/story/34427465/trump-attacks-another-federal-judge
624264373	20170205	201702	2017	2017.0959	MEX	MEXICO	MEX																		0	020	020	02	1	3.0	258	42	258	-2.61059338779098	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Mexico	MX	MX	23	-102	MX	20170205	http://www.kten.com/story/34425751/trumps-criticism-of-judge-shows-limits-of-staffs-influence
624264381	20170205	201702	2017	2017.0959	MEX	MEXICO	MEX								JUD	SUPREME COURT						JUD			0	190	190	19	4	-10.0	4	1	4	-3.73421197144426	1	Mexico	MX	MX	23	-102	MX	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Mexico	MX	MX	23	-102	MX	20170205	http://www.goldcoastbulletin.com.au/news/world/trump-and-the-us-legal-system-now-face-an-epic-showdown-over-executive-order-banning-refugees/news-story/d89eb4e30901272bfaa0b47b9a53aeb5?nk=02b0b70b5445cc75b2b91c7d2ae79970-1486252015
624264384	20170205	201702	2017	2017.0959	MEX	MEXICO	MEX								MEXCVL	MEXICO	MEX					CVL			1	042	042	04	1	1.9	2	1	2	2.06611570247934	4	Xcalak, Quintana Roo, Mexico	MX	MX23	18.2667	-87.8333	-1708435	4	Xcalak, Quintana Roo, Mexico	MX	MX23	18.2667	-87.8333	-1708435	1	United States	US	US	38	-97	US	20170205	http://www.dailymail.co.uk/news/article-4192290/Wildlife-photographer-captures-crocodiles-Mexico.html
624264385	20170205	201702	2017	2017.0959	MEX	MEXICAN	MEX								USA	TEXAS	USA								0	010	010	01	1	0.0	4	1	4	-4.05904059040591	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170205	http://www.seattlepi.com/cars/article/Trump-s-proposed-20-percent-tariff-would-raise-10896806.php
624264388	20170205	201702	2017	2017.0959	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	4	1	4	-2.5089605734767	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170205	http://thyblackman.com/2017/02/04/continuing-in-barack-obamas-path/
624264389	20170205	201702	2017	2017.0959	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	6	2	6	-2.56411325053485	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170205	http://thyblackman.com/2017/02/04/continuing-in-barack-obamas-path/
624264393	20170205	201702	2017	2017.0959	MEXCVL	MEXICO	MEX					CVL			MEX	MEXICO	MEX								1	043	043	04	1	2.8	6	3	6	2.31089257063283	4	Xcalak, Quintana Roo, Mexico	MX	MX23	18.2667	-87.8333	-1708435	4	Xcalak, Quintana Roo, Mexico	MX	MX23	18.2667	-87.8333	-1708435	1	United States	US	US	38	-97	US	20170205	http://www.dailymail.co.uk/news/article-4192290/Wildlife-photographer-captures-crocodiles-Mexico.html
624264890	20170205	201702	2017	2017.0959	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	3	3	3	-5.09803921568628	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	20170205	http://kticradio.com/abc_national/thousands-join-new-protests-against-trumps-immigration-order-abcid35857352/
624265206	20170205	201702	2017	2017.0959	USA	CALIFORNIA	USA								GOV	ADMINISTRATION						GOV			0	130	130	13	3	-4.4	16	8	16	-1.60337552742616	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	2	California, United States	US	USCA	36.17	-119.746	CA	20170205	http://www.whittierdailynews.com/environment-and-nature/20170204/californias-climate-policy-depends-on-federal-waivers-what-if-trump-doesnt-grant-them
624265276	20170205	201702	2017	2017.0959	USA	UNITED STATES	USA								JUD	FEDERAL JUDGE						JUD			1	111	111	11	3	-2.0	2	1	2	-4.49826989619377	3	Palm Beach, Florida, United States	US	USFL	26.7056	-80.0364	288390	1	Mexico	MX	MX	23	-102	MX	3	Palm Beach, Florida, United States	US	USFL	26.7056	-80.0364	288390	20170205	http://wkrn.com/2017/02/04/trump-lashes-out-at-federal-judge-over-ruling-on-travel-ban/
624265287	20170205	201702	2017	2017.0959	USA	NORTH DAKOTA	USA								KOR	SEOUL	KOR								0	084	084	08	2	7.0	1	1	1	-2.63770364623739	4	Diaoyu, Liaoning, China	CH	CH19	42.8333	124.633	-1903386	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	4	Diaoyu, Liaoning, China	CH	CH19	42.8333	124.633	-1903386	20170205	http://twnewsjp.com/2017/02/05/mccain-says-russian-federation-testing-u-s-in-ukraine-urges/
624265289	20170205	201702	2017	2017.0959	USA	NORTH DAKOTA	USA								KOR	SEOUL	KOR								0	130	130	13	3	-4.4	1	1	1	-2.63770364623739	4	Diaoyu, Liaoning, China	CH	CH19	42.8333	124.633	-1903386	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Japan	JA	JA	36	138	JA	20170205	http://twnewsjp.com/2017/02/05/mccain-says-russian-federation-testing-u-s-in-ukraine-urges/
624265324	20170205	201702	2017	2017.0959	USA	INDIANA	USA								MEX	MEXICAN	MEX								1	012	012	01	1	-0.4	211	43	211	-5.10625792882371	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	1	Mexico	MX	MX	23	-102	MX	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20170205	http://www.foxcarolina.com/story/34427465/trump-attacks-another-federal-judge
624265326	20170205	201702	2017	2017.0959	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								0	020	020	02	1	3.0	4	2	4	-4.1769956446143	3	Palm Beach, Florida, United States	US	USFL	26.7056	-80.0364	288390	1	Mexico	MX	MX	23	-102	MX	3	Palm Beach, Florida, United States	US	USFL	26.7056	-80.0364	288390	20170205	http://wkrn.com/2017/02/04/trump-lashes-out-at-federal-judge-over-ruling-on-travel-ban/
624265328	20170205	201702	2017	2017.0959	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								0	031	031	03	1	5.2	2	2	2	-5.28701521394686	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	1	Mexico	MX	MX	23	-102	MX	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20170205	http://fox4kc.com/2017/02/04/homeland-security-suspends-all-action-implementing-pres-trumps-travel-ban/
624265329	20170205	201702	2017	2017.0959	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	061	061	06	2	6.4	8	3	8	-2.20756988791577	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170205	http://www.seattlepi.com/cars/article/Trump-s-proposed-20-percent-tariff-would-raise-10896806.php
624265331	20170205	201702	2017	2017.0959	USA	UNITED STATES	USA								MEX	MEXICAN	MEX								1	170	170	17	4	-7.0	14	7	14	-3.09903699534122	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170205	http://www.dnaindia.com/world/report-so-called-judge-derided-by-trump-known-for-fairness-work-with-youth-2312475
624265334	20170205	201702	2017	2017.0959	USA	UNITED STATES	USA								MEXJUD	MEXICAN	MEX					JUD			1	110	110	11	3	-2.0	2	1	2	-3.73421197144426	3	Seattle, Washington, United States	US	USWA	47.6062	-122.332	1512650	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170205	http://www.goldcoastbulletin.com.au/news/world/trump-and-the-us-legal-system-now-face-an-epic-showdown-over-executive-order-banning-refugees/news-story/d89eb4e30901272bfaa0b47b9a53aeb5?nk=02b0b70b5445cc75b2b91c7d2ae79970-1486252015
624265417	20170205	201702	2017	2017.0959	USA	UNITED STATES	USA								USAGOV	OBAMA	USA					GOV			1	091	091	09	2	-2.0	4	1	4	-3.57142857142857	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170205	https://www.bostonglobe.com/news/world/2017/02/04/china-assails-pledge-defend-disputed-islands-controlled-japan/1twoRWXGh6sDdWcPuaxxlK/story.html
624265517	20170205	201702	2017	2017.0959	USAGOV	THE WHITE HOUSE	USA					GOV			MEX	MEXICO	MEX								1	061	061	06	2	6.4	4	1	4	-4.05904059040591	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170205	http://www.seattlepi.com/cars/article/Trump-s-proposed-20-percent-tariff-would-raise-10896806.php
624265561	20170205	201702	2017	2017.0959	USAGOV	OBAMA	USA					GOV			USA	UNITED STATES	USA								1	091	091	09	2	-2.0	12	1	12	-3.57142857142857	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Lu Kang, Anhui, China	CH	CH01	31.2728	118.337	-1916844	20170205	https://www.bostonglobe.com/news/world/2017/02/04/china-assails-pledge-defend-disputed-islands-controlled-japan/1twoRWXGh6sDdWcPuaxxlK/story.html
624267255	20170106	201701	2017	2017.0164	USAGOV	THE WHITE HOUSE	USA					GOV			GBR	UNITED KINGDOM	GBR								0	172	172	17	4	-5.0	2	2	2	-5.6817899933024	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170205	http://iwradio.co.uk/2017/02/04/thousands-march-through-london-against-donald-trumps-state-visit/
624267623	20170205	201702	2017	2017.0959	CAN	CANADA	CAN																		1	051	051	05	1	3.4	1	1	1	1.3029315960912	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	0							2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170205	http://www.sltrib.com/home/4903124-155/body-found-off-florida-keys-near
624267625	20170205	201702	2017	2017.0959	CAN	TORONTO	CAN																		1	141	141	14	3	-6.5	4	1	4	-8.41423948220064	4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	0							1	United States	US	US	38	-97	US	20170205	http://xboxonezone.com/2017/02/05/thousands-of-people-marching-against-islamophobia-in/
624267633	20170205	201702	2017	2017.0959	CAN	CANADA	CAN								AUS	MURRAY	AUS								0	020	020	02	1	3.0	3	3	3	-3.094794365345	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Germany	GM	GM	51	9	GM	20170205	http://gantdaily.com/2017/02/04/iranian-baby-caught-in-travel-ban-will-get-surgery-in-us-hospital-says/
624267643	20170205	201702	2017	2017.0959	CAN	CANADA	CAN								REF	REFUGEE						REF			0	081	081	08	2	5.0	4	4	4	-3.69718309859155	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	1	United States	US	US	38	-97	US	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170205	http://www.1310news.com/2017/02/04/hundreds-rally-against-islamophobia-and-u-s-travel-ban/
624267645	20170205	201702	2017	2017.0959	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	3	3	3	-3.094794365345	1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170205	http://gantdaily.com/2017/02/04/iranian-baby-caught-in-travel-ban-will-get-surgery-in-us-hospital-says/
624267807	20170205	201702	2017	2017.0959	CVL	IMMIGRANT						CVL			USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-5.57662973427627	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	3	Tucson, Arizona, United States	US	USAZ	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	32.2217	-110.926	43534	20170205	http://tucson.com/news/immigration-ban-s-effects-ripple-throughout-tucson/article_f483ce47-7d9d-5fe2-be96-0017bb66ff0f.html
624267843	20170205	201702	2017	2017.0959	EDU	PROFESSOR						EDU													0	010	010	01	1	0.0	4	1	4	-7.72797527047914	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	0							2	California, United States	US	USCA	36.17	-119.746	CA	20170205	http://en.africatime.com/toute_lafrique/db/trump-suffers-travel-ban-defeat-attacks-judge
624267986	20170205	201702	2017	2017.0959	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-0.3968253968254	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170205	http://www.monitor.co.ug/OpEd/Editorial/Gabula-should-abdicate-the-throne/689360-3799384-w0udvvz/
624267987	20170205	201702	2017	2017.0959	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-0.3968253968254	1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170205	http://www.monitor.co.ug/OpEd/Editorial/Gabula-should-abdicate-the-throne/689360-3799384-w0udvvz/
624268041	20170205	201702	2017	2017.0959	GOV	AUTHORITIES						GOV													1	110	110	11	3	-2.0	4	2	4	-3.37059492231906	1	Mexico	MX	MX	23	-102	MX	0							3	Hernando County, Florida, United States	US	USFL	28.5419	-82.4582	295751	20170205	http://www.theage.com.au/world/florida-heroin-bust-reveals-drugs-covered-in-donald-trumps-face-20170204-gu5oel
624268072	20170205	201702	2017	2017.0959	GOV	GOVERNMENT						GOV			CVL	IMMIGRANT						CVL			0	080	080	08	2	5.0	2	1	2	-6.73952641165756	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	1	United States	US	US	38	-97	US	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170205	http://toronto.ctvnews.ca/thousands-fill-streets-of-downtown-toronto-to-protest-islamophobia-1.3271222
624268073	20170205	201702	2017	2017.0959	GOV	GOVERNMENT						GOV			CVL	IMMIGRANT						CVL			0	080	080	08	2	5.0	8	1	8	-6.73952641165756	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170205	http://toronto.ctvnews.ca/thousands-fill-streets-of-downtown-toronto-to-protest-islamophobia-1.3271222
624268089	20170205	201702	2017	2017.0959	GOV	AMBASSADOR						GOV			IGOUNODEV	UN MILLENNIUM PROJECT		UNO				IGO	DEV		0	070	070	07	2	7.0	1	1	1	5.46697038724373	1	United Kingdom	UK	UK	54	-2	UK	3	Anaheim, California, United States	US	USCA	33.8353	-117.915	1652663	3	Anaheim, California, United States	US	USCA	33.8353	-117.915	1652663	20170205	http://livedesignonline.com/briefing-room/roland-and-boss-present-lifetime-achievement-awards-jean-michel-jarre-and-andy-summers
624268090	20170205	201702	2017	2017.0959	GOV	AMBASSADOR						GOV			IGOUNODEV	UN MILLENNIUM PROJECT		UNO				IGO	DEV		0	070	070	07	2	7.0	1	1	1	5.46697038724373	1	United Kingdom	UK	UK	54	-2	UK	3	Anaheim, California, United States	US	USCA	33.8353	-117.915	1652663	1	United Kingdom	UK	UK	54	-2	UK	20170205	http://livedesignonline.com/briefing-room/roland-and-boss-present-lifetime-achievement-awards-jean-michel-jarre-and-andy-summers
624268139	20170205	201702	2017	2017.0959	GOV	GOVERNMENT						GOV			REF	REFUGEE						REF			0	080	080	08	2	5.0	2	1	2	-6.73952641165756	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	1	United States	US	US	38	-97	US	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170205	http://toronto.ctvnews.ca/thousands-fill-streets-of-downtown-toronto-to-protest-islamophobia-1.3271222
624268140	20170205	201702	2017	2017.0959	GOV	GOVERNMENT						GOV			REF	REFUGEE						REF			0	080	080	08	2	5.0	8	1	8	-6.73952641165756	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170205	http://toronto.ctvnews.ca/thousands-fill-streets-of-downtown-toronto-to-protest-islamophobia-1.3271222
624268509	20170205	201702	2017	2017.0959	MED	NEWSPAPER						MED													1	192	192	19	4	-9.5	1	1	1	-0.76775431861804	2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	0							4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170205	http://www.mirror.co.uk/news/uk-news/nigel-farage-shares-4million-bachelor-9760042
