637652217	20170317	201703	2017	2017.2110	CAN	CANADIAN	CAN								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-3.7632769472856	4	Port Coquitlam, British Columbia, Canada	CA	CA02	49.2667	-122.783	-571568	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170317	http://www.castanet.net/edition/news-story-191881-5-.htm
637652219	20170317	201703	2017	2017.2110	CAN	CANADA	CAN								USACVL	UNITED STATES	USA					CVL			0	042	042	04	1	1.9	4	1	4	-2.25117419710603	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170317	http://www.castanet.net/edition/news-story-191872-4-.htm
637652220	20170317	201703	2017	2017.2110	CAN	CANADIAN	CAN								USAGOV	CONNECTICUT	USA					GOV			0	190	190	19	4	-10.0	12	1	12	-3.7632769472856	4	Port Coquitlam, British Columbia, Canada	CA	CA02	49.2667	-122.783	-571568	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170317	http://www.castanet.net/edition/news-story-191881-5-.htm
637652238	20170317	201703	2017	2017.2110	CANHLH	EDMONTON	CAN					HLH			LAB	EMPLOYEE						LAB			0	193	193	19	4	-10.0	8	1	8	-2.25117419710603	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	3	Mildred Lake, Texas, United States	US	USTX	35.9162	-102.792	1362833	4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	20170317	http://www.castanet.net/edition/news-story-191872-4-.htm
637652307	20170317	201703	2017	2017.2110	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-1.62162162162162	4	Great Wall, China (general), China	CH	CH00	39.9667	119.8	-1930117	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	2	West Virginia, United States	US	USWV	38.468	-80.9696	WV	20170317	http://www.weeklystandard.com/big-birds-neck-on-the-block-again/article/2007230
637652309	20170317	201703	2017	2017.2110	CHN	CHINESE	CHN								USA	WASHINGTON	USA								0	014	014	01	1	0.0	3	3	3	-2.85846163303273	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://www.politico.com/magazine/story/2017/03/the-leader-of-the-free-world-meets-donald-trump-214924
637652311	20170317	201703	2017	2017.2110	CHN	CHINESE	CHN								USA	SAN FRANCISCO	USA								1	043	043	04	1	2.8	4	1	4	1.03211009174312	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	20170317	http://www.lajollalight.com/art/sd-advance-chinese-typewriter-exhibit-20170316-story.html
637652313	20170317	201703	2017	2017.2110	CHN	CHINESE	CHN								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	12	12	12	-1.5923819843665	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170317	http://www.cambodiantimes.com/index.php/sid/252435417
637652321	20170317	201703	2017	2017.2110	CHNGOV	CHINA	CHN					GOV													1	013	013	01	1	0.4	40	10	40	-1.66677388005462	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170317	http://www.cambodiantimes.com/index.php/sid/252435417
637652324	20170317	201703	2017	2017.2110	CHNGOV	CHINESE	CHN					GOV			CHN	CHINA	CHN								0	051	051	05	1	3.4	42	4	42	-1.22505498558546	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://www.politico.com/magazine/story/2017/03/the-leader-of-the-free-world-meets-donald-trump-214924
637652326	20170317	201703	2017	2017.2110	CHNGOV	CHINESE	CHN					GOV			USA	WASHINGTON	USA								0	014	014	01	1	0.0	9	3	9	-2.85846163303273	1	China	CH	CH	35	105	CH	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://www.politico.com/magazine/story/2017/03/the-leader-of-the-free-world-meets-donald-trump-214924
637652501	20170317	201703	2017	2017.2110	COP	DEPUTY						COP			JUD	PROSECUTOR						JUD			1	020	020	02	1	3.0	6	1	6	-2.36111111111111	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	38.8773	-77.0178	529189	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170317	http://www.dailytelegraph.com.au/donald-trump-travel-bans-suffers-another-blow/news-story/8735ecc3e3ceec6a50e387960c6d8096?nk=9697b26f452e73ee9e2eb520ec672e39-1489708152
637652510	20170317	201703	2017	2017.2110	COP	POLICE						COP			MEX	MEXICO	MEX								0	1711	171	17	4	-9.2	3	1	3	-2.89532293986637	3	Hidalgo Police Department, Texas, United States	US	USTX	26.1003	-98.2602	2335066	1	Mexico	MX	MX	23	-102	MX	3	Hidalgo Police Department, Texas, United States	US	USTX	26.1003	-98.2602	2335066	20170317	http://www.star-telegram.com/news/local/community/dallas/article139001108.html
637652511	20170317	201703	2017	2017.2110	COP	POLICE						COP			MEX	MEXICO	MEX								0	1711	171	17	4	-9.2	1	1	1	-2.89532293986637	1	Mexico	MX	MX	23	-102	MX	3	Hidalgo Police Department, Texas, United States	US	USTX	26.1003	-98.2602	2335066	1	Mexico	MX	MX	23	-102	MX	20170317	http://www.star-telegram.com/news/local/community/dallas/article139001108.html
637652898	20170317	201703	2017	2017.2110	EDU	UNIVERSITY						EDU			CVL	CITIZEN						CVL			0	020	020	02	1	3.0	1	1	1	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637652900	20170317	201703	2017	2017.2110	EDU	UNIVERSITY						EDU			CVL	CITIZEN						CVL			0	090	090	09	2	-2.0	1	1	1	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653119	20170317	201703	2017	2017.2110	GBR	UNITED KINGDOM	GBR								CVL	CITIZEN						CVL			0	020	020	02	1	3.0	6	1	6	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653124	20170317	201703	2017	2017.2110	GBR	UNITED KINGDOM	GBR								CVL	CITIZEN						CVL			0	090	090	09	2	-2.0	6	1	6	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653142	20170317	201703	2017	2017.2110	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	090	090	09	2	-2.0	2	1	2	-1.94552529182879	1	United Kingdom	UK	UK	54	-2	UK	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	2	Hawaii, United States	US	USHI	21.1098	-157.531	HI	20170317	https://www.mediamatters.org/blog/2017/03/16/sean-spicer-cited-9-11-truther-accuse-british-spying-trump-obama/215723
637653158	20170317	201703	2017	2017.2110	GBR	UNITED KINGDOM	GBR								SPY	INTELLIGENCE						SPY			0	012	012	01	1	-0.4	2	1	2	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653159	20170317	201703	2017	2017.2110	GBR	UNITED KINGDOM	GBR								SPY	INTELLIGENCE COMMUNITY						SPY			0	015	015	01	1	0.0	2	1	2	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653162	20170317	201703	2017	2017.2110	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-2.75735294117647	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://www.telegraph.co.uk/news/2017/03/16/gchq-issues-unprecedented-public-statement-dismiss-trump-tower/
637653163	20170317	201703	2017	2017.2110	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	237	111	237	-3.09708314605612	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://www.telegraph.co.uk/news/2017/03/16/gchq-issues-unprecedented-public-statement-dismiss-trump-tower/
637653164	20170317	201703	2017	2017.2110	GBR	BRITISH	GBR								USA	UNITED STATES	USA								1	040	040	04	1	1.0	357	73	297	-2.40675937060823	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://www.politico.com/magazine/story/2017/03/the-leader-of-the-free-world-meets-donald-trump-214924
637653165	20170317	201703	2017	2017.2110	GBR	BRITISH	GBR								USA	WASHINGTON	USA								0	042	042	04	1	1.9	6	3	6	-2.85846163303273	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://www.politico.com/magazine/story/2017/03/the-leader-of-the-free-world-meets-donald-trump-214924
637653167	20170317	201703	2017	2017.2110	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-6.31364562118127	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170317	http://macaudailytimes.com.mo/day-history-english-actress-vanessa-redgrave-rally-vietnam-war-trafalgar-square-1968-anti-vietnam-demo-turns-violent.html
637653168	20170317	201703	2017	2017.2110	GBR	BRITISH	GBR								USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	-6.31364562118127	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	http://macaudailytimes.com.mo/day-history-english-actress-vanessa-redgrave-rally-vietnam-war-trafalgar-square-1968-anti-vietnam-demo-turns-violent.html
637653170	20170317	201703	2017	2017.2110	GBR	BRITISH	GBR								USA	AMERICAN	USA								0	090	090	09	2	-2.0	3	1	3	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653171	20170317	201703	2017	2017.2110	GBR	BRITAIN	GBR								USA	UNITED STATES	USA								1	090	090	09	2	-2.0	70	17	68	-2.51265285781266	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://www.telegraph.co.uk/news/2017/03/16/gchq-issues-unprecedented-public-statement-dismiss-trump-tower/
637653173	20170317	201703	2017	2017.2110	GBR	UNITED KINGDOM	GBR								USAGOV	OBAMA	USA					GOV			0	010	010	01	1	0.0	2	1	2	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653176	20170317	201703	2017	2017.2110	GBR	BRITAIN	GBR								USAGOV	THE WHITE HOUSE	USA					GOV			1	020	020	02	1	3.0	5	2	5	-2.21012765796179	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170317	http://www.telegraph.co.uk/news/2017/03/16/gchq-issues-unprecedented-public-statement-dismiss-trump-tower/
637653183	20170317	201703	2017	2017.2110	GBRCVL	UNITED KINGDOM	GBR					CVL													0	090	090	09	2	-2.0	1	1	1	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	0							1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653187	20170317	201703	2017	2017.2110	GBRCVL	UNITED KINGDOM	GBR					CVL			SPY	INTELLIGENCE						SPY			0	010	010	01	1	0.0	1	1	1	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653188	20170317	201703	2017	2017.2110	GBRCVL	UNITED KINGDOM	GBR					CVL			SPY	INTELLIGENCE						SPY			0	010	010	01	1	0.0	1	1	1	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653189	20170317	201703	2017	2017.2110	GBRCVL	UNITED KINGDOM	GBR					CVL			SPY	INTELLIGENCE						SPY			0	031	031	03	1	5.2	1	1	1	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653190	20170317	201703	2017	2017.2110	GBRCVL	UNITED KINGDOM	GBR					CVL			SPY	INTELLIGENCE						SPY			0	031	031	03	1	5.2	1	1	1	0.0746268656716396	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653207	20170317	201703	2017	2017.2110	GBRGOV	BRITISH	GBR					GOV			USA	WASHINGTON	USA								0	042	042	04	1	1.9	12	3	12	-2.85846163303273	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://www.politico.com/magazine/story/2017/03/the-leader-of-the-free-world-meets-donald-trump-214924
637653208	20170317	201703	2017	2017.2110	GBRGOV	UNITED KINGDOM	GBR					GOV			USA	UNITED STATES	USA								0	042	042	04	1	1.9	6	3	6	-2.85846163303273	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170317	http://www.politico.com/magazine/story/2017/03/the-leader-of-the-free-world-meets-donald-trump-214924
637653518	20170317	201703	2017	2017.2110	GOV	FOREIGN MINIST						GOV			JPNELIGOV	SHINZO ABE	JPN					ELI	GOV		0	040	040	04	1	1.0	4	1	4	-2.66666666666667	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170317	http://gizpress.com/2017/03/17/new-approach-needed-on-north-korea-rex-tillerson.html
637653587	20170317	201703	2017	2017.2110	GOV	PRESIDENT						GOV			SPY	INTELLIGENCE COMMUNITY						SPY			0	190	190	19	4	-10.0	2	1	2	0.0746268656716396	1	United States	US	US	38	-97	US	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	52.2	0.116667	-2591658	1	United States	US	US	38	-97	US	20170317	https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/16/sean-spicer-just-suggested-that-obama-used-british-intelligence-to-spy-on-trump-not-so-much/
637653603	20170317	201703	2017	2017.2110	GOV	FIREFIGHTER						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	15	8	15	2.42047320297802	1	Canada	CA	CA	60	-95	CA	3	La Jolla, California, United States	US	USCA	32.8473	-117.274	1660855	3	La Jolla, California, United States	US	USCA	32.8473	-117.274	1660855	20170317	http://onlineathens.com/national-news/entertainment/2017-03-16/canadian-prime-minister-ivanka-trump-catch-broadway-musical
637653604	20170317	201703	2017	2017.2110	GOV	FIREFIGHTER						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	51	26	51	2.29509716975159	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	3	La Jolla, California, United States	US	USCA	32.8473	-117.274	1660855	20170317	http://fox56.com/news/entertainment/canadian-prime-minister-ivanka-trump-catch-broadway-musical-03-16-2017
637653608	20170317	201703	2017	2017.2110	GOV	FIREFIGHTER						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	50	25	50	2.30019994595937	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Canada	CA	CA	60	-95	CA	20170317	http://fox56.com/news/entertainment/canadian-prime-minister-ivanka-trump-catch-broadway-musical-03-16-2017
637653610	20170317	201703	2017	2017.2110	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-1.62907268170426	4	Yang Sheng, Jiangxi, China	CH	CH03	25.4627	115.602	11009689	2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170317	http://www.globaltimes.cn/content/1038215.shtml
637653622	20170317	201703	2017	2017.2110	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	042	042	04	1	1.9	24	12	24	-1.5923819843665	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170317	http://www.cambodiantimes.com/index.php/sid/252435417
637653660	20170317	201703	2017	2017.2110	GOV	FIREFIGHTER						GOV			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	7	7	7	2.39886777811025	1	Canada	CA	CA	60	-95	CA	3	La Jolla, California, United States	US	USCA	32.8473	-117.274	1660855	3	La Jolla, California, United States	US	USCA	32.8473	-117.274	1660855	20170317	http://onlineathens.com/national-news/entertainment/2017-03-16/canadian-prime-minister-ivanka-trump-catch-broadway-musical
637653661	20170317	201703	2017	2017.2110	GOV	FIREFIGHTER						GOV			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	26	26	26	2.29509716975159	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	3	La Jolla, California, United States	US	USCA	32.8473	-117.274	1660855	20170317	http://fox56.com/news/entertainment/canadian-prime-minister-ivanka-trump-catch-broadway-musical-03-16-2017
637653705	20170317	201703	2017	2017.2110	GOVJUD	GOVERNMENT						GOV	JUD		USAJUD	WASHINGTON	USA					JUD			0	010	010	01	1	0.0	2	1	2	-2.36111111111111	1	Mexico	MX	MX	23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170317	http://www.dailytelegraph.com.au/donald-trump-travel-bans-suffers-another-blow/news-story/8735ecc3e3ceec6a50e387960c6d8096?nk=9697b26f452e73ee9e2eb520ec672e39-1489708152
637653808	20170317	201703	2017	2017.2110	GRC	GREECE	GRC								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	1	1	1	-0.35005834305717	1	Greece	GR	GR	39	22	GR	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170317	http://www.greekherald.com/index.php/sid/252435417
637653874	20170317	201703	2017	2017.2110	HTI	HAITI	HTI								USA	UNITED STATES	USA								0	130	130	13	3	-4.4	1	1	1	-0.12217470983506	1	Haiti	HA	HA	19	-72.4167	HA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170317	http://www.haitisun.com/index.php/sid/252435417
637654218	20170317	201703	2017	2017.2110	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								0	043	043	04	1	2.8	18	2	18	-2.4705033528563	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20170317	http://reviewtimes.com/business-news/2017/03/16/tillerson-tells-nkorea-not-to-fear-yet-hints-at-tougher-tack/
637654338	20170317	201703	2017	2017.2110	JUD	PROSECUTOR						JUD			COP	DEPUTY						COP			1	020	020	02	1	3.0	3	1	3	-2.36111111111111	1	Mexico	MX	MX	23	-102	MX	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	38.8773	-77.0178	529189	1	Mexico	MX	MX	23	-102	MX	20170317	http://www.dailytelegraph.com.au/donald-trump-travel-bans-suffers-another-blow/news-story/8735ecc3e3ceec6a50e387960c6d8096?nk=9697b26f452e73ee9e2eb520ec672e39-1489708152
