644964014	20170409	201704	2017	2017.2712	GBR	LIVERPOOL	GBR								CHN	CHINA	CHN								0	040	040	04	1	1.0	2	1	2	-2.07920792079208	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Shayrat, ?ims, Syria	SY	SY11	34.4928	36.9463	-2547650	1	United States	US	US	38	-97	US	20170409	http://ibusinesslines.com/2017/04/09/china-calls-for-calm-after-us-missiles-strike-syria/
644964052	20170409	201704	2017	2017.2712	GBR	BRITISH	GBR								RUS	RUSSIA	RUS								0	161	161	16	4	-4.0	28	14	28	-6.16439090499343	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170409	http://www.hickoryrecord.com/news/world/ap/the-latest-turkish-leader-says-syria-government-blame-clear/article_99baab22-e156-5ae6-b2ff-d1b873081de3.html
644964190	20170409	201704	2017	2017.2712	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								1	040	040	04	1	1.0	2	1	2	1.90114068441065	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170409	http://www.ibtimes.co.uk/trump-claims-friendship-formed-after-meeting-xi-jinping-says-only-time-will-tell-trade-1616127
644964275	20170409	201704	2017	2017.2712	GOV	FOREIGN SECRETARY						GOV			RUS	MOSCOW	RUS								1	0874	087	08	2	10.0	2	2	2	-4.59981990033583	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170409	http://www.expressandstar.com/news/uk-news/2017/04/08/critics-savage-washington-poodle-johnson-for-pulling-out-of-moscow-visit/
644964425	20170409	201704	2017	2017.2712	IND	DELHI	IND								EDU	STUDENT						EDU			1	020	020	02	1	3.0	3	1	3	-2.75665399239544	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20170409	http://www.dailymail.co.uk/indiahome/indianews/article-4393750/How-India-invented-democratic-equal-racist-system.html
644964469	20170409	201704	2017	2017.2712	IRNGOV	IRAN	IRN					GOV			SYRUAF	SYRIA	SYR					UAF			0	010	010	01	1	0.0	2	2	2	-4.59981990033583	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170409	http://www.expressandstar.com/news/uk-news/2017/04/08/critics-savage-washington-poodle-johnson-for-pulling-out-of-moscow-visit/
644964589	20170409	201704	2017	2017.2712	JUD	SUPREME COURT						JUD			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	0.490196078431371	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170409	http://www.jpost.com/American-Politics/And-end-to-the-White-House-power-struggle-between-Jared-Kushner-Steve-Bannon-486524
644964686	20170409	201704	2017	2017.2712	LEG	REPRESENTATIVES						LEG			EDU	STUDENT						EDU			0	040	040	04	1	1.0	6	1	6	0.24038461538462	1	China	CH	CH	35	105	CH	2	Iowa, United States	US	USIA	42.0046	-93.214	IA	1	China	CH	CH	35	105	CH	20170409	http://whotv.com/2017/04/08/isu-sees-20-decrease-in-international-student-applications-says-political-climate-is-responsible/
644964767	20170409	201704	2017	2017.2712	MEX	MEXICO	MEX								CVL	MIGRANT						CVL			0	043	043	04	1	2.8	3	1	3	-6.27261761158021	4	Sonoyta, Sonora, Mexico	MX	MX26	31.85	-112.833	-1703537	3	Lukeville, Arizona, United States	US	USAZ	31.8826	-112.816	7544	4	Sonoyta, Sonora, Mexico	MX	MX26	31.85	-112.833	-1703537	20170409	http://tucson.com/news/local/border/costly-crossing-fees-turn-illegal-immigrants-into-marijuana-smugglers/article_1e95e570-080c-5dd7-a240-687cce94ca8f.html
644964768	20170409	201704	2017	2017.2712	MEX	MEXICAN	MEX								CVL	MIGRANT						CVL			0	043	043	04	1	2.8	3	1	3	-6.27261761158021	4	Sonoyta, Sonora, Mexico	MX	MX26	31.85	-112.833	-1703537	3	Lukeville, Arizona, United States	US	USAZ	31.8826	-112.816	7544	3	Lukeville, Arizona, United States	US	USAZ	31.8826	-112.816	7544	20170409	http://tucson.com/news/local/border/costly-crossing-fees-turn-illegal-immigrants-into-marijuana-smugglers/article_1e95e570-080c-5dd7-a240-687cce94ca8f.html
644964769	20170409	201704	2017	2017.2712	MEX	MEXICO	MEX								CVL	MIGRANT						CVL			0	043	043	04	1	2.8	1	1	1	-6.27261761158021	2	Texas, United States	US	USTX	31.106	-97.6475	TX	4	Caborca, Sonora, Mexico	MX	MX26	30.7167	-112.15	-1670509	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170409	http://tucson.com/news/local/border/costly-crossing-fees-turn-illegal-immigrants-into-marijuana-smugglers/article_1e95e570-080c-5dd7-a240-687cce94ca8f.html
644964770	20170409	201704	2017	2017.2712	MEX	MEXICO	MEX								HNDCVL	HONDURAS	HND					CVL			0	1121	112	11	3	-2.0	1	1	1	-6.27261761158021	4	Caborca, Sonora, Mexico	MX	MX26	30.7167	-112.15	-1670509	4	Caborca, Sonora, Mexico	MX	MX26	30.7167	-112.15	-1670509	3	Sasabe, Arizona, United States	US	USAZ	31.4887	-111.542	10961	20170409	http://tucson.com/news/local/border/costly-crossing-fees-turn-illegal-immigrants-into-marijuana-smugglers/article_1e95e570-080c-5dd7-a240-687cce94ca8f.html
644964771	20170409	201704	2017	2017.2712	MEX	MEXICO	MEX								HNDCVL	HONDURAS	HND					CVL			0	1121	112	11	3	-2.0	1	1	1	-6.27261761158021	4	Caborca, Sonora, Mexico	MX	MX26	30.7167	-112.15	-1670509	1	Honduras	HO	HO	15	-86.5	HO	3	Sasabe, Arizona, United States	US	USAZ	31.4887	-111.542	10961	20170409	http://tucson.com/news/local/border/costly-crossing-fees-turn-illegal-immigrants-into-marijuana-smugglers/article_1e95e570-080c-5dd7-a240-687cce94ca8f.html
644964773	20170409	201704	2017	2017.2712	MEX	MEXICO	MEX								USA	CALIFORNIA	USA								0	043	043	04	1	2.8	2	1	2	-6.27261761158021	3	Sasabe, Arizona, United States	US	USAZ	31.4887	-111.542	10961	3	Sasabe, Arizona, United States	US	USAZ	31.4887	-111.542	10961	4	Caborca, Sonora, Mexico	MX	MX26	30.7167	-112.15	-1670509	20170409	http://tucson.com/news/local/border/costly-crossing-fees-turn-illegal-immigrants-into-marijuana-smugglers/article_1e95e570-080c-5dd7-a240-687cce94ca8f.html
644964776	20170409	201704	2017	2017.2712	MEX	MEXICO	MEX								USA	TEXAS	USA								0	192	192	19	4	-9.5	6	1	6	-0.59347181008902	1	Mexico	MX	MX	23	-102	MX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	1	Mexico	MX	MX	23	-102	MX	20170409	http://www.news-journalonline.com/news/20170408/journey-to-citizenship-for-local-in-fear-of-trump-policies
644964827	20170409	201704	2017	2017.2712	MIL	NAVAL						MIL			USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	0.92336103416436	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	1	United States	US	US	38	-97	US	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20170409	http://cimsec.org/cfar-2017/cfar-voting-2
644965097	20170409	201704	2017	2017.2712	RUS	RUSSIA	RUS								GOV	REGIME						GOV			1	0874	087	08	2	10.0	2	1	2	-2.99145299145299	4	Frinton, Essex, United Kingdom	UK	UKE4	51.8333	1.25	-2596568	4	Frinton, Essex, United Kingdom	UK	UKE4	51.8333	1.25	-2596568	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170409	http://www.clactonandfrintongazette.co.uk/news/national/15212756.Johnson_pulls_out_of_Moscow_visit_over_Russian_support_for_Assad_regime/
644965637	20170409	201704	2017	2017.2712	USA	FLORIDA	USA																		0	043	043	04	1	2.8	6	1	6	-2.01711491442542	2	Florida, United States	US	USFL	27.8333	-81.717	FL	0							4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	20170409	http://www.straitstimes.com/world/united-states/a-good-first-step
644965747	20170409	201704	2017	2017.2712	USA	UNITED STATES	USA								CHN	CHINESE	CHN								1	040	040	04	1	1.0	1	1	1	0.490196078431371	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170409	http://www.jpost.com/American-Politics/And-end-to-the-White-House-power-struggle-between-Jared-Kushner-Steve-Bannon-486524
644965749	20170409	201704	2017	2017.2712	USA	FLORIDA	USA								CHN	CHINA	CHN								0	043	043	04	1	2.8	2	1	2	-2.01711491442542	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	20170409	http://www.straitstimes.com/world/united-states/a-good-first-step
644965750	20170409	201704	2017	2017.2712	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	057	057	05	1	8.0	2	1	2	-2.01711491442542	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170409	http://www.straitstimes.com/world/united-states/a-good-first-step
644965752	20170409	201704	2017	2017.2712	USA	AMERICAN	USA								CHN	CHINESE	CHN								0	057	057	05	1	8.0	4	1	4	-2.01711491442542	2	Florida, United States	US	USFL	27.8333	-81.717	FL	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20170409	http://www.straitstimes.com/world/united-states/a-good-first-step
644965753	20170409	201704	2017	2017.2712	USA	AMERICAN	USA								CHN	CHINA	CHN								0	112	112	11	3	-2.0	1	1	1	-2.01711491442542	3	Palm Beach, Florida, United States	US	USFL	26.7056	-80.0364	288390	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	20170409	http://www.straitstimes.com/world/united-states/a-good-first-step
644965803	20170409	201704	2017	2017.2712	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	6	2	6	-1.69559412550067	1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170409	http://leisuretravelaid.com/2017/04/tillerson-russian-response-to-strikes-unsurprising/
644965839	20170409	201704	2017	2017.2712	USA	UNITED STATES	USA								JUD	SUPREME COURT						JUD			1	040	040	04	1	1.0	1	1	1	0.490196078431371	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170409	http://www.jpost.com/American-Politics/And-end-to-the-White-House-power-struggle-between-Jared-Kushner-Steve-Bannon-486524
644965868	20170409	201704	2017	2017.2712	USA	CALIFORNIA	USA								MEX	MEXICO	MEX								0	042	042	04	1	1.9	2	1	2	-6.27261761158021	3	Sasabe, Arizona, United States	US	USAZ	31.4887	-111.542	10961	3	Sasabe, Arizona, United States	US	USAZ	31.4887	-111.542	10961	4	Caborca, Sonora, Mexico	MX	MX26	30.7167	-112.15	-1670509	20170409	http://tucson.com/news/local/border/costly-crossing-fees-turn-illegal-immigrants-into-marijuana-smugglers/article_1e95e570-080c-5dd7-a240-687cce94ca8f.html
644965884	20170409	201704	2017	2017.2712	USA	UNITED STATES	USA								PRK	NORTH KOREAN	PRK								0	072	072	07	2	8.3	3	2	3	-3.89771869686583	1	United States	US	US	38	-97	US	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	1	China	CH	CH	35	105	CH	20170409	http://www.jordantimes.com/opinion/gwynne-dyer/solving%E2%80%99-north-korea
644965885	20170409	201704	2017	2017.2712	USA	UNITED STATES	USA								PRK	NORTH KOREAN	PRK								0	072	072	07	2	8.3	3	2	3	-3.89771869686583	1	United States	US	US	38	-97	US	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170409	http://www.jordantimes.com/opinion/gwynne-dyer/solving%E2%80%99-north-korea
644965889	20170409	201704	2017	2017.2712	USA	UNITED STATES	USA								PRKGOV	NORTH KOREA	PRK					GOV			0	072	072	07	2	8.3	8	2	8	-3.89771869686583	1	United States	US	US	38	-97	US	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	1	China	CH	CH	35	105	CH	20170409	http://www.jordantimes.com/opinion/gwynne-dyer/solving%E2%80%99-north-korea
644966002	20170409	201704	2017	2017.2712	USAGOV	THE US	USA					GOV			CHN	CHINA	CHN								1	112	112	11	3	-2.0	2	1	2	1.90114068441065	2	Florida, United States	US	USFL	27.8333	-81.717	FL	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20170409	http://www.ibtimes.co.uk/trump-claims-friendship-formed-after-meeting-xi-jinping-says-only-time-will-tell-trade-1616127
644966084	20170409	201704	2017	2017.2712	USAMIL	AMERICAN TROOPS	USA					MIL			PRKGOV	NORTH KOREAN	PRK					GOV			0	072	072	07	2	8.3	4	2	4	-3.89771869686583	1	United States	US	US	38	-97	US	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39.0194	125.755	-183459	1	China	CH	CH	35	105	CH	20170409	http://www.jordantimes.com/opinion/gwynne-dyer/solving%E2%80%99-north-korea
644966664	20160409	201604	2016	2016.2712	COP	POLICE						COP			USA	AMERICAN	USA								0	010	010	01	1	0.0	1	1	1	-4.21836228287841	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	1	United States	US	US	38	-97	US	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170409	http://mumbaimirror.indiatimes.com/mumbai/cover-story/girlfriends-suicide-bid-got-shaggy-to-surrender/articleshow/58088001.cms
644966666	20160409	201604	2016	2016.2712	COP	POLICE						COP			USA	AMERICAN	USA								0	020	020	02	1	3.0	1	1	1	-4.21836228287841	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	1	United States	US	US	38	-97	US	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170409	http://mumbaimirror.indiatimes.com/mumbai/cover-story/girlfriends-suicide-bid-got-shaggy-to-surrender/articleshow/58088001.cms
644966794	20170409	201704	2017	2017.2712											GOV	ADMINISTRATION						GOV			0	040	040	04	1	1.0	2	1	2	-2.17917675544794	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	China	CH	CH	35	105	CH	20170409	http://www.guampdn.com/story/news/politics/2017/04/08/steve-bannon-jared-kushner-meeting/100209862/
644966983	20170409	201704	2017	2017.2712	ARE	DUBAI	ARE								USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-4.21836228287841	1	United States	US	US	38	-97	US	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20170409	http://mumbaimirror.indiatimes.com/mumbai/cover-story/girlfriends-suicide-bid-got-shaggy-to-surrender/articleshow/58088001.cms
